,date,shcode,time,vi_time,wtime,vi_trgprice,vi_sprice,histHigh,histLow,ilocHigh,ilocLow,histClose,histDiff,histHigh10min,histLow10min,ilocHigh10min,ilocLow10min,chdegree,volume,mdvolume,msvolume,mdchecnt,mschecnt,tmcode,tmavgdiff,tm1diff,tm2diff,tm1value,tm2value,DurH30,DurL30,DurH60,DurL60,maxProfit,minProfit,lastProfit,imax,imin,hname,finalProfit
3556,20241028,000890,113640,113640,114848,458,416,457,421,20,0,421,1.200,457,421,20,0,80.620,1226641,643679,518939,624,859,86,1.700,9.130,6.640,1430,1851,453,416,480,416,0.048,0.000,0.014,388,337,보해양조,0.014
3555,20241028,340360,113424,113423,114629,2750,2500,2760,2720,18,2,2735,10.730,2760,2720,18,2,187.260,1211631,405980,760218,859,1466,480,1.090,10.730,5.670,3251,3152,2840,2075,2840,1614,0.031,-0.011,0.016,524,384,다보링크,0.016
3554,20241028,372170,112644,112643,113852,56800,51600,58500,56700,18,20,57200,11.070,58500,56700,18,20,242.720,47554,13721,33304,759,1366,64,2.390,11.070,10.320,2639,5169,64000,45100,64000,45100,0.017,-0.012,-0.003,381,737,윤성에프앤씨,-0.003
3553,20241028,198080,112625,112623,113830,2705,2455,2615,2495,20,9,2505,2.450,2615,2495,20,9,144.700,136407,53477,77381,262,410,279,1.280,7.060,6.060,297,86226,2820,2445,3265,2095,0.028,-0.006,0.016,335,319,엔피디,0.016
3552,20241028,336060,112530,112524,113742,1444,1312,1413,1356,19,2,1368,4.670,1413,1356,19,2,104.680,1309949,614733,643477,1646,2071,480,0.970,11.130,5.850,3139,77872,1725,1307,1873,1285,0.008,-0.016,0.004,327,430,웨이버스,0.004
3551,20241028,396300,111526,111526,112733,3205,2910,3270,3110,15,18,3240,10.770,3270,3110,15,18,123.830,1611555,704919,872905,4417,5964,64,2.190,10.430,10.100,5113,2112,3660,2735,3660,2480,0.012,-0.066,-0.051,296,411,세아메카닉스,-0.048
3550,20241028,092040,110833,110832,112040,4895,4450,4960,4770,19,12,4850,11.620,4960,4770,19,12,132.780,795395,333855,443306,2350,3320,376,1.670,29.950,11.620,3130,3770,4810,4010,5340,4010,0.060,-0.036,0.043,723,399,아미코젠,0.043
3549,20241028,079970,110004,110004,111207,1307,1188,1311,1180,20,1,1181,-0.420,1311,1180,20,1,70.740,3431909,1774993,1255651,6509,7314,288,1.000,7.550,4.010,75937,406,-1,-1,-1,-1,0.019,-0.104,-0.104,277,760,투비소프트,-0.048
3548,20241028,451220,104842,104838,110052,9940,9030,9980,9520,16,3,9760,8.080,9980,9520,16,3,127.410,204697,87594,111607,969,1404,12,1.010,8.530,8.190,2617,1989,10680,8200,15230,8200,0.003,-0.020,-0.004,523,355,아이엠티,-0.004
3547,20241028,108490,104409,104408,105616,18900,17180,18790,18010,19,1,18030,4.950,18790,18010,19,1,106.430,37878,17260,18369,544,534,99,1.720,19.970,17.500,4648,20557,19880,17180,21150,16210,0.013,-0.021,-0.002,493,334,로보티즈,-0.002
3546,20241028,056080,104409,104403,105614,5870,5330,6030,5550,20,2,5570,5.490,6030,5550,20,2,85.420,420576,219575,187556,2125,2680,99,1.710,19.810,17.410,4646,20556,6120,5280,6810,5280,0.031,-0.027,-0.009,488,353,유진로봇,-0.009
3545,20241028,019570,104353,104352,105602,414,376,413,400,20,0,400,6.380,413,400,20,0,197.140,476128,156874,309267,222,370,119,0.900,6.380,2.970,189,73,712,370,712,294,0.018,-0.007,0.008,331,248,플루토스,0.008
3544,20241028,215100,104304,104259,105509,3755,3410,4000,3670,19,7,3760,20.130,4000,3670,19,7,79.550,1215479,651775,518477,3481,4093,375,2.570,20.130,17.780,4573,20496,3700,3130,4350,3130,0.023,-0.093,-0.062,666,339,로보로보,-0.048
3543,20241028,474170,104104,104058,105314,9970,9060,9910,9500,16,0,9500,2.040,9910,9500,16,0,89.980,1524505,777374,699456,9209,10431,562,0.280,13.550,6.030,27691,75634,14910,9310,14910,9310,0.038,-0.045,-0.040,260,664,루미르,-0.040
3542,20241028,089140,103939,103938,105141,5550,5040,5840,5290,17,2,5350,8.960,5840,5290,17,2,83.110,3306719,1682505,1398319,13002,13207,297,0.880,8.960,3.460,16782,6,4910,2710,4910,2600,0.125,-0.121,-0.026,678,519,넥스턴바이오,-0.048
3541,20241028,215100,103656,103652,104907,3445,3130,4000,3295,7,19,3800,21.410,4000,3295,7,19,86.760,840929,426067,369635,2269,2644,375,2.580,21.410,17.780,3193,20196,3700,3130,4350,3130,0.012,-0.103,-0.072,666,339,로보로보,-0.048
3540,20241028,276730,103650,103649,104855,2835,2575,2835,2710,19,3,2740,8.730,2835,2710,19,3,137.220,397350,162738,223301,900,1256,86,1.130,8.730,2.780,1079,751,-1,-1,-1,-1,0.075,-0.015,0.064,668,252,제주맥주,0.064
3539,20241028,017860,103328,103323,104532,84200,76500,85000,80200,12,3,80800,22.420,85000,80200,12,3,125.560,1298591,550524,691212,18190,22283,500,2.760,22.580,4.550,101981,121,78900,66000,90000,66000,0.062,-0.011,0.062,433,248,DS단석,0.058
3538,20241028,137950,103319,103314,104530,5200,4720,5000,4735,20,3,4745,5.680,5000,4735,20,3,86.930,249947,126929,110337,792,977,400,0.220,5.680,0.910,1210,13,5090,4490,5430,4480,0.048,-0.031,-0.009,320,250,제이씨케미칼,-0.009
3537,20241028,089140,103251,103251,104459,5040,4580,5840,5030,3,17,5590,13.850,5840,5030,3,17,89.970,2975617,1447481,1302241,11508,12266,297,1.150,14.050,3.460,14980,6,4910,2710,4910,2600,0.077,-0.158,-0.068,678,519,넥스턴바이오,-0.048
3536,20241028,038870,103014,103009,104217,4265,3875,4470,4080,2,17,4435,14.450,4470,4080,2,17,133.260,555192,236185,314737,4187,5498,152,2.850,14.060,9.290,2400,1720,4290,3875,4800,3875,0.082,-0.100,-0.069,365,718,에코바이오,-0.048
3535,20241028,137950,102938,102937,104147,4895,4445,5190,4720,14,19,4760,6.010,5190,4720,14,19,91.710,241658,119442,109535,724,959,400,0.240,6.010,0.910,1170,12,5090,4490,5430,4480,0.045,-0.034,-0.013,320,250,제이씨케미칼,-0.013
3534,20241028,009730,102730,102730,103940,1638,1489,1692,1633,13,2,1634,18.580,1692,1633,13,2,99.530,12076142,5844467,5816751,15903,18709,223,2.390,18.510,1.940,18504,362,1378,969,2170,969,0.082,-0.059,0.039,654,415,이렘,-0.048
3533,20241028,077500,102544,102543,103748,4740,4305,4845,4485,15,3,4520,5.120,4845,4485,15,3,66.610,176088,103531,68958,1605,1728,375,2.060,17.780,10.480,18909,502,4925,4300,5530,4300,0.031,-0.002,0.030,394,212,유니퀘스트,0.030
3532,20241028,461030,102538,102538,103746,15800,14360,15790,15390,19,6,15630,9.990,15790,15390,19,6,147.700,275843,108861,160790,1377,2007,376,1.800,29.950,9.990,3067,4211,20350,14210,22100,14150,0.019,-0.072,-0.072,201,760,아이엠비디엑스,-0.048
3531,20241028,347850,102403,102400,103611,47950,43550,46700,43750,20,9,44750,3.350,46700,43750,20,9,82.110,346030,184363,151382,3810,4145,549,0.450,8.590,3.350,4145,15621,51500,30650,51500,27600,0.010,-0.103,-0.082,197,499,디앤디파마텍,-0.048
3530,20241028,348350,102054,102050,103302,8440,7670,8400,7840,20,10,7910,3.130,8400,7840,20,10,139.890,51572,20031,28022,226,376,12,0.680,8.290,6.030,1443,1549,9430,7670,9430,6500,0.158,-0.014,0.056,592,251,위드텍,0.120
3529,20241028,037070,101833,101833,103037,6130,5570,6280,5760,20,4,5830,3.000,6280,5760,20,4,77.340,57202,29792,23040,394,448,19,1.430,10.510,5.560,1690,2024,6280,5530,9660,5530,0.021,-0.012,0.015,356,186,파세코,0.015
3528,20241028,053580,100913,100912,102116,7720,7010,7780,7090,16,13,7110,1.140,7780,7090,16,13,102.420,99130,47975,49136,1567,1861,342,1.380,15.470,5.090,63678,764,7540,6890,8050,6890,0.013,-0.007,0.007,710,174,웹케시,0.007
3527,20241028,465480,100611,100607,101816,11330,10300,11680,10950,18,4,11110,5.310,11680,10950,18,4,85.510,942685,487183,416607,5403,5536,55,0.780,5.690,4.510,10432,155,20550,10550,20550,10550,0.136,-0.018,-0.001,399,708,인스피언,0.120
3526,20241028,192410,100611,100606,101814,2635,2395,2690,2575,1,18,2685,12.580,2690,2575,1,18,204.930,128481,41292,84619,252,419,375,2.060,22.910,12.580,16226,330,-1,-1,-1,-1,0.006,-0.078,-0.035,157,449,휴림네트웍스,-0.048
3525,20241028,460470,100553,100548,101802,5210,4730,5280,5030,12,13,5130,7.430,5280,5030,12,13,104.640,143612,65577,68617,515,624,175,0.680,7.430,6.570,721,881,7000,4775,13360,4775,0.021,-0.021,0.012,444,219,아이빔테크놀로지,0.012
3524,20241028,009730,100353,100351,101558,1473,1339,1594,1471,3,7,1588,15.240,1594,1471,3,7,111.780,6858508,3101727,3467200,6841,9334,223,2.220,15.310,2.110,10015,300,1378,969,2170,969,0.113,-0.032,0.069,654,415,이렘,0.069
3523,20241028,017860,95703,95701,100906,74800,68000,79500,73600,19,14,76500,15.910,79500,73600,19,14,113.930,476450,209000,238115,6676,7658,500,2.720,16.360,5.650,35538,1623,78900,66000,90000,66000,0.122,-0.016,0.122,433,140,DS단석,0.117
3522,20241028,219420,95117,95116,100327,4635,4210,4820,4345,4,15,4710,12.280,4820,4345,4,15,107.030,473959,226792,242737,3688,5208,392,1.780,20.950,12.040,12681,2211,5120,4195,5720,4195,0.013,-0.082,-0.066,132,686,링크제니시스,-0.048
3521,20241028,014130,94522,94521,95727,3595,3265,3980,3555,17,0,3600,7.300,3980,3555,17,0,87.930,415222,203972,179350,2348,2850,141,0.680,7.300,2.540,1539,13,3820,3355,4355,3355,0.021,-0.047,-0.024,121,692,한익스프레스,-0.024
3520,20241028,356860,93832,93825,95040,14410,13100,15800,14620,17,20,15140,20.350,15800,14620,17,20,109.030,1353523,622729,678947,9259,10551,547,3.400,20.350,5.430,19724,1083,13640,11510,19300,11510,0.003,-0.036,-0.021,194,474,티엘비,-0.021
3519,20241028,289930,93637,93632,94845,11440,10400,11930,11260,5,14,11360,4.320,11930,11260,5,14,98.120,3077662,1507855,1479464,16070,17133,92,0.930,8.700,6.080,1270,144,10890,10890,10890,10890,0.001,-0.102,-0.073,100,512,웨이비스,-0.048
3518,20241028,007160,93049,93048,94252,66800,60700,71000,66600,0,19,70000,15.320,71000,66600,0,19,206.860,63567,20473,42350,846,1348,90,3.040,15.320,5.310,4301,534,65600,58800,72300,43950,0.057,-0.030,0.040,444,195,사조산업,0.040
3517,20241028,900300,93047,93042,94250,79,71,79,73,19,0,74,4.230,79,73,19,0,118.570,6345438,2734316,3242021,294,2369,228,1.510,4.200,2.820,7,476,102,62,102,62,0.041,-0.027,0.014,262,112,오가닉티코스메틱,0.014
3516,20241028,317690,92628,92624,93836,7610,6910,7650,7280,20,1,7290,3.550,7650,7280,20,1,88.730,238957,120295,106740,766,802,447,1.420,29.950,7.790,2839,282,-1,-1,-1,-1,0.059,0.001,0.021,125,78,퀀타매트릭스,0.021
3515,20241028,078590,92547,92542,93752,599,544,590,563,20,11,568,4.600,590,563,20,11,166.450,155589,52282,87022,213,261,27,0.530,7.420,4.600,8543,90,692,543,784,543,0.106,0.000,0.021,138,202,휴림에이텍,0.021
3514,20241028,002800,92519,92519,93729,6180,5610,6240,5680,19,0,5690,1.610,6240,5680,19,0,94.220,566237,269152,253583,1403,1480,172,0.640,12.570,10.820,13512,9444,6800,5600,7480,5600,0.011,-0.009,0.009,364,124,신신제약,0.009
3513,20241028,054180,92458,92450,93708,362,328,370,342,20,6,347,8.100,370,342,20,6,105.180,801890,359007,377589,376,450,447,1.370,29.950,8.100,2831,281,449,321,700,321,0.000,-0.049,-0.037,74,554,메디콕스,-0.048
3512,20241028,060260,92042,92042,93246,1107,1004,1180,1071,16,11,1089,8.900,1180,1071,16,11,89.040,768842,387359,344893,2000,2307,184,2.570,20.620,8.900,8216,864,-1,-1,-1,-1,-0.003,-0.035,-0.022,65,248,뉴보텍,-0.022
3511,20241028,023460,91654,91651,92859,232,210,250,229,18,20,243,16.830,250,229,18,20,117.430,3410997,1493132,1753366,732,1258,111,0.700,28.780,17.530,488,7756,-1,-1,-1,-1,0.041,-0.152,-0.152,60,755,CNH,-0.048
3510,20241028,119650,91617,91612,92827,450,409,515,449,2,20,494,20.780,515,449,2,20,97.740,2049708,955534,933920,1399,1764,152,2.930,20.780,4.410,982,271,-1,-1,-1,-1,0.014,-0.142,-0.136,58,746,KC코트렐,-0.048
3509,20241028,009440,91359,91359,92609,910,825,973,1002,17,16,1084,29.980,973,1002,17,16,58.610,270279,158882,93127,321,200,197,5.340,29.980,1.270,287,15,-1,-1,-1,-1,0.000,-0.147,-0.140,52,727,KC그린홀딩스,-0.004
3508,20241028,445090,91238,91236,92450,41700,37900,43050,41100,6,17,42300,13.860,43050,41100,6,17,116.000,2065709,926679,1074919,21655,26590,556,3.090,13.730,2.350,84451,61,37150,25800,43150,25800,0.002,-0.073,-0.063,72,304,에이직랜드,-0.048
3507,20241028,950210,90737,90736,91946,19970,18150,20700,19610,11,2,19980,13.140,20700,19610,11,2,140.580,571392,223688,314454,3529,4858,241,1.540,13.250,4.550,11270,4335,17660,12680,17660,11420,0.044,-0.019,-0.005,111,719,프레스티지바이오파마,-0.005
3506,20241028,123840,90728,90728,91935,250,227,270,239,20,13,247,9.290,270,239,20,13,160.700,1577071,594495,955330,519,847,331,1.400,9.290,3.120,392,4289,280,197,306,197,0.016,-0.069,-0.049,43,548,뉴온,-0.048
3505,20241028,069640,90707,90704,91914,1789,1626,1917,1786,17,11,1871,26.850,1917,1786,17,11,112.340,1012445,457283,513729,2703,3664,496,2.210,26.850,4.380,1872,385,2305,1472,2305,1472,0.025,-0.022,0.025,102,64,한세엠케이,0.021
3504,20241028,408900,90639,90639,91844,4585,4165,4795,4540,7,18,4760,14.290,4795,4540,7,18,141.200,1594275,649454,917012,3623,4817,127,0.860,14.170,3.840,7355,585,4670,2330,4670,2330,0.065,-0.038,0.057,576,53,스튜디오미르,0.057
3503,20241028,090710,90603,90559,91805,1241,1128,1239,1173,19,4,1180,9.870,1239,1173,19,4,88.470,2184807,1092779,966775,2410,2680,401,2.000,9.870,3.560,2616,3666,1404,1074,2660,1074,0.131,0.001,0.033,134,36,휴림로봇,0.120
3502,20241028,294090,90535,90530,91744,6490,5900,6480,6000,20,8,6130,5.150,6480,6000,20,8,128.720,340580,143346,184519,943,1387,539,1.260,5.150,3.700,2142,642,7130,5330,13540,5330,0.003,-0.036,-0.036,43,760,이오플로우,-0.036
3501,20241028,082270,90404,90404,91610,14490,13170,15240,13570,3,18,14630,10.080,15240,13570,3,18,97.020,1692825,789118,765577,7263,7859,377,0.710,10.460,8.710,24048,18357,22950,10000,22950,9900,0.011,-0.131,-0.029,34,140,젬백스,-0.048
3500,20241028,016670,90327,90326,91531,4345,3950,4600,4340,0,20,4600,29.940,4600,4340,0,20,47.480,144982,64645,30695,266,388,289,1.750,29.940,2.950,644,118,4995,3540,7480,3540,0.000,0.000,0.000,31,31,디모아,-0.003
3499,20241028,069640,90229,90227,91433,1623,1475,1917,1500,8,19,1812,22.850,1917,1500,8,19,98.780,704597,333609,329555,1708,2198,496,1.670,22.850,1.860,1296,0,2305,1472,2305,1472,0.058,0.005,0.058,102,29,한세엠케이,0.054
3498,20241028,042040,90211,90209,91421,336,305,334,315,19,6,316,3.270,334,315,19,6,93.330,657714,273136,254908,233,312,331,1.480,7.960,3.270,318,212,348,297,348,297,0.044,-0.016,0.016,696,308,케이피엠테크,0.016
3497,20241028,079000,90134,90128,91342,5830,5300,6100,5430,20,0,5430,6.890,6100,5430,20,0,106.760,260726,116726,124615,1614,2113,184,1.820,19.000,6.890,5727,1503,5220,5000,5340,5000,0.057,0.004,0.044,238,46,와토스코리아,0.044
3496,20241028,016670,90057,90056,91303,3995,3630,4600,3945,0,20,4600,29.940,4600,3945,0,20,48.490,143636,63299,30695,259,388,289,1.580,29.940,2.870,638,92,4995,3540,7480,3540,0.000,0.000,0.000,26,26,디모아,-0.003
3495,20241028,082800,90040,90038,91251,5580,5070,5810,5360,18,19,5630,14.900,5810,5360,18,19,105.710,998610,441463,466674,3366,3820,172,0.970,14.900,14.670,5550,7887,4900,3495,4900,3365,-0.002,-0.076,-0.021,25,133,비보존 제약,-0.048
3494,20241028,363280,90020,90017,91226,3960,3395,4230,3855,20,19,4070,19.880,4230,3855,20,19,94.460,1381753,541701,511673,2083,2743,184,1.870,20.180,6.890,5633,1503,3580,3395,3935,3395,0.017,-0.128,-0.098,66,243,티와이홀딩스,-0.048
3493,20241028,124500,90020,90015,91224,6950,6300,6860,6300,12,20,6810,8.100,6860,6300,12,20,143.640,129238,45596,65494,197,315,531,1.280,14.340,8.100,30142,877,7290,4560,7290,3835,0.021,-0.126,-0.101,30,747,아이티센,-0.048
3492,20241025,082800,143546,143545,144748,4500,4090,4850,4460,2,16,4740,16.180,4850,4460,2,16,119.410,584138,261681,312478,1472,2075,172,-1.430,16.420,3.640,2626,2712,4465,3495,4500,3330,0.105,-0.031,0.034,704,720,비보존 제약,0.034
3491,20241025,019570,143004,143002,144212,407,370,407,379,20,1,383,3.510,407,379,20,1,110.440,690520,308672,340889,406,418,119,-0.680,3.510,2.470,267,77,712,370,712,294,0.016,-0.023,-0.018,751,701,플루토스,-0.018
3490,20241025,006880,142119,142114,143329,7740,7030,7980,7650,0,18,7970,23.570,7980,7650,0,18,122.040,4083435,1826469,2228943,18523,23169,111,-0.380,23.570,7.830,30294,248529,7060,6130,7510,6130,0.014,-0.146,-0.119,672,729,신송홀딩스,-0.048
3489,20241025,469750,140502,140500,141709,1564,1421,1589,1467,20,11,1480,3.350,1589,1467,20,11,81.980,2455824,1249221,1024055,2974,4257,445,-1.200,3.350,2.570,3683,1492,3595,1432,4260,1432,0.003,-0.020,-0.018,673,719,아이비젼웍스,-0.018
3488,20241025,140430,140434,140428,141639,3720,3380,3785,3510,19,0,3510,12.680,3785,3510,19,0,95.090,4916016,2491842,2369474,13070,15755,144,0.410,12.680,11.470,17301,1720,4540,3070,4805,3070,0.105,-0.101,-0.074,696,737,카티스,-0.048
3487,20241025,086960,135657,135652,140901,1138,1034,1150,1063,18,2,1072,3.280,1150,1063,18,2,81.270,2975857,1575967,1280759,2697,3298,288,0.770,29.900,12.850,857,30690,1214,1037,1315,1014,-0.004,-0.035,-0.028,618,732,MDS테크,-0.028
3486,20241025,179900,134035,134034,135244,24350,22050,23900,23500,3,11,23850,9.400,23900,23500,3,11,118.530,40749,18394,21803,322,376,382,-1.030,9.400,1.950,935,875,24600,19280,30700,19280,0.002,-0.038,-0.004,585,643,유티아이,-0.004
3485,20241025,208350,133901,133901,135110,3170,2880,3200,3010,19,19,3050,5.170,3200,3010,19,19,165.050,22639,8183,13506,216,221,55,-0.120,5.170,3.480,68,1776,3230,2900,3320,2790,0.011,-0.018,0.000,717,587,지란지교시큐리티,0.000
3484,20241025,047560,133504,133503,134708,13420,12200,13130,12510,18,4,12530,3.730,13130,12510,18,4,83.340,136845,72898,60753,975,846,529,0.930,16.700,14.510,22468,11959,15300,12080,15550,11900,0.005,-0.036,-0.030,577,691,이스트소프트,-0.030
3483,20241025,006880,133406,133400,134610,7110,6460,7420,6790,17,14,7130,10.540,7420,6790,17,14,143.960,931528,377091,542848,2986,3771,111,-0.260,10.390,7.510,6530,225742,7060,6130,7510,6130,0.133,-0.045,-0.015,672,729,신송홀딩스,0.120
3482,20241025,950190,133014,133010,134223,11160,10140,10700,10240,20,0,10310,1.180,10700,10240,20,0,199.880,32103,9745,19478,226,261,265,-0.540,5.490,4.970,4684,1225,10900,10190,10900,9330,0.008,-0.014,-0.007,571,712,고스트스튜디오,-0.007
3481,20241025,039980,132946,132939,134153,2430,2205,2660,2425,17,20,2500,13.380,2660,2425,17,20,105.140,4076716,1883820,1980651,3851,4313,529,0.880,17.990,13.150,19452,10072,2855,2205,2965,1975,0.018,-0.090,-0.076,571,686,폴라리스AI,-0.048
3480,20241025,041020,132934,132929,134142,5150,4675,5900,5320,17,20,5510,17.990,5900,5320,17,20,114.100,3575415,1572213,1793903,7051,8800,435,2.020,17.990,9.350,19416,3759,5840,4670,6660,4670,0.002,-0.098,-0.096,577,759,폴라리스오피스,-0.048
3479,20241025,140430,132117,132116,133322,3435,3120,3645,3375,16,20,3410,9.470,3645,3375,16,20,89.800,1792964,925510,831078,3985,4664,144,0.520,9.790,8.470,6127,1678,4540,3070,4805,3070,0.138,-0.075,-0.047,696,737,카티스,0.120
3478,20241025,900100,125729,125728,130936,1220,1107,1330,1202,16,1,1229,11.120,1330,1202,16,1,99.500,819144,388962,386999,1350,1727,408,-0.820,11.120,2.890,1015,1172,1909,1106,2260,1106,0.055,-0.048,0.055,760,511,애머릿지,-0.048
3477,20241025,384470,125246,125245,130448,8420,7640,8700,7760,19,2,7830,5.240,8700,7760,19,2,79.350,280508,151898,120526,1736,1778,543,-0.770,5.240,4.980,2260,2102,8450,7000,10340,7000,0.015,-0.066,-0.054,492,752,코어라인소프트,-0.048
3476,20241025,440320,124728,124723,125933,4325,3930,4310,4250,20,6,4285,0.710,4310,4250,20,6,54.810,66009,40864,22397,271,327,324,-0.360,2.550,0.710,69,267,4895,3980,5730,3980,0.041,-0.008,0.029,642,489,오픈놀,0.029
3475,20241025,003160,121703,121702,122912,19450,17680,19620,19200,17,2,19350,9.450,19620,19200,17,2,144.310,1001665,406399,586475,4789,6356,536,0.640,9.450,4.310,18844,1017,19540,11320,19540,11320,0.065,-0.009,0.049,719,471,디아이,0.049
3474,20241025,328380,120408,120405,121616,1166,1060,1189,1134,1,5,1182,13.110,1189,1134,1,5,100.320,4686542,2259322,2266513,5069,7009,276,-0.160,13.110,4.790,5337,9783,1212,885,1212,885,0.061,-0.108,-0.086,424,684,솔트웨어,-0.048
3473,20241025,089140,115948,115947,121156,4640,4215,4890,4635,8,15,4795,26.850,4890,4635,8,15,94.630,4418482,2232658,2112679,21623,23281,297,1.070,26.850,1.350,19276,154,4855,2710,4855,2600,0.024,-0.041,0.024,501,478,넥스턴바이오,0.021
3472,20241025,173130,115807,115806,121011,8400,7630,8400,8250,0,15,8400,9.090,8400,8250,0,15,268.500,323127,85384,229257,1078,1899,56,1.720,9.090,6.000,2626,2023,7700,5860,8150,5860,0.019,-0.024,0.014,589,395,오파스넷,0.014
3471,20241025,004430,112950,112947,114158,13490,12260,13480,12620,19,6,12840,4.730,13480,12620,19,6,92.390,167313,82951,76641,1152,1115,422,-0.020,7.020,4.730,2937,2170,13310,10000,13310,10000,0.062,-0.029,0.047,652,383,송원산업,0.047
3470,20241025,067010,112512,112511,113716,3020,2745,3100,2855,19,3,2900,4.690,3100,2855,19,3,98.770,267338,132630,131000,1845,2284,435,0.660,5.580,4.790,1522,8726,2970,2725,3320,2725,0.029,-0.026,0.009,338,526,이씨에스,0.009
