,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,ihTDbf,ilTDbf,volTDbf,mdvTDbf,msvTDbf,mdcTDbf,mscTDbf,iBID,tBID,prcBID,maxProfit,minProfit,lastProfit,imax,imin,hname,profit
375,20241017,900120,-0.021,0.021,-0.021,0.01,745,0,5912380,2630275,1742810,311,3210,96,-0.052,-0.031,-0.094,0,15,5932179,3840896,2091283,3107,8013,214,111800,92,-0.002,-0.0346087,-0.0237391,436,35,씨엑스아이,-0.0237391
373,20241017,421800,0.026,0.026,-0.043,-0.002,0,69,64269,45992,16476,80,63,2315,0.017,0.028,-0.037,19,45,21263,14064,7199,43,52,215,111830,2325,0.0130538,-0.00415054,0.0109032,114,10,교보12호스팩,0.0109032
370,20241017,286750,0,0.022,-0.03,-0.021,27,113,139590,66186,59007,232,273,1950,0.038,0.126,0.031,39,43,417090,232963,177582,999,1320,423,130230,2125,0.00976471,-0.0349412,0.00270588,1,34,나노브릭,0.00270588
369,20241017,123840,0.028,0.296,0,0.296,61,0,8707274,3919382,3051544,1854,3716,280,-0.061,-0.043,-0.132,13,49,4971555,3355136,1484404,1692,1961,217,111930,259,0.237382,-0.04061,0.032749,178,78,뉴온,0.12
368,20241017,095700,-0.014,0.299,-0.014,0.299,597,0,3912812,2112140,1655819,10374,9712,8170,-0.044,-0.027,-0.091,6,43,874329,552172,322157,2294,2245,142,104200,7760,0.313722,-0.0174639,0.202897,205,16,제넥신,0.12
366,20241017,084180,-0.008,0.126,-0.064,-0.025,609,627,1684493,829852,558210,1223,985,580,0.095,0.119,0.045,0,20,5733692,3176695,1829733,2202,2994,64,100300,633,0.125962,-0.0193776,-0.0114787,510,633,수성웹툰,0.12
362,20241017,032300,-0.002,0.299,-0.01,0.299,267,21,1344881,739529,489846,8778,7348,20950,-0.01,0.036,-0.061,15,41,665615,390099,275516,5066,4586,190,110600,20950,0.050506,-0.0473461,-0.0210931,80,25,한국파마,-0.0210931
360,20241017,016450,-0.025,0.032,-0.089,-0.088,540,648,4644595,2301645,1761520,8998,10584,5410,0.074,0.157,0.044,4,45,2748005,1496918,1251087,8123,8562,131,103630,6030,0.0179005,-0.0898939,-0.0898939,22,568,한세예스24홀딩스,-0.048
359,20241017,002760,0.003,0.214,-0.025,0.014,585,32,82784995,43643718,37771412,78241,84918,1415,0.002,0.126,0.002,21,0,9503607,4798519,4401095,12768,13261,63,100230,1526,-0.00789777,-0.0826029,-0.0760498,0,505,보락,-0.048
358,20241016,419530,-0.001,0.006,-0.042,0.006,760,369,237136,130565,84187,1618,1387,14920,-0.017,0.05,-0.017,8,0,212171,118182,93989,1364,1264,533,135730,15290,0.107876,-0.002,0.026123,83,0,SAMG엔터,0.026123
357,20241016,246250,0.002,0.199,-0.064,0.193,751,334,5704347,2404555,2604913,8464,11059,3715,-0.083,-0.042,-0.117,16,40,598523,351740,246783,1042,1038,568,141500,3455,0.0182605,-0.0367323,-0.0135774,3,98,에스엘에스바이오,-0.0135774
356,20241016,239610,-0.004,0.011,-0.042,-0.042,39,760,141183,87600,41563,1774,1337,17900,0.056,0.14,0.055,24,0,299313,153981,137670,4228,5176,274,114800,19830,0.00606858,-0.0821815,-0.0771387,0,423,에이치엘사이언스,-0.048
354,20241016,196300,0.004,0.179,-0.009,0.149,681,4,789203,383228,389705,7264,7613,14590,-0.057,-0.042,-0.108,3,7,67658,43743,23915,455,408,296,115900,13620,0.0626109,-0.00787372,0.0552687,298,241,애니젠,0.0552687
353,20241016,138610,0.047,0.053,-0.077,-0,1,435,3295841,1645905,1167545,15242,16522,23450,0.038,0.043,-0.053,0,26,499292,360387,138905,3992,2761,127,103430,23600,0.0912203,-0.0337797,0.0679153,213,65,나이벡,0.0679153
350,20241016,051490,-0.008,0.031,-0.025,0.031,760,515,232924,58207,51628,531,582,4960,0.177,0.224,0.131,12,2,1307845,708660,599185,6095,6445,469,132530,5900,0.0505424,-0.0969153,-0.0799661,134,92,나라엠앤디,-0.048
349,20241015,439580,-0.026,-0.009,-0.122,-0.073,4,49,2391655,1332628,974349,11767,12694,21600,0.005,0.007,-0.053,0,42,399605,259274,140331,2334,1753,312,120700,21300,0.265606,0.000347418,0.265606,387,5,블루엠텍,0.12
347,20241015,227100,0,0.182,-0.042,0.123,635,30,6415031,3242499,2909698,7152,7972,1378,0.002,0.026,-0.047,4,28,562016,391993,170023,1002,912,171,105630,1376,0.000180233,-0.0572326,-0.0572326,1,527,퀀텀온,-0.048
346,20241015,138610,0.012,0.3,-0.017,0.3,94,50,2985642,1780674,1074727,13712,10840,23450,0,0.006,-0.058,2,30,683299,470572,207184,4206,3349,604,143300,23050,0.0153536,-0.023692,0.0153536,95,47,나이벡,0.0153536
345,20241015,115440,0.009,0.04,-0.003,0.001,144,758,577090,350166,197544,2228,1759,7830,0.013,0.1,0.008,22,0,1151013,493249,592355,3196,3613,283,115230,8340,0.0627482,-0.030777,-0.0199856,125,339,우리넷,-0.0199856
343,20241015,046970,0.009,0.009,-0.009,-0.004,0,165,77388,47422,24512,129,131,1111,0.016,0.1,0.016,22,0,1329547,512641,746856,889,1431,283,115230,1187,0.00136984,-0.0458079,-0.0458079,0,416,우리로,-0.0458079
340,20241015,004870,-0.063,-0.032,-0.157,-0.152,14,749,34955482,19491928,14448727,16829,18461,709,-0.048,0.006,-0.056,15,0,2269063,1282971,986092,977,944,65,100330,697,0.240468,-0.00486944,0.0123472,202,572,티웨이홀딩스,0.12
337,20241014,389470,0.007,0.039,-0.021,0.039,760,26,1096043,512809,471417,5126,6775,22600,0.004,0.013,-0.053,5,37,280463,196384,84079,1901,1296,59,100030,22350,0.00247427,-0.0624027,-0.0624027,1,637,인벤티지랩,-0.048
335,20241014,314130,0.021,0.122,0.009,0.046,9,1,457243,276542,168057,1270,1202,3420,0.038,0.08,0.018,31,49,159105,88460,70645,403,338,134,103800,3615,0.227599,-0.0172144,0.227599,411,0,지놈앤컴퍼니,0.12
334,20241014,291650,0.006,0.299,-0.004,0.235,82,6,15521746,8943850,5654594,22565,29471,2970,-0.089,-0.037,-0.094,38,0,486840,277157,209683,1162,1033,202,111200,2795,0.0391449,-0.0377782,0.0302004,496,274,압타머사이언스,0.0302004
333,20241014,219550,0,0.025,-0.025,-0.011,0,307,1865269,1171698,623488,745,579,521,-0.015,-0.008,-0.079,0,9,328200,221926,106274,171,103,154,104800,504,0.0416508,-0.0258095,0.0376825,476,49,디와이디,0.0376825
331,20241014,093640,0.025,0.027,-0.002,0.006,2,0,13799,5667,7983,79,269,5290,-0.04,-0.002,-0.064,9,17,83933,48258,35675,421,331,610,143600,5160,-6.20155e-05,-0.0213798,-0.00781395,1,87,케이알엠,-0.00781395
329,20241014,012170,-0.002,0.018,-0.018,-0.009,109,621,452951,315518,123819,355,312,545,0.042,0.165,0.04,10,0,2156732,1138392,943091,1983,2967,102,102200,609,0.00456814,-0.093954,-0.092312,1,595,아센디오,-0.048
328,20241014,009200,0.002,0.005,-0.019,-0.005,1,499,86935,60878,23244,237,314,2130,0.063,0.124,0.045,3,31,1511747,727935,783812,1671,1960,183,110230,2330,0.0366266,-0.0556481,-0.00629185,9,102,무림페이퍼,-0.048
327,20241014,004870,0.188,0.3,0.181,0.228,12,7,63810480,33744324,26219002,25768,34284,836,-0.063,-0.032,-0.129,4,26,6613281,3969612,2643669,2670,2411,232,112700,778,0.0185656,-0.0958303,-0.0906889,75,458,티웨이홀딩스,-0.048
325,20241011,445680,0.005,0.029,-0.005,0.017,14,149,121299,65437,51405,1173,1138,19340,0.031,0.096,0.031,13,0,247221,88597,158624,886,1308,180,110100,20750,0.101614,-0.00440964,0.051012,239,0,큐리옥스바이오시스템,0.051012
324,20241011,418470,0.001,0.016,-0.005,0.002,462,38,16629,5962,10492,223,151,15110,0.218,0.221,0.131,0,38,1523319,824965,698354,10550,9065,108,102500,17930,0.0610229,-0.0165008,0.0398293,562,74,밀리의서재,0.0398293
323,20241011,106080,-0.002,0.299,-0.013,0.299,683,1,2558623,1244383,1292313,14057,14921,5980,0.194,0.194,0.06,0,29,600946,378356,197226,3126,2767,85,101330,6840,0.0418596,-0.135041,-0.0824094,360,83,하이소닉,-0.048
322,20241011,069920,-0.01,-0.001,-0.059,-0.056,1,281,125179,77683,40174,545,266,1540,-0.001,-0.001,-0.078,0,40,51045,32273,6741,99,36,178,110000,1493,0.0180938,-0.0100375,0.0154146,397,8,엑시온그룹,0.0154146
321,20241011,036000,0.201,0.3,0.14,0.3,5,5,2670511,2000736,585400,3655,1852,2165,0.185,0.279,0.162,11,0,2985699,1542632,1317675,4676,5106,114,102800,2675,0.0484673,-0.00573832,0.0484673,115,36,예림당,0.0481028
319,20241011,007720,0.205,0.3,0.1,0.3,5,342,50763229,27585061,22413021,30804,37818,958,0.065,0.2,0.065,12,0,18135972,9538619,7850521,11970,13364,214,111800,1100,0.088,-0.0274545,0.00709091,156,37,대명소노시즌,0.00709091
317,20241011,069640,0.035,0.035,-0.005,0.012,0,133,21861,9555,11301,210,211,1729,0.012,0.119,0.007,33,11,160930,76489,84441,507,739,109,102530,1860,-0.002,-0.0595269,-0.0595269,0,590,한세엠케이,-0.048
313,20241010,376930,0.189,0.277,0.065,0.189,690,183,27315142,13842276,12046515,45496,54657,3025,-0.007,0.137,-0.013,28,4,6280270,3156891,2809392,9326,9946,73,100730,3265,0.0270965,-0.0801011,-0.0739755,9,549,노을,-0.048
310,20241010,085810,-0,0.037,-0.031,0.03,755,32,545884,142725,208455,396,533,1457,-0.062,-0.049,-0.163,0,35,478477,343782,118594,874,638,292,115700,1322,0.00329501,-0.0791558,-0.0678094,1,378,알티캐스트,-0.048
308,20241010,011080,0,0.003,-0.051,-0.039,1,4,658900,420073,203803,636,673,729,-0.014,-0.014,-0.074,0,8,170189,128203,41986,202,110,95,101830,703,-0.002,-0.0446743,-0.0418293,0,594,형지I&C,-0.0418293
306,20241010,047400,-0.007,0.005,-0.016,0.002,9,486,72451,42846,14879,147,214,2150,0.063,0.137,0.058,42,1,966386,443234,454039,1453,2003,637,144930,2380,0.010605,-0.0314118,-0.0230084,0,9,유니온머티리얼,-0.0230084
305,20241010,000910,0,0.005,-0.018,-0.016,2,747,28282,21956,5362,174,111,4045,0.04,0.108,0.033,38,1,292236,160444,131792,820,1031,582,142200,4365,0.0358007,-0.0363643,-0.0272005,55,10,유니온,-0.0272005
304,20241010,000670,-0,-0,-0.03,-0.027,0,641,18010,12762,5041,739,1406,336500,0.016,0.129,0.015,32,2,16653,7251,8123,894,1073,64,100300,365000,0.0815616,-0.00610959,0.0623836,554,0,영풍,0.0623836
303,20241008,900340,0.028,0.074,0.02,0.046,1,70,887376,349207,498052,789,1131,2045,-0.012,-0.002,-0.06,0,13,208998,154134,54864,342,233,452,131700,1996,0.0275591,-0.0340641,-0.0240441,4,243,윙입푸드,-0.0240441
302,20241008,451760,0,0.3,-0.008,0.26,638,1,2354164,1188955,1095135,12376,13313,11100,0.005,0.047,-0.027,16,50,290780,159924,130856,1647,1701,229,112530,11310,0.0121468,-0.0355986,-0.0267569,9,424,컨텍,-0.0267569
301,20241008,376930,0,0.298,0,0.298,109,0,2412687,1340598,514269,2177,1216,2545,0.189,0.218,0.143,0,5,3238358,1770652,1467706,4835,5113,500,134100,3030,0.0689571,-0.0333531,-0.00365017,129,48,노을,-0.00365017
300,20241008,286750,0,0.138,-0.004,0.099,474,4,738746,368189,348479,956,1144,2120,0.061,0.075,0.007,0,21,85793,56302,29491,155,156,169,105530,2225,0.000247191,-0.0469438,-0.0199775,0,509,나노브릭,-0.0199775
296,20241008,023460,0.073,0.296,0.039,0.296,16,0,6589701,4043954,2073343,1211,1546,302,0.255,0.298,0.182,1,35,10794141,6633186,3180604,2298,3039,454,131800,379,0.0217467,-0.0890712,-0.0890712,6,198,CNH,-0.048
293,20241007,227100,0.049,0.245,-0.052,-0.045,699,10,12687593,6842536,5104890,13204,13196,1241,0.173,0.203,0.114,2,10,1038757,636040,402717,1363,1397,371,123630,1451,0.0117836,-0.0736747,-0.0447292,5,221,퀀텀온,-0.048
291,20241007,219130,0.006,0.015,-0.011,0.004,7,47,23010,12650,9693,785,299,19180,0.056,0.144,0.051,24,5,38689,14181,21637,353,356,135,103830,21300,0.00269484,-0.0207793,-0.002,11,233,타이거일렉,-0.002
290,20241007,206400,-0.016,0.102,-0.016,0.049,469,0,160554,77536,66728,470,541,3235,0.218,0.223,0.083,0,41,464450,302938,158219,1831,1519,253,113730,3780,0.024455,-0.0271323,0.00196825,9,124,베노티앤알,0.00196825
289,20241007,098660,-0.005,0.086,-0.005,0.064,727,0,212341,99939,106148,467,647,3330,-0.004,0.096,-0.021,21,5,68580,29130,37810,287,322,168,105500,3500,-0.000571429,-0.052,-0.052,216,531,에스티오,-0.048
288,20241007,085810,0.006,0.028,-0.041,-0.037,190,745,644801,449474,178245,760,647,1366,0.053,0.053,-0.01,0,22,94695,57237,37458,116,85,310,120600,1406,0.0271607,-0.0076899,0.00440114,313,362,알티캐스트,0.00440114
285,20241007,043100,0.187,0.299,-0.06,-0.042,16,714,2933414,1566615,1114010,11255,13300,2865,0.136,0.239,0.085,15,5,745142,372839,336946,3541,4200,61,100130,3380,-0.00052071,-0.124781,-0.0951953,0,266,알파녹스,-0.048
282,20241004,354320,-0.008,0.258,-0.051,0.113,744,60,1592986,769222,710631,19339,20010,35850,0.003,0.027,-0.043,1,28,98233,66925,31308,1538,1020,376,123900,35850,0.0928396,-0.0396569,-0.0326834,29,308,알멕,-0.0326834
279,20241004,215380,-0.023,0.034,-0.032,-0.002,188,2,424956,247771,151730,744,902,2210,0.19,0.21,0.109,1,44,1697883,1040484,657399,3817,3328,506,134400,2590,0.001861,-0.0985251,-0.0965946,0,189,우정바이오,-0.048
278,20241004,128660,-0.002,0.3,-0.018,0.229,641,17,7965444,4015660,3043777,13016,13906,3835,0.012,0.017,-0.043,0,25,787551,566125,221426,1765,1227,359,123030,3815,-0.00462123,-0.053114,-0.0504928,34,218,피제이메탈,-0.048
277,20241004,069920,-0.015,-0.015,-0.045,-0.033,0,74,164039,96115,54383,587,334,1562,0.018,0.162,0.002,21,8,1239922,617291,575003,2993,3545,183,110230,1718,0.0108056,-0.0549686,-0.0456554,9,77,엑시온그룹,-0.048
276,20241004,036090,0.186,0.193,0.068,0.088,5,87,33198440,16937232,13921321,23357,26333,765,-0.029,-0.003,-0.065,11,0,3445326,2111040,1334286,1752,1652,151,104630,746,0.0167668,-0.0475764,-0.0395335,96,478,위지트,-0.0395335
275,20241004,013810,0.117,0.118,-0.042,-0.036,5,746,5988722,3464330,1975936,12404,13235,4175,0.023,0.081,0.014,25,5,1845582,883746,961836,3860,4548,73,100730,4410,-0.002,-0.0462177,-0.0371474,119,609,스페코,-0.0371474
274,20241004,024070,-0.002,0.01,-0.026,-0.014,647,347,30369,18664,10744,83,80,2065,0.051,0.051,-0.01,0,34,6481,3256,3225,19,47,281,115130,2125,0.0168235,-0.0255294,0.00505882,241,196,WISCOM,0.00505882
273,20241004,023960,-0.011,0.014,-0.076,-0.044,11,38,826576,537449,240697,1243,967,2070,0.068,0.101,-0.024,7,48,836590,547393,289197,890,706,597,142930,2180,0.0232294,-0.00888073,0.0209358,28,5,에쓰씨엔지니어링,0.0209358
271,20241002,432470,-0.006,0.177,-0.006,0.06,90,0,710474,365914,327298,6646,6848,16590,-0,0.061,-0.005,7,44,112113,63378,48735,1000,883,167,105430,17190,-0.000254799,-0.0374857,-0.0374857,38,532,케이엔에스,-0.0374857
270,20241002,419530,-0,0.001,-0.058,-0.039,0,264,479036,320802,136440,3324,2945,15720,-0.011,-0.01,-0.069,0,45,126754,94026,32728,1223,475,359,123030,15220,0.118894,-0.00265703,0.0242812,60,2,SAMG엔터,0.0242812
268,20241002,402030,0.035,0.035,-0.029,-0.024,0,263,21697,12497,7868,496,255,15190,-0.01,0.013,-0.051,20,26,13176,7219,5957,116,98,189,110530,15020,0.00332623,-0.019976,0.00199467,190,470,코난테크놀로지,0.00199467
267,20241002,381620,0.475,0.605,0.105,0.15,46,675,10392195,5683224,4297713,186902,158843,46000,-0.059,-0.033,-0.1,14,48,264216,180735,83481,3713,2815,60,100100,43350,0.10296,-0.0469827,-0.0412157,172,632,제닉스,-0.0412157
265,20241002,327260,-0.006,-0,-0.025,-0.017,21,270,14845,8603,5385,119,95,6790,0.01,0.01,-0.05,0,12,1279,919,360,42,12,67,100430,6710,0.00843219,-0.0467094,-0.0407481,0,467,RF머트리얼즈,-0.0407481
263,20241002,314930,0.002,0.063,-0.007,0,10,56,4944081,2584715,2078023,22172,27844,21350,0.026,0.094,0.016,10,1,3121758,1536339,1585419,16264,21060,60,100100,22750,0.00459341,-0.034967,-0.012989,8,109,바이오다인,-0.012989
257,20241002,043090,0,0.282,-0.079,0.155,91,4,19667205,10254962,9012219,14996,21612,581,0.022,0.093,-0.002,20,5,1472486,714079,758407,577,651,204,111300,615,0.18987,-0.0296423,0.0630407,467,201,더테크놀로지,0.12
255,20240930,351870,0.051,0.299,-0.206,0.299,221,17,8307774,4076735,3775482,57720,58105,22250,0.056,0.079,-0.09,8,42,1105822,676537,410060,9162,8395,404,125300,22550,0.208643,-0.0818226,-0.0219557,128,236,차이커뮤니케이션,0.12
253,20240930,179530,-0,0.007,-0.073,-0.069,0,584,478400,307218,143432,1263,1446,3420,0.026,0.064,-0.012,0,49,74201,50738,23463,230,191,361,123130,3540,0.00647458,-0.0358983,-0.0104746,17,311,애드바이오텍,-0.0104746
252,20240930,129920,-0.007,0.029,-0.024,0.022,738,12,137628,47824,86715,336,635,4335,0.17,0.195,0.113,0,36,758678,497113,261565,3166,2538,58,100000,5050,0.0336436,-0.0871485,-0.0732871,45,561,대성하이텍,-0.048
251,20240930,106080,0.07,0.3,0.068,0.107,5,0,3651701,2072848,1372882,17937,18163,4205,-0.027,-0.024,-0.089,0,49,114578,70546,39643,409,245,140,104100,4000,-0.00075,-0.03325,-0.0295,1,347,하이소닉,-0.0295
250,20240930,101240,-0.004,0.022,-0.011,-0.011,50,760,29673,18310,8374,222,232,5480,0.086,0.1,0.031,0,26,160838,102340,58498,601,593,415,125830,5890,-0.000302207,-0.0223735,-0.002,281,116,씨큐브,-0.002
248,20240930,489790,0,0.262,-0.244,-0.171,25,729,15068700,8364467,5487581,137047,130511,35400,0.041,0.095,0.023,8,27,1276366,652475,623891,9818,10751,89,101530,37800,0.000645503,-0.121048,-0.121048,3,610,한화인더스트리얼솔루,-0.048
245,20240930,000520,-0.018,0.101,-0.018,0.034,428,1,1682802,845240,804334,8280,7878,16340,0.019,0.028,-0.078,0,45,168869,113926,41613,898,404,278,115000,16120,0.00358313,-0.0187494,-0.00882382,79,225,삼일제약,-0.00882382
244,20240927,900300,0,0.021,-0.063,-0.032,4,22,36623278,21790645,13208332,14146,21754,92,0.022,0.043,-0.022,0,45,4540608,3149209,1391399,2044,8459,83,101230,95,0.0190526,-0.0546316,-0.0546316,32,540,오가닉티코스메틱,-0.048
238,20240927,123330,0.03,0.176,-0.015,0.13,232,7,1026069,477058,519083,7728,7750,18650,-0.006,0.032,-0.05,7,28,81077,53764,27313,766,560,584,142300,18660,0.00175134,-0.0368339,-0.0368339,1,115,제닉,-0.0368339
237,20240927,065420,0.083,0.298,-0.018,-0.018,11,760,76398192,38918538,32113011,36098,42071,320,0.069,0.069,0.003,0,49,2826046,2008381,817665,1463,1256,128,103500,335,-0.00797015,-0.142299,-0.142299,3,432,에스아이리소스,-0.048
236,20240927,032980,0,0,-0.089,-0.083,0,551,506520,373353,122382,591,367,776,0.037,0.037,-0.022,0,42,93165,37697,55468,107,51,132,103700,788,0.00815228,-0.0121523,-0.002,28,3,바이온,-0.002
235,20240926,389470,-0.035,0.012,-0.047,-0.024,259,720,761628,429301,287910,4862,3842,20800,0.017,0.053,-0.007,3,39,287561,160438,127123,1371,1424,514,134800,21450,0.025972,-0.004331,0.016648,144,0,인벤티지랩,0.016648
234,20240926,378800,-0.01,0,-0.093,-0.091,4,350,7226103,4550463,2411227,14564,14262,4360,-0.023,0.062,-0.024,28,0,1279851,724405,555446,2792,2921,103,102230,4485,0.0548562,-0.03433,-0.0209521,29,472,샤페론,-0.0209521
233,20240926,307870,0.001,0.025,-0.038,0.019,186,730,394024,207490,129858,583,572,1460,0.055,0.055,-0.012,0,5,119316,51651,61548,139,113,75,100830,1503,0.119091,-0.002,0.0944737,359,0,비투엔,0.0944737
232,20240926,126730,0.012,0.019,-0.056,-0.056,33,760,820469,485917,221409,6476,4626,14220,0.058,0.08,0.013,9,45,356755,228343,128412,3397,2873,496,133900,15000,0.00666667,-0.032,-0.0133333,0,189,코칩,-0.0133333
231,20240926,115610,-0.009,0.007,-0.118,-0.118,8,760,148505,84157,51362,487,538,2515,0.105,0.161,0.087,0,15,369959,199675,170284,1291,1838,60,100100,2850,-0.00726316,-0.0897193,-0.0739298,0,120,이미지스,-0.048
230,20240926,088800,-0.012,-0.001,-0.042,-0.027,8,34,679433,417817,228166,957,948,749,-0.012,0.043,-0.024,20,0,118564,73724,44840,159,217,505,134330,763,0.00979554,-0.00331062,-0.002,83,1,에이스테크,-0.002
229,20240926,067080,-0.005,0.012,-0.021,-0.02,14,732,78436,53383,20916,1317,478,10210,0.145,0.174,0.033,0,29,519829,339837,173433,3446,1954,82,101200,11440,0.157965,-0.00112587,0.157965,266,0,대화제약,0.12
228,20240926,058450,0.193,0.3,-0.133,-0.091,6,750,6624057,4138154,2273667,23504,23554,2895,-0.024,-0.005,-0.064,12,23,178082,113529,64553,322,213,229,112530,2815,0.0530622,-0.0766004,-0.0677194,24,440,한주에이알티,-0.048
227,20240926,010660,0.185,0.19,-0.058,-0.058,5,760,18300247,10487482,6554586,41548,35460,3560,-0.045,-0.025,-0.087,25,4,1120658,613697,506961,1593,2171,81,101130,3390,0.00537463,-0.0432979,-0.041823,54,505,화천기계,-0.041823
226,20240926,002787,-0.005,-0.005,-0.023,-0.023,0,719,317,0,0,0,0,10000,0.05,0.05,-0.029,0,50,98,0,0,0,0,359,123030,10200,0.0156471,-0.0274902,-0.002,0,299,진흥기업2우B,-0.002
223,20240925,224060,0.002,0.045,-0,0.014,36,5,12709,8299,4190,137,107,5230,0.017,0.017,-0.047,0,28,1053,731,322,34,13,220,112100,5200,0.0210769,-0.0385385,-0.0154615,0,31,더코디,-0.0154615
221,20240925,032980,-0.009,0.092,-0.01,0.059,640,0,834433,403908,395729,723,849,856,0.03,0.034,-0.065,0,33,213976,148863,65113,133,159,584,142300,853,0.00620633,-0.019585,-0.0102063,108,37,바이온,-0.0102063
220,20240925,023770,0.021,0.042,-0.036,0.036,736,293,226157,120752,97307,863,1051,7560,-0.216,-0.193,-0.251,7,37,423000,254511,168489,1010,934,76,100900,5940,-0.0036835,-0.0777576,-0.0710236,1,595,플레이위드,-0.048
218,20240925,168490,0.004,0.031,-0.026,0.022,29,248,899073,521903,326909,254,322,234,-0.008,0.004,-0.056,0,43,317054,241924,75130,67,93,395,124830,231,0.045619,-0.010658,0.010987,290,24,한국패러랠,0.010987
217,20240925,002140,0.04,0.192,0.024,0.061,51,3,4318636,2309167,1869742,9935,10782,2620,0.006,0.09,-0.011,20,8,311766,152697,134078,484,673,141,104130,2755,0.00707441,-0.0437423,-0.0255935,5,238,고려산업,-0.0255935
215,20240924,299660,-0.017,0.066,-0.039,-0.036,50,755,2378638,1426207,907928,9063,9735,6180,0.034,0.036,-0.037,0,47,270756,178955,91801,1552,1539,104,102300,6240,0.0428718,-0.0132179,-0.00520513,68,533,셀리드,-0.00520513
214,20240924,290560,-0.005,-0.005,-0.06,-0.042,0,47,68825,48182,13523,541,328,7690,0.129,0.173,0.092,3,50,234704,136607,98097,2202,1998,214,111800,8790,-0.000862344,-0.0600205,-0.0531945,19,449,신시웨이,-0.048
