,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
8883,2025-02-18,252670,0.0,120100,2180,-0.68,-0.45,-1.36,-1.13,301,330,9340708,3131330,3963,1214,0.567,0.644,479,130000,2170,-0.00459,479,130000,2170,-0.00459,479,130000,2170,-0.00459,479,130000,2170,-0.00459,479,130000,2170,-0.00459
8882,2025-02-18,252670,0.0,115100,2180,-0.68,-0.45,-1.36,-0.91,281,330,9780641,4025704,4416,1302,0.517,0.707,341,115100,2185,0.00229,459,125000,2170,-0.00459,459,125000,2170,-0.00459,459,125000,2170,-0.00459,459,125000,2170,-0.00459
8881,2025-02-18,252670,0.0,114100,2180,0.23,0.23,-1.13,-1.13,260,315,10674350,2216159,3995,824,0.45,0.724,321,114100,2185,0.00229,439,124000,2165,-0.00688,439,124000,2165,-0.00688,439,124000,2165,-0.00688,439,124000,2165,-0.00688
8880,2025-02-18,252670,0.0,113100,2190,0.23,0.23,-0.91,-0.45,240,294,7070006,1960456,2525,579,0.5,0.719,301,113100,2195,0.00228,419,123000,2170,-0.00913,419,123000,2170,-0.00913,419,123000,2170,-0.00913,419,123000,2170,-0.00913
8879,2025-02-18,252670,0.0,112100,2190,0.23,0.45,-0.68,-0.68,221,276,5636326,1090277,1820,367,0.5,0.661,281,112100,2195,0.00228,399,122000,2180,-0.00457,399,122000,2180,-0.00457,399,122000,2180,-0.00457,399,122000,2180,-0.00457
8878,2025-02-18,252670,0.0,111100,2205,0.45,0.45,0.0,0.0,200,229,2947826,791187,634,260,0.467,0.582,261,111100,2210,0.00227,379,121000,2175,-0.01361,379,121000,2175,-0.01361,379,121000,2175,-0.01361,379,121000,2175,-0.01361
8877,2025-02-18,252670,0.0,110100,2210,0.23,0.45,0.0,0.23,186,184,1948295,882987,362,348,0.483,0.648,247,110400,2215,0.00226,359,120000,2180,-0.01357,359,120000,2180,-0.01357,359,120000,2180,-0.01357,359,120000,2180,-0.01357
8876,2025-02-18,252670,0.0,105100,2210,0.23,0.45,0.0,0.45,186,166,1936067,2115681,293,535,0.61,0.759,221,105100,2215,0.00226,339,115000,2185,-0.01131,339,115000,2185,-0.01131,339,115000,2185,-0.01131,339,115000,2185,-0.01131
8875,2025-02-18,252670,0.0,104100,2210,0.23,0.45,0.0,0.23,186,145,1383498,2338068,294,591,0.707,0.846,201,104100,2215,0.00226,319,114000,2180,-0.01357,319,114000,2180,-0.01357,319,114000,2180,-0.01357,319,114000,2180,-0.01357
8874,2025-02-18,252670,0.0,103100,2210,0.23,0.23,0.0,0.23,120,131,1480394,2030151,348,518,0.707,0.8,186,103330,2215,0.00226,299,113000,2195,-0.00679,299,113000,2195,-0.00679,299,113000,2195,-0.00679,299,113000,2195,-0.00679
8873,2025-02-18,252670,0.0,102100,2210,-0.23,0.23,-0.23,0.23,104,100,1493164,1697798,423,527,0.661,0.714,169,102500,2215,0.00226,279,112000,2190,-0.00905,279,112000,2190,-0.00905,279,112000,2190,-0.00905,279,112000,2190,-0.00905
8872,2025-02-18,252670,0.0,101100,2210,-0.23,0.23,-0.23,0.0,104,80,907468,1459056,272,484,0.717,0.684,169,102500,2215,0.00226,259,111000,2205,-0.00226,259,111000,2205,-0.00226,259,111000,2205,-0.00226,259,111000,2205,-0.00226
8871,2025-02-18,252670,0.0,100100,2210,0.0,0.23,-0.45,0.23,104,75,1753215,1968130,492,599,0.733,0.714,169,102500,2215,0.00226,239,110000,2210,0.0,239,110000,2210,0.0,239,110000,2210,0.0,239,110000,2210,0.0
8870,2025-02-18,252670,0.0,95100,2205,-0.23,0.0,-0.45,0.0,42,75,2609193,3683551,590,861,0.733,0.754,104,95230,2210,0.00227,169,102500,2215,0.00454,219,105000,2215,0.00454,219,105000,2215,0.00454,219,105000,2215,0.00454
8869,2025-02-18,252670,0.0,94100,2205,-0.23,0.0,-0.68,-0.23,34,21,5604127,7078432,856,1350,0.7,0.814,104,95230,2210,0.00227,169,102500,2215,0.00454,199,104000,2210,0.00227,199,104000,2210,0.00227,199,104000,2210,0.00227
8868,2025-02-18,252670,0.0,93100,2205,0.0,0.0,-0.91,-0.23,0,15,14983475,14829110,3058,2258,0.65,0.733,104,95230,2210,0.00227,169,102500,2215,0.00454,179,103000,2210,0.00227,179,103000,2210,0.00227,179,103000,2210,0.00227
8867,2025-02-17,252670,-0.45,142100,2210,-0.89,-0.89,-1.34,-1.12,580,587,588751,738934,209,237,0.763,0.824,706,145330,2215,0.00226,759,152000,2205,-0.00226,759,152000,2205,-0.00226,759,152000,2205,-0.00226,759,152000,2205,-0.00226
8866,2025-02-17,252670,-0.45,141100,2210,-1.12,-0.89,-1.34,-1.12,571,587,1275247,820308,460,229,0.673,0.667,706,145330,2215,0.00226,739,151000,2215,0.00226,739,151000,2215,0.00226,739,151000,2215,0.00226,739,151000,2215,0.00226
8865,2025-02-17,252670,-0.45,140100,2210,-0.89,-0.89,-1.34,-1.34,540,587,1501064,1810769,401,448,0.655,0.74,604,140230,2215,0.00226,719,150000,2215,0.00226,719,150000,2215,0.00226,719,150000,2215,0.00226,719,150000,2215,0.00226
8864,2025-02-17,252670,-0.45,135100,2215,-0.89,-0.89,-1.12,-0.89,520,521,1119414,1814629,292,590,0.661,0.788,699,145000,2210,-0.00226,699,145000,2210,-0.00226,699,145000,2210,-0.00226,699,145000,2210,-0.00226,699,145000,2210,-0.00226
8863,2025-02-17,252670,-0.45,134100,2210,-1.12,-0.89,-1.34,-1.12,517,512,800169,2937906,145,1063,0.75,0.879,561,134100,2215,0.00226,679,144000,2205,-0.00226,679,144000,2205,-0.00226,679,144000,2205,-0.00226,679,144000,2205,-0.00226
8862,2025-02-17,252670,-0.45,133100,2215,-1.12,-0.89,-1.57,-0.89,517,488,2111222,1439236,556,807,0.6,0.667,659,143000,2205,-0.00451,659,143000,2205,-0.00451,659,143000,2205,-0.00451,659,143000,2205,-0.00451,659,143000,2205,-0.00451
8861,2025-02-17,252670,-0.45,132100,2215,-1.12,-0.89,-1.57,-0.89,517,488,2118001,1406102,645,709,0.627,0.577,639,142000,2210,-0.00226,639,142000,2210,-0.00226,639,142000,2210,-0.00226,639,142000,2210,-0.00226,639,142000,2210,-0.00226
8860,2025-02-17,252670,-0.45,131100,2210,-1.57,-1.12,-1.57,-1.12,449,440,1943711,223899,946,317,0.458,0.269,515,131800,2215,0.00226,619,141000,2210,0.0,619,141000,2210,0.0,619,141000,2210,0.0,619,141000,2210,0.0
8859,2025-02-17,252670,-0.45,130100,2205,-1.34,-1.12,-1.57,-1.34,449,424,812165,250751,863,410,0.525,0.273,481,130100,2210,0.00227,515,131800,2215,0.00454,599,140000,2205,0.0,599,140000,2205,0.0,599,140000,2205,0.0
8858,2025-02-17,252670,-0.45,125100,2210,-1.12,-1.12,-1.57,-1.12,400,416,1047310,331428,838,424,0.45,0.356,515,131800,2215,0.00226,579,135000,2215,0.00226,579,135000,2215,0.00226,579,135000,2215,0.00226,579,135000,2215,0.00226
8857,2025-02-17,252670,-0.45,124100,2200,-1.34,-1.12,-1.57,-1.34,384,390,1173229,661128,568,396,0.542,0.536,441,124100,2205,0.00227,441,124100,2210,0.00455,515,131800,2215,0.00682,559,134000,2210,0.00455,559,134000,2210,0.00455
8856,2025-02-17,252670,-0.45,123100,2210,-1.34,-1.12,-1.57,-1.34,361,390,1416697,599182,485,307,0.559,0.722,515,131800,2215,0.00226,539,133000,2215,0.00226,539,133000,2215,0.00226,539,133000,2215,0.00226,539,133000,2215,0.00226
8855,2025-02-17,252670,-0.45,122100,2210,-1.12,-1.12,-1.57,-1.34,340,390,1147819,550408,412,259,0.661,0.769,515,131800,2215,0.00226,519,132000,2215,0.00226,519,132000,2215,0.00226,519,132000,2215,0.00226,519,132000,2215,0.00226
8854,2025-02-17,252670,-0.45,121100,2205,-1.57,-1.12,-1.57,-1.12,328,320,918208,277618,355,238,0.683,0.815,382,121130,2210,0.00227,499,131000,2210,0.00227,499,131000,2210,0.00227,499,131000,2210,0.00227,499,131000,2210,0.00227
8853,2025-02-17,252670,-0.45,120100,2205,-1.34,-1.12,-1.57,-1.12,303,310,720840,371031,346,262,0.65,0.815,361,120100,2210,0.00227,479,130000,2205,0.0,479,130000,2205,0.0,479,130000,2205,0.0,479,130000,2205,0.0
8852,2025-02-17,252670,-0.45,115100,2210,-1.34,-1.12,-1.57,-1.12,283,310,1126068,604262,511,329,0.55,0.732,459,125000,2210,0.0,459,125000,2210,0.0,459,125000,2210,0.0,459,125000,2210,0.0,459,125000,2210,0.0
8851,2025-02-17,252670,-0.45,114100,2205,-1.34,-1.12,-1.57,-1.34,283,275,4321145,3399159,531,559,0.533,0.786,328,114430,2210,0.00227,439,124000,2205,0.0,439,124000,2205,0.0,439,124000,2205,0.0,439,124000,2205,0.0
8850,2025-02-17,252670,-0.45,113100,2205,-1.34,-1.12,-1.57,-1.34,247,257,5391505,3735732,628,698,0.583,0.814,302,113130,2210,0.00227,419,123000,2205,0.0,419,123000,2205,0.0,419,123000,2205,0.0,419,123000,2205,0.0
8849,2025-02-17,252670,-0.45,112100,2205,-1.12,-1.12,-1.57,-1.34,220,257,5024144,3522947,472,690,0.667,0.862,282,112130,2210,0.00227,399,122000,2205,0.0,399,122000,2205,0.0,399,122000,2205,0.0,399,122000,2205,0.0
8848,2025-02-17,252670,-0.45,111100,2205,-1.12,-1.12,-1.57,-1.57,200,257,1753787,939510,383,581,0.733,0.898,262,111130,2210,0.00227,379,121000,2210,0.00227,379,121000,2210,0.00227,379,121000,2210,0.00227,379,121000,2210,0.00227
8847,2025-02-17,252670,-0.45,110100,2205,-1.34,-1.12,-1.34,-1.12,181,180,3704059,2573201,1230,829,0.75,0.932,241,110100,2210,0.00227,359,120000,2210,0.00227,359,120000,2210,0.00227,359,120000,2210,0.00227,359,120000,2210,0.00227
8846,2025-02-17,252670,-0.45,105100,2210,-0.89,-0.67,-1.34,-1.12,161,180,8266602,3205071,3116,897,0.667,0.845,339,115000,2210,0.0,339,115000,2210,0.0,339,115000,2210,0.0,339,115000,2210,0.0,339,115000,2210,0.0
8845,2025-02-17,252670,-0.45,104100,2210,-0.67,-0.67,-1.34,-1.34,140,180,8889792,3512013,3318,843,0.667,0.807,319,114000,2205,-0.00226,319,114000,2205,-0.00226,319,114000,2205,-0.00226,319,114000,2205,-0.00226,319,114000,2205,-0.00226
8844,2025-02-17,252670,-0.45,103100,2210,-0.67,-0.67,-1.12,-1.12,120,159,5939786,2084368,2421,541,0.65,0.772,299,113000,2205,-0.00226,299,113000,2205,-0.00226,299,113000,2205,-0.00226,299,113000,2205,-0.00226,299,113000,2205,-0.00226
8843,2025-02-17,252670,-0.45,102100,2220,-0.67,-0.67,-1.12,-1.12,100,110,2747649,1760191,941,612,0.667,0.847,279,112000,2205,-0.00676,279,112000,2205,-0.00676,279,112000,2205,-0.00676,279,112000,2205,-0.00676,279,112000,2205,-0.00676
8842,2025-02-17,252670,-0.45,101100,2220,-0.67,-0.45,-1.12,-0.67,81,110,4833533,2321133,1556,805,0.617,0.8,259,111000,2200,-0.00901,259,111000,2200,-0.00901,259,111000,2200,-0.00901,259,111000,2200,-0.00901,259,111000,2200,-0.00901
8841,2025-02-17,252670,-0.45,100100,2220,-0.22,-0.22,-1.12,-0.89,60,110,6014800,2310552,2110,904,0.567,0.75,239,110000,2210,-0.0045,239,110000,2210,-0.0045,239,110000,2210,-0.0045,239,110000,2210,-0.0045,239,110000,2210,-0.0045
8840,2025-02-17,252670,-0.45,95100,2220,-0.45,0.0,-0.89,-0.67,43,78,6564631,2853547,1986,918,0.55,0.729,219,105000,2210,-0.0045,219,105000,2210,-0.0045,219,105000,2210,-0.0045,219,105000,2210,-0.0045,219,105000,2210,-0.0045
8839,2025-02-17,252670,-0.45,94100,2225,-0.45,0.0,-0.89,-0.67,29,78,4610027,4152699,1338,1253,0.583,0.797,199,104000,2205,-0.00899,199,104000,2205,-0.00899,199,104000,2205,-0.00899,199,104000,2205,-0.00899,199,104000,2205,-0.00899
8838,2025-02-17,252670,-0.45,93100,2230,-0.45,0.0,-0.89,-0.45,29,10,9080374,5846243,2192,1681,0.567,0.78,179,103000,2210,-0.00897,179,103000,2210,-0.00897,179,103000,2210,-0.00897,179,103000,2210,-0.00897,179,103000,2210,-0.00897
8837,2025-02-14,252670,-0.44,142100,2225,-1.77,-1.55,-1.99,-1.77,584,587,2859454,4064226,787,616,0.783,0.818,641,142100,2230,0.00225,663,143200,2235,0.00449,709,145500,2240,0.00674,759,152000,2235,0.00449,759,152000,2235,0.00449
8836,2025-02-14,252670,-0.44,141100,2220,-1.77,-1.55,-1.99,-1.99,584,564,2127347,3090186,700,505,0.817,0.895,621,141100,2225,0.00225,637,141900,2230,0.0045,663,143200,2235,0.00676,709,145500,2240,0.00901,739,151000,2240,0.00901
8835,2025-02-14,252670,-0.44,140100,2225,-1.77,-1.55,-1.99,-1.77,584,546,1790369,2331755,104,441,0.814,0.929,637,141900,2230,0.00225,663,143200,2235,0.00449,709,145500,2240,0.00674,719,150000,2230,0.00225,719,150000,2230,0.00225
8834,2025-02-14,252670,-0.44,135100,2225,-1.77,-1.55,-1.99,-1.77,531,537,2039717,2201389,133,412,0.746,0.893,584,135230,2230,0.00225,663,143200,2235,0.00449,699,145000,2235,0.00449,699,145000,2235,0.00449,699,145000,2235,0.00449
8833,2025-02-14,252670,-0.44,134100,2225,-1.99,-1.55,-1.99,-1.77,531,500,1981433,2923657,127,538,0.763,0.909,584,135230,2230,0.00225,663,143200,2235,0.00449,679,144000,2230,0.00225,679,144000,2230,0.00225,679,144000,2230,0.00225
8832,2025-02-14,252670,-0.44,133100,2225,-1.99,-1.55,-2.21,-1.77,531,482,1250160,2647314,206,559,0.733,0.833,541,133100,2230,0.00225,659,143000,2225,0.0,659,143000,2225,0.0,659,143000,2225,0.0,659,143000,2225,0.0
8831,2025-02-14,252670,-0.44,132100,2225,-1.77,-1.77,-2.21,-1.77,460,482,1395305,1276000,421,504,0.717,0.811,530,132530,2230,0.00225,639,142000,2225,0.0,639,142000,2225,0.0,639,142000,2225,0.0,639,142000,2225,0.0
8830,2025-02-14,252670,-0.44,131100,2225,-1.99,-1.77,-2.21,-1.99,453,449,1515740,1129531,451,531,0.683,0.804,530,132530,2230,0.00225,619,141000,2220,-0.00225,619,141000,2220,-0.00225,619,141000,2220,-0.00225,619,141000,2220,-0.00225
8829,2025-02-14,252670,-0.44,130100,2215,-1.77,-1.77,-2.21,-1.99,420,437,2193711,987409,870,497,0.7,0.78,481,130100,2220,0.00226,489,130500,2225,0.00451,530,132530,2230,0.00677,599,140000,2225,0.00451,599,140000,2225,0.00451
8828,2025-02-14,252670,-0.44,125100,2225,-1.77,-1.77,-2.21,-1.77,400,437,1200734,1332708,625,572,0.733,0.8,530,132530,2230,0.00225,579,135000,2225,0.0,579,135000,2225,0.0,579,135000,2225,0.0,579,135000,2225,0.0
8827,2025-02-14,252670,-0.44,124100,2220,-1.77,-1.77,-2.21,-1.99,380,437,2016749,2266798,654,633,0.8,0.783,453,124700,2225,0.00225,530,132530,2230,0.0045,559,134000,2225,0.00225,559,134000,2225,0.00225,559,134000,2225,0.00225
8826,2025-02-14,252670,-0.44,123100,2225,-1.77,-1.77,-2.21,-1.99,360,375,1498783,2651669,313,783,0.767,0.828,530,132530,2230,0.00225,539,133000,2225,0.0,539,133000,2225,0.0,539,133000,2225,0.0,539,133000,2225,0.0
8825,2025-02-14,252670,-0.44,122100,2225,-1.77,-1.77,-2.21,-1.77,340,354,5228357,3007702,1895,1077,0.75,0.81,418,122930,2230,0.00225,519,132000,2225,0.0,519,132000,2225,0.0,519,132000,2225,0.0,519,132000,2225,0.0
8824,2025-02-14,252670,-0.44,121100,2225,-1.55,-1.55,-2.21,-1.77,320,354,9963183,4939390,3632,1120,0.567,0.724,392,121630,2230,0.00225,499,131000,2220,-0.00225,499,131000,2220,-0.00225,499,131000,2220,-0.00225,499,131000,2220,-0.00225
8823,2025-02-14,252670,-0.44,120100,2225,-1.1,-1.1,-2.21,-2.21,300,354,11224662,4815221,4032,954,0.542,0.678,392,121630,2230,0.00225,479,130000,2220,-0.00225,479,130000,2220,-0.00225,479,130000,2220,-0.00225,479,130000,2220,-0.00225
8822,2025-02-14,252670,-0.44,115100,2225,-1.1,-1.1,-1.77,-1.77,280,318,9678395,5548655,2595,542,0.458,0.544,343,115200,2230,0.00225,459,125000,2225,0.0,459,125000,2225,0.0,459,125000,2225,0.0,459,125000,2225,0.0
8821,2025-02-14,252670,-0.44,114100,2230,-1.55,-1.1,-1.77,-1.55,280,318,4943309,3161806,837,347,0.508,0.607,439,124000,2220,-0.00448,439,124000,2220,-0.00448,439,124000,2220,-0.00448,439,124000,2220,-0.00448,439,124000,2220,-0.00448
8820,2025-02-14,252670,-0.44,113100,2240,-1.55,-1.1,-1.55,-1.32,280,240,3385348,2807039,294,311,0.45,0.614,419,123000,2220,-0.00893,419,123000,2220,-0.00893,419,123000,2220,-0.00893,419,123000,2220,-0.00893,419,123000,2220,-0.00893
8819,2025-02-14,252670,-0.44,112100,2240,-1.32,-1.1,-1.55,-1.32,231,223,4546315,2855408,833,494,0.5,0.763,399,122000,2225,-0.0067,399,122000,2225,-0.0067,399,122000,2225,-0.0067,399,122000,2225,-0.0067,399,122000,2225,-0.0067
8818,2025-02-14,252670,-0.44,111100,2235,-1.1,-1.1,-1.55,-1.32,200,223,5423057,3724309,1075,525,0.5,0.683,278,111930,2240,0.00224,379,121000,2225,-0.00447,379,121000,2225,-0.00447,379,121000,2225,-0.00447,379,121000,2225,-0.00447
8817,2025-02-14,252670,-0.44,110100,2230,-1.55,-1.1,-1.55,-1.55,181,180,7705935,7707989,1202,884,0.567,0.746,241,110100,2235,0.00224,278,111930,2240,0.00448,359,120000,2215,-0.00673,359,120000,2215,-0.00673,359,120000,2215,-0.00673
8816,2025-02-14,252670,-0.44,105100,2230,-1.32,-1.1,-1.55,-1.32,174,161,5284058,8071516,575,842,0.6,0.729,221,105100,2235,0.00224,230,105530,2240,0.00448,339,115000,2225,-0.00224,339,115000,2225,-0.00224,339,115000,2225,-0.00224
8815,2025-02-14,252670,-0.44,104100,2240,-1.32,-1.1,-1.55,-1.32,150,141,6072627,8654201,502,1050,0.6,0.797,319,114000,2230,-0.00446,319,114000,2230,-0.00446,319,114000,2230,-0.00446,319,114000,2230,-0.00446,319,114000,2230,-0.00446
8814,2025-02-14,252670,-0.44,103100,2235,-1.55,-1.1,-1.77,-1.55,150,122,6358547,6547312,849,1056,0.567,0.767,181,103100,2240,0.00224,193,103700,2245,0.00447,299,113000,2235,0.0,299,113000,2235,0.0,299,113000,2235,0.0
8813,2025-02-14,252670,-0.44,102100,2235,-0.66,-0.66,-1.77,-1.32,100,122,15159358,6187889,5027,1480,0.517,0.767,169,102500,2240,0.00224,193,103700,2245,0.00447,279,112000,2235,0.0,279,112000,2235,0.0,279,112000,2235,0.0
8812,2025-02-14,252670,-0.44,101100,2230,-0.66,-0.44,-1.77,-1.77,85,122,13565905,4492288,4979,1345,0.55,0.733,141,101100,2235,0.00224,150,101530,2240,0.00448,193,103700,2245,0.00673,259,111000,2235,0.00224,259,111000,2235,0.00224
8811,2025-02-14,252670,-0.44,100100,2230,-0.44,-0.22,-1.55,-1.55,66,119,14420830,3053109,5056,1143,0.5,0.712,124,100230,2235,0.00224,150,101530,2240,0.00448,193,103700,2245,0.00673,239,110000,2230,0.0,239,110000,2230,0.0
8810,2025-02-14,252670,-0.44,95100,2250,-0.66,-0.22,-0.88,-0.66,66,43,5743755,3410732,956,982,0.517,0.712,219,105000,2235,-0.00667,219,105000,2235,-0.00667,219,105000,2235,-0.00667,219,105000,2235,-0.00667,219,105000,2235,-0.00667
8809,2025-02-14,252670,-0.44,94100,2250,-0.22,-0.22,-0.88,-0.66,20,35,7200483,4785878,1305,1060,0.45,0.661,81,94100,2255,0.00222,199,104000,2235,-0.00667,199,104000,2235,-0.00667,199,104000,2235,-0.00667,199,104000,2235,-0.00667
8808,2025-02-14,252670,-0.44,93100,2255,-0.44,-0.22,-1.1,-0.44,17,9,9444862,10322883,2672,2175,0.483,0.6,66,93330,2260,0.00222,179,103000,2230,-0.01109,179,103000,2230,-0.01109,179,103000,2230,-0.01109,179,103000,2230,-0.01109
8807,2025-02-13,252670,-1.08,142100,2265,-1.73,-1.73,-2.38,-2.16,580,633,6797190,5845150,2549,771,0.831,0.845,645,142300,2270,0.00221,759,152000,2265,0.0,759,152000,2265,0.0,759,152000,2265,0.0,759,152000,2265,0.0
8806,2025-02-13,252670,-1.08,141100,2270,-1.94,-1.73,-2.16,-1.94,574,561,2112861,3477043,376,373,0.754,0.804,739,151000,2260,-0.00441,739,151000,2260,-0.00441,739,151000,2260,-0.00441,739,151000,2260,-0.00441,739,151000,2260,-0.00441
8805,2025-02-13,252670,-1.08,140100,2275,-1.73,-1.73,-2.16,-1.94,540,552,1732004,1919949,424,384,0.772,0.852,719,150000,2265,-0.0044,719,150000,2265,-0.0044,719,150000,2265,-0.0044,719,150000,2265,-0.0044,719,150000,2265,-0.0044
8804,2025-02-13,252670,-1.08,135100,2275,-1.94,-1.73,-2.16,-1.73,535,552,1702541,1884812,235,538,0.69,0.868,699,145000,2260,-0.00659,699,145000,2260,-0.00659,699,145000,2260,-0.00659,699,145000,2260,-0.00659,699,145000,2260,-0.00659
8803,2025-02-13,252670,-1.08,134100,2270,-2.16,-1.73,-2.16,-1.94,535,500,1399996,2167997,223,670,0.8,0.946,572,134630,2275,0.0022,679,144000,2265,-0.0022,679,144000,2265,-0.0022,679,144000,2265,-0.0022,679,144000,2265,-0.0022
8802,2025-02-13,252670,-1.08,133100,2275,-1.94,-1.73,-2.16,-1.73,481,500,3556019,1936881,1424,683,0.783,0.93,659,143000,2270,-0.0022,659,143000,2270,-0.0022,659,143000,2270,-0.0022,659,143000,2270,-0.0022,659,143000,2270,-0.0022
8801,2025-02-13,252670,-1.08,132100,2270,-1.73,-1.73,-2.16,-2.16,460,500,2864135,1167698,1379,604,0.867,0.948,535,132800,2275,0.0022,639,142000,2265,-0.0022,639,142000,2265,-0.0022,639,142000,2265,-0.0022,639,142000,2265,-0.0022
8800,2025-02-13,252670,-1.08,131100,2270,-1.73,-1.51,-1.94,-1.94,441,450,3541304,808875,1770,474,0.733,0.875,535,132800,2275,0.0022,619,141000,2270,0.0,619,141000,2270,0.0,619,141000,2270,0.0,619,141000,2270,0.0
8799,2025-02-13,252670,-1.08,130100,2270,-1.51,-1.3,-1.94,-1.73,428,450,1222428,455975,579,397,0.717,0.875,481,130100,2275,0.0022,599,140000,2270,0.0,599,140000,2270,0.0,599,140000,2270,0.0,599,140000,2270,0.0
8798,2025-02-13,252670,-1.08,125100,2275,-1.3,-1.3,-1.94,-1.73,400,450,1283597,459750,598,286,0.65,0.804,579,135000,2275,0.0,579,135000,2275,0.0,579,135000,2275,0.0,579,135000,2275,0.0,579,135000,2275,0.0
8797,2025-02-13,252670,-1.08,124100,2280,-1.3,-1.3,-1.73,-1.51,380,384,1611677,657730,383,287,0.583,0.667,559,134000,2270,-0.00439,559,134000,2270,-0.00439,559,134000,2270,-0.00439,559,134000,2270,-0.00439,559,134000,2270,-0.00439
8796,2025-02-13,252670,-1.08,123100,2280,-1.73,-1.3,-1.73,-1.3,371,360,1164743,1689414,285,873,0.6,0.69,428,123430,2285,0.00219,539,133000,2275,-0.00219,539,133000,2275,-0.00219,539,133000,2275,-0.00219,539,133000,2275,-0.00219
8795,2025-02-13,252670,-1.08,122100,2285,-1.73,-1.3,-1.94,-1.73,371,345,1223020,1826520,275,951,0.617,0.729,519,132000,2265,-0.00875,519,132000,2265,-0.00875,519,132000,2265,-0.00875,519,132000,2265,-0.00875,519,132000,2265,-0.00875
8794,2025-02-13,252670,-1.08,121100,2280,-1.73,-1.3,-1.94,-1.3,371,331,2454942,1738640,189,976,0.678,0.821,381,121100,2285,0.00219,499,131000,2270,-0.00439,499,131000,2270,-0.00439,499,131000,2270,-0.00439,499,131000,2270,-0.00439
8793,2025-02-13,252670,-1.08,120100,2275,-1.73,-1.51,-1.94,-1.51,321,303,2644192,1032068,173,407,0.712,0.818,361,120100,2280,0.0022,370,120530,2285,0.0044,479,130000,2275,0.0,479,130000,2275,0.0,479,130000,2275,0.0
8792,2025-02-13,252670,-1.08,115100,2275,-1.51,-1.51,-1.94,-1.94,280,299,2667634,1074681,227,387,0.712,0.83,359,120000,2280,0.0022,370,120530,2285,0.0044,459,125000,2275,0.0,459,125000,2275,0.0,459,125000,2275,0.0
8791,2025-02-13,252670,-1.08,114100,2275,-1.51,-1.51,-1.94,-1.73,260,270,934814,2519272,221,532,0.75,0.875,321,114100,2280,0.0022,370,120530,2285,0.0044,439,124000,2280,0.0022,439,124000,2280,0.0022,439,124000,2280,0.0022
8790,2025-02-13,252670,-1.08,113100,2275,-1.94,-1.51,-2.16,-1.94,260,241,1554880,2926589,322,752,0.683,0.839,305,113300,2280,0.0022,370,120530,2285,0.0044,419,123000,2285,0.0044,419,123000,2285,0.0044,419,123000,2285,0.0044
8789,2025-02-13,252670,-1.08,112100,2275,-1.73,-1.51,-2.16,-1.94,260,241,6883733,5428620,2424,999,0.633,0.75,281,112100,2280,0.0022,370,120530,2285,0.0044,399,122000,2275,0.0,399,122000,2275,0.0,399,122000,2275,0.0
8788,2025-02-13,252670,-1.08,111100,2280,-1.51,-1.51,-2.16,-1.73,200,241,7989952,5445687,2934,1090,0.633,0.737,370,120530,2285,0.00219,379,121000,2285,0.00219,379,121000,2285,0.00219,379,121000,2285,0.00219,379,121000,2285,0.00219
