,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,volTDbf,gcut,lcut,iBID,iASK,tBID,tASK,prcBID,prcASK,profit,hname
900,2024-06-11,323280,0.095,0.168,0.056,0.095,9,62,11502749,5976336,5069596,41852,43692,10370,0.014,0.175,0.002,4859094,0.097,0.08,60,86,93030,94330,12190,11210,-0.08039,태성
899,2024-06-11,270520,-0.015,-0.015,-0.046,-0.038,0,29,1398304,1010323,332438,1636,1180,2285,-0.011,0.109,-0.013,2392439,0.124,0.08,72,760,93630,153000,2540,2520,-0.00787,지오릿에너지
898,2024-06-11,131400,-0.004,0.002,-0.034,-0.018,499,97,827715,487404,306900,1116,1494,2735,0.015,0.152,0.0,4405192,0.12,0.08,95,760,94800,153000,3150,2960,-0.06032,이브이첨단소재
897,2024-06-11,009520,0.0,0.007,-0.024,-0.017,5,218,147051,87621,51248,929,1008,20350,-0.0,0.14,-0.002,1149307,0.132,0.08,67,760,93400,153000,23200,22550,-0.02802,포스코엠텍
896,2024-06-10,900300,0.0,0.022,-0.029,-0.022,20,7,16392335,9511364,6406217,18523,27999,136,-0.007,0.051,-0.029,4431626,0.083,0.08,60,760,93030,153000,143,138,-0.03497,오가닉티코스메틱
895,2024-06-10,900270,-0.024,0.097,-0.048,0.042,225,4,18624198,9470180,8528533,4389,11191,345,-0.009,0.101,-0.026,3990044,0.131,0.08,60,441,93030,124100,380,350,-0.07895,헝셩그룹
894,2024-06-10,417200,-0.009,0.019,-0.026,-0.0,577,3,770644,408659,326215,4334,4781,26950,0.02,0.167,0.015,5434905,0.104,0.08,60,760,93030,153000,31500,30850,-0.02063,LS머트리얼즈
893,2024-06-10,204270,0.014,0.014,-0.016,-0.013,0,743,759410,436058,271511,3907,3897,19180,-0.0,0.087,-0.008,1014766,0.096,0.08,74,760,93730,153000,20900,20150,-0.03589,제이앤티씨
892,2024-06-10,198440,0.147,0.249,-0.072,-0.056,7,704,23856110,13176187,9719420,36947,42420,2030,0.0,0.067,-0.029,2041374,0.098,0.08,98,162,94930,102130,2170,2380,0.09677,고려시멘트
891,2024-06-10,105740,-0.048,0.162,-0.102,-0.01,264,200,9729784,5199961,4264406,34088,34331,10560,0.13,0.146,0.056,2754134,0.085,0.08,245,622,110300,141130,12110,11140,-0.0801,디케이락
890,2024-06-10,104200,0.0,0.194,0.0,0.049,30,0,1573366,844932,696811,8268,8860,3875,0.006,0.174,0.006,1008292,0.099,0.08,66,760,93330,153000,4550,4320,-0.05055,NHN벅스
889,2024-06-10,015590,0.005,0.01,-0.033,-0.021,34,284,3814716,2183655,1548301,1405,1406,413,0.0,0.099,-0.002,4242677,0.102,0.08,100,760,95030,153000,454,455,0.0022,KIB플러그에너지
888,2024-06-10,009810,0.0,0.235,0.0,0.213,151,0,12110499,5522790,6299223,11385,14288,815,-0.001,0.141,-0.012,3283544,0.129,0.08,133,760,100700,153000,931,959,0.03008,플레이그램
887,2024-06-10,008970,0.054,0.099,-0.158,-0.076,3,353,142232841,77887536,59783234,72644,86684,1411,-0.008,0.043,-0.046,11082373,0.094,0.08,250,760,110530,153000,1473,1440,-0.0224,동양철관
886,2024-06-07,900270,0.008,0.028,-0.176,-0.156,1,741,16853679,10593333,5749704,4100,5486,331,-0.024,0.054,-0.048,4227000,0.108,0.08,220,760,105030,153000,349,345,-0.01146,헝셩그룹
885,2024-06-07,103840,0.004,0.03,-0.033,-0.011,2,515,1880889,1014215,787309,4759,6785,6950,0.012,0.112,0.012,2886289,0.1,0.08,139,278,101000,111930,7740,8510,0.09948,우양
884,2024-06-07,074600,0.01,0.046,0.0,0.041,699,227,544947,199364,333450,4031,4820,35400,0.016,0.127,0.013,1008911,0.113,0.08,60,760,93030,153000,39900,40950,0.02632,원익QnC
883,2024-06-07,060370,0.031,0.04,-0.101,-0.029,2,383,4507358,2468173,1859767,20860,18981,18300,-0.021,0.07,-0.028,1031174,0.101,0.08,82,193,94130,103700,19600,18030,-0.0801,LS마린솔루션
882,2024-06-07,058820,-0.0,0.007,-0.005,-0.0,8,88,249923,185068,58971,179,328,2080,0.031,0.132,0.031,3964465,0.098,0.08,261,760,111100,153000,2360,2210,-0.06356,CMG제약
881,2024-06-07,053030,0.016,0.078,-0.005,0.07,684,25,962065,433792,499470,3866,6204,14340,0.026,0.112,0.024,1083866,0.086,0.08,646,760,142330,153000,15960,16020,0.00376,바이넥스
880,2024-06-07,042000,0.012,0.06,-0.048,-0.042,12,150,895504,537843,332683,5467,4370,24150,0.052,0.197,0.05,2375443,0.078,0.078,660,760,143030,153000,28900,28250,-0.02249,카페24
879,2024-06-07,024060,-0.013,0.058,-0.136,-0.09,9,433,11835338,6400157,5131917,49371,52306,17500,-0.018,0.048,-0.033,1571960,0.083,0.08,60,127,93030,100400,18360,19890,0.08333,흥구석유
878,2024-06-07,152550,-0.062,0.085,-0.152,-0.048,117,12,161167616,84324611,72707550,39018,51879,550,-0.045,-0.0,-0.087,10154239,0.096,0.08,61,120,93100,100030,551,604,0.09619,한국ANKOR유전
877,2024-06-07,007460,-0.0,0.026,-0.017,0.025,601,64,3347315,1455888,1809272,1922,2551,1194,-0.0,0.14,-0.004,5096695,0.131,0.08,61,760,93100,153000,1362,1383,0.01542,에이프로젠
876,2024-06-05,253590,0.009,0.009,-0.038,-0.034,0,757,542753,319685,179352,1875,1698,9230,0.029,0.139,0.027,2164745,0.109,0.08,64,760,93230,153000,10520,11280,0.07224,네오셈
875,2024-06-05,060380,0.028,0.298,0.001,0.298,720,4,5556517,2657896,2611192,6631,8837,2525,0.057,0.089,-0.047,2188851,0.143,0.08,429,477,123500,125900,2750,2530,-0.08,동양에스텍
874,2024-06-05,039610,0.3,0.3,0.251,0.3,4,58,3939074,2603765,695492,7384,1870,8630,-0.035,0.076,-0.096,7445244,0.191,0.08,87,709,94400,145500,9300,11080,0.1914,화성밸브
873,2024-06-05,152550,0.058,0.299,0.058,0.299,35,0,118369758,57795783,55707672,29302,40587,578,-0.062,0.01,-0.152,35592967,0.192,0.08,103,368,95200,120430,585,538,-0.08034,한국ANKOR유전
872,2024-06-05,036460,0.054,0.275,0.001,0.018,33,753,33726041,17553582,14814821,204019,202249,39400,-0.01,0.034,-0.052,4129537,0.091,0.08,95,724,94800,150230,40800,44500,0.09069,한국가스공사
871,2024-06-05,012170,0.001,0.093,-0.02,0.092,759,27,2163266,683043,1316395,912,1699,1014,0.061,0.167,0.021,7248313,0.105,0.08,60,760,93030,153000,1184,1265,0.06841,아센디오
870,2024-06-04,200470,-0.004,0.018,-0.018,0.002,292,117,472802,286013,165811,1133,1112,5580,-0.009,0.118,-0.011,2262046,0.13,0.08,65,162,93300,102130,6250,7070,0.1312,에이팩트
869,2024-06-04,144960,0.002,0.033,-0.023,0.033,539,37,174785,83192,84009,392,586,6200,0.039,0.121,0.018,1472321,0.101,0.08,132,760,100630,153000,6960,6940,-0.00287,뉴파워프라즈마
868,2024-06-04,100660,-0.003,0.139,-0.005,0.06,704,89,1667778,831331,764389,5582,6689,4530,0.015,0.139,0.0,1469995,0.13,0.08,551,622,133600,141130,5170,4760,-0.0793,서암기계공업
867,2024-06-04,060370,0.005,0.179,-0.025,0.114,301,124,10281202,5241312,4835375,54111,55416,17730,0.0,0.159,-0.021,4126901,0.11,0.08,291,640,112600,142030,20600,18950,-0.0801,LS마린솔루션
866,2024-06-04,100840,0.002,0.153,-0.001,0.044,359,7,1345388,741839,551305,5873,5623,10050,0.065,0.138,0.045,1348914,0.09,0.08,321,418,114100,122930,11450,12480,0.08996,SNT에너지
865,2024-06-04,009310,0.177,0.265,0.064,0.064,38,760,43394293,22879796,18822963,28801,35700,547,0.005,0.133,0.002,7932755,0.131,0.08,94,639,94730,142000,621,571,-0.08052,참엔지니어링
864,2024-06-03,950220,0.002,0.002,-0.056,-0.045,0,674,575043,370514,177786,1010,822,1770,-0.011,0.158,-0.011,1269497,0.114,0.08,169,646,102500,142330,2050,1886,-0.08,네오이뮨텍
863,2024-06-03,029480,-0.004,0.048,-0.033,-0.019,148,10,2970730,1726752,1160341,4758,5264,4580,0.001,0.135,0.001,1690747,0.134,0.08,78,760,93930,153000,5210,5260,0.0096,광무
862,2024-06-03,015590,0.003,0.114,0.003,0.085,321,0,13648208,5754851,7587052,2218,3721,410,0.024,0.124,0.017,9779820,0.106,0.08,60,760,93030,153000,461,473,0.02603,KIB플러그에너지
861,2024-05-31,900300,0.016,0.295,-0.008,0.295,49,0,263330181,111353933,143554324,12990,35615,167,0.03,0.072,-0.108,73920285,0.201,0.08,467,714,125400,145730,179,165,-0.07821,오가닉티코스메틱
860,2024-05-31,317240,0.0,0.045,-0.003,0.045,742,14,967179,514619,398868,371,628,345,0.0,0.194,-0.014,4761592,0.08,0.08,60,68,93030,93430,412,445,0.0801,TS트릴리온
859,2024-05-31,252500,0.005,0.04,-0.035,0.04,750,4,500291,253546,176256,637,671,1000,0.01,0.155,0.01,4198455,0.116,0.08,63,90,93200,94530,1156,1290,0.11592,세화피앤씨
858,2024-05-31,051980,-0.06,0.006,-0.177,-0.051,630,132,12261643,6955517,4988304,15998,19753,8910,0.03,0.099,-0.035,1392104,0.138,0.08,98,760,94930,153000,9800,9520,-0.02857,중앙첨단소재
857,2024-05-31,005880,0.007,0.032,-0.014,-0.011,315,752,6425564,3189608,3081238,3052,5071,2155,0.016,0.102,0.016,19903799,0.084,0.08,97,760,94900,153000,2380,2490,0.04622,대한해운
856,2024-05-30,900120,-0.0,0.009,-0.078,-0.078,3,564,9982787,6733605,2697740,4743,6745,106,0.009,0.113,0.009,6525540,0.103,0.08,88,760,94430,153000,118,116,-0.01695,씨엑스아이
855,2024-05-30,900110,-0.0,0.02,-0.081,-0.071,1,44,44479553,30251073,13268614,13979,20572,92,0.011,0.152,0.0,47517739,0.12,0.08,85,760,94300,153000,106,102,-0.03774,이스트아시아홀딩스
854,2024-05-30,378800,0.0,0.297,-0.037,0.297,72,13,11882233,5976265,5804206,13402,20318,2290,0.07,0.183,0.048,4029186,0.09,0.08,224,441,105230,124100,2710,2490,-0.08118,샤페론
853,2024-05-30,304840,0.002,0.3,0.002,0.3,40,0,3060711,1460826,1454946,5538,4960,3750,0.131,0.148,0.021,4959868,0.122,0.08,91,717,94600,145900,4310,3960,-0.08121,피플바이오
852,2024-05-30,298830,0.0,0.053,-0.049,-0.049,21,96,12159639,5923545,4160234,22636,21738,6610,0.094,0.16,0.074,18739067,0.08,0.08,68,266,93430,111330,7680,7060,-0.08073,슈어소프트테크
851,2024-05-30,051980,-0.047,-0.033,-0.142,-0.118,0,20,7270761,4305994,2616352,13526,13899,9390,-0.06,-0.035,-0.153,4081710,0.14,0.08,328,760,114430,153000,9070,8910,-0.01764,중앙첨단소재
850,2024-05-30,032940,0.026,0.093,0.002,0.035,419,108,2455700,1303777,1070862,9211,11053,5650,0.028,0.127,0.004,1989580,0.123,0.08,207,760,104400,153000,6380,6140,-0.03762,원익
849,2024-05-29,250060,-0.0,0.001,-0.037,-0.008,0,519,655727,398012,204069,1268,1090,3800,0.034,0.137,0.004,2389611,0.132,0.08,60,81,93030,94100,4320,4890,0.13194,모비스
848,2024-05-29,066980,-0.01,0.025,-0.025,-0.015,166,1,215477,137944,68782,433,472,2570,0.06,0.165,0.054,1616216,0.105,0.08,100,760,95030,153000,3000,3015,0.005,한성크린텍
847,2024-05-29,042110,0.008,0.011,-0.007,0.005,267,8,69206,27873,39199,83,133,1487,0.029,0.131,0.021,1021862,0.108,0.08,240,760,110030,153000,1684,1630,-0.03207,에스씨디
846,2024-05-29,036200,0.008,0.043,-0.007,0.026,526,2,896319,413132,466639,3007,4123,10310,0.018,0.179,0.009,4446706,0.093,0.08,66,760,93330,153000,12170,11940,-0.0189,유니셈
845,2024-05-29,090460,-0.004,0.009,-0.032,-0.019,19,120,861868,523249,320990,6347,5684,22950,0.015,0.102,0.009,1777448,0.093,0.08,114,760,95730,153000,25300,24500,-0.03162,비에이치
844,2024-05-28,028300,0.016,0.124,-0.008,0.108,736,7,8097932,3506942,4349615,41680,55290,56200,0.009,0.075,-0.009,2836869,0.084,0.08,94,427,94730,123400,60500,65600,0.0843,HLB
843,2024-05-28,130660,0.037,0.287,0.018,0.217,621,0,18753842,9284509,8977650,70420,82521,10330,0.033,0.136,-0.016,5681497,0.135,0.08,60,760,93030,153000,11740,11650,-0.00767,한전산업
842,2024-05-28,066570,0.015,0.035,0.006,0.024,311,42,463177,172936,255024,6467,15244,96400,0.009,0.093,0.008,2075041,0.084,0.08,67,760,93400,153000,105500,109300,0.03602,LG전자
841,2024-05-28,001340,0.031,0.16,0.019,0.131,294,1,3645507,1591882,1946250,8869,10625,9700,0.052,0.1,0.009,1107634,0.09,0.08,60,760,93030,153000,10680,10990,0.02903,백광산업
840,2024-05-27,294090,0.001,0.1,-0.027,0.008,161,2,6322936,3452793,2714357,25495,26091,12000,0.022,0.078,-0.009,1125437,0.088,0.08,71,760,93600,153000,12950,12710,-0.01853,이오플로우
839,2024-05-27,086390,-0.023,-0.008,-0.056,-0.052,2,759,1572115,920063,575953,7484,6645,16700,0.002,0.132,0.002,2170033,0.13,0.08,120,760,100030,153000,18920,18730,-0.01004,유니테스트
838,2024-05-27,051980,-0.1,0.126,-0.101,0.064,693,0,18348604,8948225,8602284,21768,26004,7800,0.017,0.09,-0.018,2416426,0.11,0.08,113,760,95700,153000,8510,8890,0.04465,중앙첨단소재
837,2024-05-27,029480,-0.011,0.148,-0.032,0.058,164,3,5182604,2553224,2520876,8393,8390,4310,0.024,0.114,0.014,1449205,0.098,0.08,66,148,93330,101430,4800,5270,0.09792,광무
836,2024-05-27,119650,0.023,0.193,0.015,0.035,9,0,10954612,6136880,4499330,18587,23055,1285,0.004,0.09,0.004,2366412,0.085,0.08,122,131,100130,100600,1401,1521,0.08565,KC코트렐
835,2024-05-27,001470,0.002,0.023,-0.0,0.002,330,1,2012241,994586,987845,2940,4045,1558,0.02,0.136,0.013,6897153,0.121,0.08,61,760,93100,153000,1772,1726,-0.02596,삼부토건
834,2024-05-24,294090,-0.007,0.071,-0.156,-0.091,215,555,13512357,7450463,5741085,42599,45616,11910,0.001,0.063,-0.027,1826145,0.092,0.08,158,760,101930,153000,12670,12000,-0.05288,이오플로우
833,2024-05-24,145170,1.214,2.964,1.204,2.879,459,0,34223286,17261942,16140465,360816,315679,54300,-0.107,0.199,-0.116,5432201,0.074,0.074,60,152,93030,101630,65200,60300,-0.07515,노브랜드
832,2024-05-24,053080,0.013,0.092,0.012,0.057,118,0,478967,219901,246696,2861,3838,16670,0.006,0.169,0.006,1057965,0.102,0.08,90,760,94530,153000,19510,18050,-0.07483,케이엔솔
831,2024-05-24,051980,-0.012,0.246,-0.042,0.22,741,1,18808239,9002816,9204793,34833,40563,7330,-0.1,-0.009,-0.101,4575042,0.102,0.08,89,691,94500,144600,7270,8010,0.10179,중앙첨단소재
830,2024-05-24,007390,-0.011,0.037,-0.03,0.023,114,3,1371315,733672,590072,5331,5607,10920,-0.002,0.078,-0.003,1005039,0.081,0.08,60,760,93030,153000,11780,11800,0.0017,네이처셀
829,2024-05-24,014710,-0.016,-0.0,-0.064,-0.056,0,47,425521,272969,136971,1153,1085,4230,0.008,0.161,-0.001,1527652,0.111,0.08,72,760,93630,153000,4910,4730,-0.03666,사조씨푸드
828,2024-05-24,011150,-0.002,-0.002,-0.034,-0.013,0,240,1082381,1100,19051,2,42,4155,-0.011,0.195,-0.019,11426667,0.078,0.078,72,138,93630,100930,4970,5360,0.07847,CJ씨푸드
827,2024-05-23,299170,-0.006,0.002,-0.009,0.002,169,21,50795,19320,28941,82,76,2010,-0.005,0.109,-0.01,2334653,0.121,0.08,67,755,93400,151800,2230,2050,-0.08072,더블유에스아이
826,2024-05-23,294090,0.062,0.158,-0.18,-0.18,33,760,19870807,11187555,7987037,70785,78565,13100,-0.007,0.047,-0.084,2673005,0.143,0.08,210,285,104530,112300,13730,12630,-0.08012,이오플로우
825,2024-05-23,232140,-0.018,0.108,-0.035,0.044,607,10,29210005,14715882,14008944,100116,116989,16790,0.01,0.01,-0.079,2944487,0.096,0.08,438,760,123930,153000,16970,17380,0.02416,와이씨
824,2024-05-23,095910,0.0,0.084,0.0,0.084,760,0,1135878,450707,615507,1324,2573,2140,0.065,0.145,0.03,1871309,0.111,0.08,62,169,93130,102500,2450,2250,-0.08163,에스에너지
823,2024-05-23,032820,-0.002,0.107,-0.01,0.035,34,1,71603606,33319487,35215702,39702,48963,2070,0.085,0.116,0.029,27093651,0.085,0.08,218,264,104930,111230,2310,2510,0.08658,우리기술
822,2024-05-23,475150,0.13,0.299,0.041,0.299,374,55,16111875,7880797,7896088,73477,79379,30450,0.044,0.066,-0.015,6213075,0.082,0.08,64,760,93230,153000,32500,30600,-0.05846,SK이터닉스
821,2024-05-23,119650,0.017,0.299,0.012,0.299,169,37,5296265,2835991,2301778,4456,4269,1081,0.0,0.008,-0.099,2232050,0.119,0.08,62,68,93130,93430,1091,1221,0.11916,KC코트렐
820,2024-05-22,272290,0.008,0.054,0.002,0.04,95,6,249702,93855,144877,4744,4186,30950,0.027,0.147,0.024,1230662,0.12,0.08,72,760,93630,153000,35500,33350,-0.06056,이녹스첨단소재
819,2024-05-22,215100,0.021,0.023,-0.067,-0.049,0,36,4889124,2775899,1581715,11343,11891,5400,-0.015,0.078,-0.017,2728133,0.096,0.08,70,86,93530,94330,5830,6390,0.09605,로보로보
818,2024-05-22,032940,0.011,0.296,0.011,0.231,680,0,10373898,5061393,4740942,25412,33743,5120,0.055,0.158,0.055,5239188,0.098,0.08,211,684,104600,144230,5940,5460,-0.08081,원익
817,2024-05-22,475150,-0.021,0.045,-0.049,0.002,590,102,3139531,1692207,1347806,14307,15331,23450,0.13,0.16,0.041,2895178,0.112,0.08,235,374,105800,120730,27200,30300,0.11397,SK이터닉스
816,2024-05-21,226340,-0.012,0.031,-0.052,-0.039,70,755,5708357,3382016,2083444,7196,7290,3600,-0.006,0.06,-0.022,2563731,0.084,0.08,62,344,93130,115230,3820,4140,0.08377,본느
815,2024-05-21,115450,-0.196,0.024,-0.196,0.024,759,5,10084517,4377822,4547587,12953,14713,6390,0.041,0.077,-0.03,1624697,0.11,0.08,97,760,94900,153000,6890,7110,0.03193,HLB테라퓨틱스
814,2024-05-21,065170,0.008,0.298,-0.014,0.075,254,3,20452954,10352984,8933601,11607,14802,544,0.029,0.099,0.013,1817315,0.085,0.08,88,760,94430,153000,599,573,-0.04341,비엘팜텍
813,2024-05-21,044480,0.3,0.3,-0.062,0.15,8,99,51102107,28645213,20145428,57172,58961,1531,-0.056,-0.002,-0.093,2804595,0.1,0.08,87,519,94400,132000,1530,1407,-0.08039,블레이드 Ent
812,2024-05-21,039610,0.0,0.01,-0.014,-0.012,262,724,38685,26897,10718,119,149,5070,0.006,0.191,0.006,1809947,0.081,0.08,95,264,94800,111230,6050,5570,-0.07934,화성밸브
811,2024-05-21,032940,0.003,0.072,-0.024,0.049,715,118,351301,118760,224472,717,1181,4160,0.011,0.199,0.011,2209424,0.075,0.075,458,680,124930,144030,4990,5370,0.07615,원익
810,2024-05-21,027050,0.0,0.023,-0.015,-0.015,159,751,1246117,718713,424252,2061,2021,3280,-0.001,0.096,-0.001,3460192,0.098,0.08,61,760,93100,153000,3600,3460,-0.03889,코리아나
809,2024-05-21,012860,0.015,0.055,-0.005,-0.001,431,32,1154710,609785,518837,1152,1392,1998,0.091,0.126,0.026,3210813,0.098,0.08,70,760,93530,153000,2250,2155,-0.04222,모베이스전자
808,2024-05-21,248070,0.002,0.013,-0.048,-0.044,14,402,719217,501597,197941,5891,3743,22850,0.004,0.129,0.0,1137812,0.129,0.08,60,760,93030,153000,25800,25500,-0.01163,솔루엠
807,2024-05-21,123690,0.007,0.035,-0.028,0.002,5,36,852817,486875,316484,3492,2889,8620,-0.002,0.089,-0.013,1373723,0.103,0.08,60,760,93030,153000,9400,9200,-0.02128,한국화장품
806,2024-05-21,003350,0.007,0.076,0.007,0.009,71,0,694763,354972,309394,7973,8482,33850,0.018,0.195,0.018,1205552,0.078,0.078,60,760,93030,153000,40500,39100,-0.03457,한국화장품제조
805,2024-05-20,900340,-0.048,0.046,-0.282,-0.264,43,759,15516996,8752339,5675086,14990,15009,1920,0.034,0.128,0.021,2602203,0.105,0.08,349,505,115500,131300,2170,2400,0.10599,윙입푸드
804,2024-05-20,291230,0.0,0.0,-0.02,-0.012,0,16,147208,67036,58224,286,332,2770,0.045,0.179,0.045,5762235,0.093,0.08,115,342,95800,115130,3270,3010,-0.07951,엔피
803,2024-05-20,115450,-0.3,-0.3,-0.3,-0.3,4,4,426413,0,330957,0,4689,6240,-0.196,-0.072,-0.196,3659257,0.153,0.08,73,132,93700,100630,5800,5340,-0.07931,HLB테라퓨틱스
802,2024-05-20,099220,0.027,0.219,-0.038,0.131,736,591,57521322,26315933,28019486,41778,51301,2115,-0.031,0.097,-0.05,18627060,0.154,0.08,68,106,93430,95330,2320,2130,-0.0819,SDN
801,2024-05-20,082660,0.007,0.007,-0.071,-0.04,0,190,2956098,1770746,1107432,859,1192,405,0.002,0.101,0.0,1202783,0.101,0.08,110,314,95530,113730,446,491,0.1009,코스나인
800,2024-05-20,067630,-0.3,-0.3,-0.3,-0.3,5,5,496863,0,367322,0,7299,10020,-0.202,-0.133,-0.232,5720438,0.129,0.08,72,180,93630,103030,8700,8000,-0.08046,HLB생명과학
799,2024-05-20,046390,0.001,0.025,-0.01,0.01,575,168,185957,79956,102492,637,902,1600,0.0,0.149,0.0,1744689,0.122,0.08,227,760,105400,153000,1840,1744,-0.05217,삼화네트웍스
798,2024-05-20,042370,-0.025,-0.025,-0.059,-0.032,0,360,826915,4028,13,5,4,10780,0.016,0.093,0.003,2612168,0.09,0.08,468,760,125430,153000,11790,11370,-0.03562,비츠로테크
797,2024-05-20,029480,0.013,0.244,0.0,0.119,463,0,7420750,3678019,3582583,11901,14865,3440,0.0,0.134,-0.006,1621192,0.138,0.08,70,760,93530,153000,3900,3700,-0.05128,광무
796,2024-05-20,024850,-0.3,-0.261,-0.3,-0.3,17,5,4801935,624278,2824182,529,4586,2765,-0.096,0.067,-0.096,2462938,0.18,0.08,619,760,141000,153000,2950,3085,0.04576,HLB이노베이션
795,2024-05-20,006910,-0.001,0.087,-0.025,0.028,69,10,9559089,5236620,4192699,19737,27008,3840,0.023,0.12,0.016,7335252,0.103,0.08,76,447,93830,124400,4300,3960,-0.07907,보성파워텍
794,2024-05-20,025820,-0.026,-0.025,-0.115,-0.097,0,306,4341915,2529997,1204115,10729,11995,6820,0.129,0.197,0.097,10824195,0.077,0.077,163,760,102200,153000,8170,7880,-0.0355,이구산업
793,2024-05-17,294090,0.054,0.299,0.041,0.246,349,0,10220097,5386688,4315841,26255,28024,9460,0.125,0.147,0.015,2053426,0.124,0.08,216,312,104830,113630,10860,12200,0.12339,이오플로우
792,2024-05-17,218150,-0.023,0.004,-0.027,-0.006,737,0,485566,234074,211826,924,1348,5200,-0.004,0.085,-0.01,1213118,0.095,0.08,102,760,95130,153000,5650,5480,-0.03009,미래생명자원
791,2024-05-17,133750,-0.0,0.062,-0.0,0.062,760,0,492864,168098,134816,584,557,2500,0.086,0.172,0.06,3078247,0.101,0.08,63,601,93200,140100,2930,2700,-0.0785,메가엠디
790,2024-05-17,103840,0.001,0.026,-0.016,-0.002,205,759,172187,66793,104686,312,382,4300,0.007,0.195,0.0,1633771,0.077,0.077,256,541,110830,133100,5150,4750,-0.07767,우양
789,2024-05-17,006910,-0.007,0.023,-0.011,0.009,637,8,1833867,941014,802553,2502,2722,3735,-0.001,0.055,-0.025,1486323,0.082,0.08,60,760,93030,153000,3940,3840,-0.02538,보성파워텍
788,2024-05-17,014710,0.001,0.249,0.001,0.112,331,0,5078462,2576535,2401016,28888,37821,3935,0.055,0.183,0.015,2093551,0.089,0.08,69,760,93500,153000,4660,4420,-0.0515,사조씨푸드
787,2024-05-16,900340,-0.005,-0.005,-0.084,-0.062,0,157,3037322,1837638,1059300,2827,3173,2055,-0.035,0.107,-0.052,2000798,0.163,0.08,147,760,101400,153000,2280,2610,0.14474,윙입푸드
786,2024-05-16,373200,0.016,0.126,0.015,0.108,747,0,3495769,1131797,2185674,1928,4040,1525,0.05,0.15,0.033,3851291,0.114,0.08,92,760,94630,153000,1756,1833,0.04385,엑스플러스
