,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
1934,2024-03-04,122630,1.98,125100,18685,2.84,2.92,2.64,2.92,413,451,245776,191543,1089,890,0.483,0.534,538,132930,18730,0.00241,579,135000,18675,-0.00054,579,135000,18675,-0.00054,579,135000,18675,-0.00054,579,135000,18675,-0.00054
1933,2024-03-04,122630,1.98,124100,18670,2.73,2.92,2.7,2.86,413,384,149754,155651,763,843,0.45,0.534,467,125400,18720,0.00268,559,134000,18690,0.00107,559,134000,18690,0.00107,559,134000,18690,0.00107,559,134000,18690,0.00107
1932,2024-03-04,122630,1.98,123100,18675,2.78,2.92,2.7,2.89,413,375,241125,207699,977,1257,0.45,0.567,467,125400,18720,0.00241,539,133000,18720,0.00241,539,133000,18720,0.00241,539,133000,18720,0.00241,539,133000,18720,0.00241
1931,2024-03-04,122630,1.98,122100,18670,3.06,3.06,2.7,2.78,340,375,382966,204242,1521,1236,0.317,0.483,467,125400,18720,0.00268,519,132000,18705,0.00187,519,132000,18705,0.00187,519,132000,18705,0.00187,519,132000,18705,0.00187
1930,2024-03-04,122630,1.98,121100,18655,2.92,3.17,2.7,2.75,335,375,386983,313237,1684,2220,0.367,0.525,462,125130,18700,0.00241,499,131000,18700,0.00241,499,131000,18700,0.00241,499,131000,18700,0.00241,499,131000,18700,0.00241
1929,2024-03-04,122630,1.98,120100,18665,3.0,3.17,2.81,2.81,335,357,384233,368542,1566,2207,0.383,0.492,465,125300,18710,0.00241,479,130000,18700,0.00188,479,130000,18700,0.00188,479,130000,18700,0.00188,479,130000,18700,0.00188
1928,2024-03-04,122630,1.98,115100,18710,2.81,3.17,2.78,3.14,335,281,285101,532855,1082,2690,0.55,0.627,459,125000,18685,-0.00134,459,125000,18685,-0.00134,459,125000,18685,-0.00134,459,125000,18685,-0.00134,459,125000,18685,-0.00134
1927,2024-03-04,122630,1.98,114100,18690,2.53,3.03,2.48,2.92,307,261,359677,536797,1075,2277,0.583,0.633,439,124000,18675,-0.0008,439,124000,18675,-0.0008,439,124000,18675,-0.0008,439,124000,18675,-0.0008,439,124000,18675,-0.0008
1926,2024-03-04,122630,1.98,113100,18700,2.7,3.0,2.48,2.97,296,261,478486,540875,1811,2095,0.55,0.596,419,123000,18680,-0.00107,419,123000,18680,-0.00107,419,123000,18680,-0.00107,419,123000,18680,-0.00107,419,123000,18680,-0.00107
1925,2024-03-04,122630,1.98,112100,18670,3.19,3.25,2.48,2.89,221,261,681237,549471,2862,2892,0.433,0.456,327,114400,18720,0.00268,399,122000,18660,-0.00054,399,122000,18660,-0.00054,399,122000,18660,-0.00054,399,122000,18660,-0.00054
1924,2024-03-04,122630,1.98,111100,18610,2.78,3.25,2.51,2.56,221,257,737520,850359,3173,4640,0.4,0.411,275,111800,18660,0.00269,294,112730,18690,0.0043,328,114430,18730,0.00645,379,121000,18655,0.00242,379,121000,18655,0.00242
1923,2024-03-04,122630,1.98,110100,18645,2.7,3.25,2.56,2.73,221,184,745184,947790,3695,5279,0.433,0.492,294,112730,18690,0.00241,328,114430,18730,0.00456,359,120000,18665,0.00107,359,120000,18665,0.00107,359,120000,18665,0.00107
1922,2024-03-04,122630,1.98,105100,18730,2.62,3.19,2.48,3.19,219,168,912719,1081729,4106,4942,0.517,0.576,339,115000,18725,-0.00027,339,115000,18725,-0.00027,339,115000,18725,-0.00027,339,115000,18725,-0.00027,339,115000,18725,-0.00027
1921,2024-03-04,122630,1.98,104100,18655,2.81,2.84,2.37,2.81,194,147,1366003,960131,8530,3716,0.4,0.483,207,104400,18700,0.00241,221,105100,18740,0.00456,319,114000,18685,0.00161,319,114000,18685,0.00161,319,114000,18685,0.00161
1920,2024-03-04,122630,1.98,103100,18645,3.44,3.44,2.37,2.7,120,147,1777050,991086,13002,3819,0.333,0.4,206,104330,18690,0.00241,217,104900,18730,0.00456,299,113000,18695,0.00268,299,113000,18695,0.00268,299,113000,18695,0.00268
1919,2024-03-04,122630,1.98,102100,18630,3.72,3.72,2.37,2.53,100,147,1708575,801942,13125,3366,0.233,0.317,206,104330,18680,0.00268,207,104400,18710,0.00429,279,112000,18680,0.00268,279,112000,18680,0.00268,279,112000,18680,0.00268
1918,2024-03-04,122630,1.98,101100,18660,3.72,3.88,2.81,2.84,89,132,1514747,817550,9031,3660,0.283,0.339,207,104400,18710,0.00268,221,105100,18740,0.00429,259,111000,18620,-0.00214,259,111000,18620,-0.00214,259,111000,18620,-0.00214
1917,2024-03-04,122630,1.98,100100,18780,3.5,3.88,3.3,3.36,89,109,1435135,1447453,3858,5354,0.4,0.483,239,110000,18650,-0.00692,239,110000,18650,-0.00692,239,110000,18650,-0.00692,239,110000,18650,-0.00692,239,110000,18650,-0.00692
1916,2024-03-04,122630,1.98,95100,18825,3.39,3.88,3.3,3.72,89,52,1765670,2003656,3731,6919,0.467,0.534,219,105000,18735,-0.00478,219,105000,18735,-0.00478,219,105000,18735,-0.00478,219,105000,18735,-0.00478,219,105000,18735,-0.00478
1915,2024-03-04,122630,1.98,94100,18830,2.53,3.75,2.42,3.75,79,21,2099179,2966910,5053,12242,0.617,0.678,199,104000,18665,-0.00876,199,104000,18665,-0.00876,199,104000,18665,-0.00876,199,104000,18665,-0.00876,199,104000,18665,-0.00876
1914,2024-03-04,122630,1.98,93100,18790,1.98,3.61,1.71,3.47,45,4,3148383,3893730,8600,18013,0.567,0.667,82,94130,18840,0.00266,179,103000,18645,-0.00772,179,103000,18645,-0.00772,179,103000,18645,-0.00772,179,103000,18645,-0.00772
1913,2024-02-29,122630,-0.96,142100,18160,-0.3,-0.16,-0.55,-0.55,603,635,271356,179564,1978,1013,0.467,0.534,759,152000,18145,-0.00083,759,152000,18145,-0.00083,759,152000,18145,-0.00083,759,152000,18145,-0.00083,759,152000,18145,-0.00083
1912,2024-02-29,122630,-0.96,141100,18205,-0.27,-0.11,-0.36,-0.36,568,576,295879,336398,1260,1720,0.483,0.567,739,151000,18145,-0.0033,739,151000,18145,-0.0033,739,151000,18145,-0.0033,739,151000,18145,-0.0033,739,151000,18145,-0.0033
1911,2024-02-29,122630,-0.96,140100,18220,-0.36,-0.11,-0.49,-0.22,568,547,298985,378496,1143,1875,0.55,0.65,719,150000,18130,-0.00494,719,150000,18130,-0.00494,719,150000,18130,-0.00494,719,150000,18130,-0.00494,719,150000,18130,-0.00494
1910,2024-02-29,122630,-0.96,135100,18215,-0.38,-0.11,-0.49,-0.33,568,547,301286,363544,1177,1845,0.533,0.627,699,145000,18140,-0.00412,699,145000,18140,-0.00412,699,145000,18140,-0.00412,699,145000,18140,-0.00412,699,145000,18140,-0.00412
1909,2024-02-29,122630,-0.96,134100,18220,-0.38,-0.22,-0.49,-0.22,559,547,244808,304846,933,1692,0.583,0.621,679,144000,18135,-0.00467,679,144000,18135,-0.00467,679,144000,18135,-0.00467,679,144000,18135,-0.00467,679,144000,18135,-0.00467
1908,2024-02-29,122630,-0.96,133100,18205,-0.44,-0.27,-0.52,-0.36,505,483,203976,288338,912,1502,0.55,0.586,567,134400,18250,0.00247,659,143000,18145,-0.0033,659,143000,18145,-0.0033,659,143000,18145,-0.0033,659,143000,18145,-0.0033
1907,2024-02-29,122630,-0.96,132100,18205,-0.52,-0.27,-0.55,-0.44,505,468,357443,429106,871,1843,0.567,0.61,567,134400,18250,0.00247,639,142000,18170,-0.00192,639,142000,18170,-0.00192,639,142000,18170,-0.00192,639,142000,18170,-0.00192
1906,2024-02-29,122630,-0.96,131100,18200,-0.49,-0.38,-0.57,-0.41,478,459,308830,379378,937,1519,0.533,0.61,567,134400,18250,0.00275,619,141000,18205,0.00027,619,141000,18205,0.00027,619,141000,18205,0.00027,619,141000,18205,0.00027
1905,2024-02-29,122630,-0.96,130100,18190,-0.82,-0.38,-0.9,-0.38,478,422,307410,423886,980,2088,0.6,0.695,564,134230,18240,0.00275,599,140000,18230,0.0022,599,140000,18230,0.0022,599,140000,18230,0.0022,599,140000,18230,0.0022
1904,2024-02-29,122630,-0.96,125100,18180,-0.68,-0.44,-0.96,-0.57,453,411,725686,540826,8406,1994,0.533,0.525,505,131300,18230,0.00275,569,134500,18260,0.0044,579,135000,18210,0.00165,579,135000,18210,0.00165,579,135000,18210,0.00165
1903,2024-02-29,122630,-0.96,124100,18180,-0.6,-0.47,-0.96,-0.47,439,411,779886,548775,9607,1963,0.583,0.617,505,131300,18230,0.00275,559,134000,18230,0.00275,559,134000,18230,0.00275,559,134000,18230,0.00275,559,134000,18230,0.00275
1902,2024-02-29,122630,-0.96,123100,18120,-0.44,-0.41,-0.96,-0.82,363,411,897988,459825,11265,1487,0.45,0.483,438,123930,18170,0.00276,454,124730,18200,0.00442,539,133000,18205,0.00469,539,133000,18205,0.00469,539,133000,18205,0.00469
1901,2024-02-29,122630,-0.96,122100,18145,-0.6,-0.36,-0.68,-0.66,358,391,380442,359205,3900,1971,0.559,0.661,439,124000,18190,0.00248,505,131300,18230,0.00468,519,132000,18190,0.00248,519,132000,18190,0.00248,519,132000,18190,0.00248
1900,2024-02-29,122630,-0.96,121100,18160,-0.82,-0.36,-0.82,-0.6,358,320,299132,376832,2466,2005,0.542,0.695,499,131000,18195,0.00193,499,131000,18195,0.00193,499,131000,18195,0.00193,499,131000,18195,0.00193,499,131000,18195,0.00193
1899,2024-02-29,122630,-0.96,120100,18190,-0.6,-0.36,-0.85,-0.38,358,318,203328,382560,928,1969,0.576,0.746,479,130000,18200,0.00055,479,130000,18200,0.00055,479,130000,18200,0.00055,479,130000,18200,0.00055,479,130000,18200,0.00055
1898,2024-02-29,122630,-0.96,115100,18155,-0.66,-0.55,-0.85,-0.6,336,318,200593,265911,1019,1389,0.55,0.683,353,115700,18200,0.00248,459,125000,18165,0.00055,459,125000,18165,0.00055,459,125000,18165,0.00055,459,125000,18165,0.00055
1897,2024-02-29,122630,-0.96,114100,18125,-0.77,-0.52,-0.85,-0.79,278,318,242872,318361,1159,1964,0.583,0.633,336,114830,18170,0.00248,358,115930,18210,0.00469,439,124000,18185,0.00331,439,124000,18185,0.00331,439,124000,18185,0.00331
1896,2024-02-29,122630,-0.96,113100,18160,-0.99,-0.52,-0.99,-0.6,278,240,235351,343884,896,2061,0.667,0.733,358,115930,18210,0.00275,419,123000,18120,-0.0022,419,123000,18120,-0.0022,419,123000,18120,-0.0022,419,123000,18120,-0.0022
1895,2024-02-29,122630,-0.96,112100,18145,-0.88,-0.52,-1.04,-0.57,278,234,310893,360805,1827,1949,0.533,0.65,352,115630,18190,0.00248,399,122000,18150,0.00028,399,122000,18150,0.00028,399,122000,18150,0.00028,399,122000,18150,0.00028
1894,2024-02-29,122630,-0.96,111100,18130,-0.6,-0.6,-1.04,-0.82,200,234,373110,336875,2257,1353,0.483,0.583,277,111900,18180,0.00276,358,115930,18210,0.00441,379,121000,18160,0.00165,379,121000,18160,0.00165,379,121000,18160,0.00165
1893,2024-02-29,122630,-0.96,110100,18090,-0.93,-0.55,-1.04,-0.96,195,234,537027,637011,2724,2690,0.517,0.533,262,111130,18140,0.00276,273,111700,18170,0.00442,358,115930,18210,0.00663,359,120000,18200,0.00608,359,120000,18200,0.00608
1892,2024-02-29,122630,-0.96,105100,18105,-1.4,-0.55,-1.42,-0.85,195,162,527987,970339,1747,3892,0.683,0.667,267,111400,18150,0.00249,339,115000,18160,0.00304,339,115000,18160,0.00304,339,115000,18160,0.00304,339,115000,18160,0.00304
1891,2024-02-29,122630,-0.96,104100,18160,-1.42,-0.55,-1.53,-0.57,195,151,521562,896895,1987,3925,0.683,0.683,319,114000,18125,-0.00193,319,114000,18125,-0.00193,319,114000,18125,-0.00193,319,114000,18125,-0.00193,319,114000,18125,-0.00193
1890,2024-02-29,122630,-0.96,103100,18105,-1.26,-0.93,-1.53,-0.93,179,151,560632,769806,2815,3301,0.533,0.617,188,103430,18150,0.00249,299,113000,18160,0.00304,299,113000,18160,0.00304,299,113000,18160,0.00304,299,113000,18160,0.00304
1889,2024-02-29,122630,-0.96,102100,18020,-1.45,-1.09,-1.61,-1.42,123,108,696748,651410,4398,2603,0.433,0.567,171,102600,18070,0.00277,179,103000,18100,0.00444,187,103400,18140,0.00666,188,103430,18170,0.00832,279,112000,18165,0.00805
1888,2024-02-29,122630,-0.96,101100,18015,-1.2,-1.04,-1.61,-1.42,83,108,907074,800363,7117,3252,0.433,0.492,171,102600,18060,0.0025,179,103000,18100,0.00472,187,103400,18130,0.00638,188,103430,18170,0.0086,259,111000,18120,0.00583
1887,2024-02-29,122630,-0.96,100100,18040,-1.51,-1.01,-1.61,-1.34,76,108,1191264,1083022,8827,3874,0.483,0.492,178,102930,18090,0.00277,180,103030,18120,0.00443,188,103430,18160,0.00665,239,110000,18095,0.00305,239,110000,18095,0.00305
1886,2024-02-29,122630,-0.96,95100,18005,-1.37,-1.01,-1.56,-1.51,76,62,1242417,1280432,8549,4502,0.517,0.458,121,100100,18050,0.0025,178,102930,18090,0.00472,180,103030,18120,0.00639,188,103430,18160,0.00861,219,105000,18115,0.00611
1885,2024-02-29,122630,-0.96,94100,18050,-1.61,-1.01,-1.86,-1.15,76,32,2082101,1746916,13356,5710,0.467,0.417,84,94230,18100,0.00277,187,103400,18130,0.00443,188,103430,18170,0.00665,199,104000,18165,0.00637,199,104000,18165,0.00637
1884,2024-02-29,122630,-0.96,93100,17995,-0.96,-0.9,-1.86,-1.42,1,32,3150611,2255201,21616,7124,0.383,0.283,68,93430,18040,0.0025,75,93800,18080,0.00472,179,103000,18100,0.00583,179,103000,18100,0.00583,179,103000,18100,0.00583
1883,2024-02-28,122630,0.76,142100,18330,2.89,2.98,2.58,2.83,628,606,397365,421666,1419,1619,0.517,0.458,759,152000,18280,-0.00273,759,152000,18280,-0.00273,759,152000,18280,-0.00273,759,152000,18280,-0.00273,759,152000,18280,-0.00273
1882,2024-02-28,122630,0.76,141100,18325,2.98,2.98,2.58,2.86,560,606,442795,271218,1438,1175,0.317,0.317,739,151000,18290,-0.00191,739,151000,18290,-0.00191,739,151000,18290,-0.00191,739,151000,18290,-0.00191,739,151000,18290,-0.00191
1881,2024-02-28,122630,0.76,140100,18305,3.12,3.12,2.78,2.78,540,591,420498,240752,1530,910,0.367,0.339,628,141430,18350,0.00246,719,150000,18305,0.0,719,150000,18305,0.0,719,150000,18305,0.0,719,150000,18305,0.0
1880,2024-02-28,122630,0.76,135100,18330,2.86,3.12,2.86,2.89,540,520,423123,371216,1411,1971,0.5,0.448,699,145000,18275,-0.003,699,145000,18275,-0.003,699,145000,18275,-0.003,699,145000,18275,-0.003,699,145000,18275,-0.003
1879,2024-02-28,122630,0.76,134100,18350,2.92,3.12,2.83,2.95,540,517,432784,463052,1427,2397,0.55,0.552,679,144000,18215,-0.00736,679,144000,18215,-0.00736,679,144000,18215,-0.00736,679,144000,18215,-0.00736,679,144000,18215,-0.00736
1878,2024-02-28,122630,0.76,133100,18365,2.86,3.09,2.83,3.09,539,486,494451,558728,1377,2707,0.517,0.61,659,143000,18265,-0.00545,659,143000,18265,-0.00545,659,143000,18265,-0.00545,659,143000,18265,-0.00545,659,143000,18265,-0.00545
1877,2024-02-28,122630,0.76,132100,18330,2.67,2.98,2.61,2.86,479,461,502322,675176,1477,3293,0.517,0.617,639,142000,18320,-0.00055,639,142000,18320,-0.00055,639,142000,18320,-0.00055,639,142000,18320,-0.00055,639,142000,18320,-0.00055
1876,2024-02-28,122630,0.76,131100,18335,2.22,2.98,2.22,2.89,479,440,577265,1048142,1577,5957,0.583,0.717,619,141000,18325,-0.00055,619,141000,18325,-0.00055,619,141000,18325,-0.00055,619,141000,18325,-0.00055,619,141000,18325,-0.00055
1875,2024-02-28,122630,0.76,130100,18325,2.1,2.98,2.08,2.98,479,421,454015,1081874,1207,6479,0.667,0.783,539,133000,18370,0.00246,599,140000,18310,-0.00082,599,140000,18310,-0.00082,599,140000,18310,-0.00082,599,140000,18310,-0.00082
1874,2024-02-28,122630,0.76,125100,18285,2.08,2.69,2.05,2.69,458,401,347023,883307,948,5022,0.65,0.75,476,125830,18330,0.00246,539,133000,18370,0.00465,579,135000,18330,0.00246,579,135000,18330,0.00246,579,135000,18330,0.00246
1873,2024-02-28,122630,0.76,124100,18205,2.1,2.3,1.96,2.27,438,391,204137,452283,714,2101,0.65,0.683,443,124200,18250,0.00247,454,124730,18290,0.00467,475,125800,18320,0.00632,524,132230,18360,0.00851,559,134000,18340,0.00742
1872,2024-02-28,122630,0.76,123100,18190,2.08,2.25,1.96,2.08,364,391,328082,572349,1091,2463,0.55,0.6,443,124200,18240,0.00275,451,124600,18270,0.0044,473,125700,18310,0.0066,479,130000,18350,0.0088,539,133000,18365,0.00962
1871,2024-02-28,122630,0.76,122100,18185,1.85,2.25,1.85,2.02,364,340,342535,804096,1072,4368,0.583,0.65,438,123930,18230,0.00247,451,124600,18270,0.00467,458,124930,18300,0.00632,478,125930,18340,0.00852,519,132000,18325,0.0077
1870,2024-02-28,122630,0.76,121100,18190,1.85,2.25,1.82,2.08,364,339,369633,771129,962,4475,0.567,0.617,443,124200,18240,0.00275,451,124600,18270,0.0044,473,125700,18310,0.0066,479,130000,18350,0.0088,499,131000,18330,0.0077
1869,2024-02-28,122630,0.76,120100,18185,1.82,2.1,1.71,2.1,357,302,245996,515851,712,3304,0.6,0.6,438,123930,18230,0.00247,451,124600,18270,0.00467,458,124930,18300,0.00632,478,125930,18340,0.00852,479,130000,18345,0.0088
1868,2024-02-28,122630,0.76,115100,18145,1.8,1.94,1.68,1.82,323,293,232383,214806,730,1269,0.5,0.483,357,115900,18190,0.00248,438,123930,18230,0.00468,444,124230,18260,0.00634,458,124930,18300,0.00854,459,125000,18295,0.00827
1867,2024-02-28,122630,0.76,114100,18145,1.71,1.88,1.66,1.88,319,265,242871,222038,1060,1262,0.517,0.525,357,115900,18190,0.00248,438,123930,18230,0.00468,439,124000,18220,0.00413,439,124000,18220,0.00413,439,124000,18220,0.00413
1866,2024-02-28,122630,0.76,113100,18135,1.94,1.96,1.66,1.8,241,265,288804,264718,1265,1429,0.483,0.508,347,115400,18180,0.00248,364,120230,18220,0.00469,419,123000,18185,0.00276,419,123000,18185,0.00276,419,123000,18185,0.00276
1865,2024-02-28,122630,0.76,112100,18135,1.68,1.96,1.66,1.85,241,265,324432,328904,1390,2145,0.533,0.644,347,115400,18180,0.00248,364,120230,18220,0.00469,399,122000,18175,0.00221,399,122000,18175,0.00221,399,122000,18175,0.00221
1864,2024-02-28,122630,0.76,111100,18120,1.6,1.96,1.6,1.71,241,200,416379,408933,1737,2634,0.467,0.567,346,115330,18170,0.00276,362,120130,18200,0.00442,379,121000,18185,0.00359,379,121000,18185,0.00359,379,121000,18185,0.00359
1863,2024-02-28,122630,0.76,110100,18160,1.91,1.96,1.6,1.88,182,194,662861,467381,2498,2660,0.433,0.542,359,120000,18190,0.00165,359,120000,18190,0.00165,359,120000,18190,0.00165,359,120000,18190,0.00165,359,120000,18190,0.00165
1862,2024-02-28,122630,0.76,105100,18115,1.74,2.05,1.6,1.68,172,194,879084,744346,3107,3866,0.4,0.441,234,105730,18160,0.00248,339,115000,18140,0.00138,339,115000,18140,0.00138,339,115000,18140,0.00138,339,115000,18140,0.00138
1861,2024-02-28,122630,0.76,104100,18100,1.6,2.05,1.43,1.63,172,146,1015399,1316498,3297,7487,0.5,0.525,205,104300,18150,0.00276,319,114000,18150,0.00276,319,114000,18150,0.00276,319,114000,18150,0.00276,319,114000,18150,0.00276
1860,2024-02-28,122630,0.76,103100,18155,1.21,2.05,1.09,1.91,172,122,864822,1437518,2720,8236,0.567,0.583,299,113000,18135,-0.0011,299,113000,18135,-0.0011,299,113000,18135,-0.0011,299,113000,18135,-0.0011,299,113000,18135,-0.0011
1859,2024-02-28,122630,0.76,102100,18125,1.35,1.91,1.09,1.85,153,122,995608,1443556,2554,7250,0.517,0.576,168,102430,18170,0.00248,279,112000,18145,0.0011,279,112000,18145,0.0011,279,112000,18145,0.0011,279,112000,18145,0.0011
1858,2024-02-28,122630,0.76,101100,18100,1.15,1.52,1.07,1.49,138,82,927328,1197043,2111,4666,0.5,0.569,153,101700,18150,0.00276,169,102500,18180,0.00442,259,111000,18120,0.0011,259,111000,18120,0.0011,259,111000,18120,0.0011
1857,2024-02-28,122630,0.76,100100,18035,1.21,1.49,1.01,1.26,106,74,1234765,1184959,2482,5045,0.433,0.603,138,100930,18080,0.0025,151,101600,18120,0.00471,153,101700,18150,0.00638,239,110000,18150,0.00638,239,110000,18150,0.00638
1856,2024-02-28,122630,0.76,95100,18055,0.79,1.38,0.53,1.38,91,43,1189521,1452582,2809,6105,0.583,0.672,140,101030,18100,0.00249,152,101630,18140,0.00471,157,101900,18170,0.00637,219,105000,18115,0.00332,219,105000,18115,0.00332
1855,2024-02-28,122630,0.76,94100,18020,0.9,1.29,0.53,1.18,61,33,1568571,1481501,3816,5221,0.483,0.627,105,95300,18070,0.00277,140,101030,18100,0.00444,152,101630,18140,0.00666,157,101900,18170,0.00832,199,104000,18105,0.00472
1854,2024-02-28,122630,0.76,93100,18030,0.76,1.12,0.17,1.12,59,4,1911702,2391543,4739,6698,0.583,0.644,106,95330,18080,0.00277,150,101530,18110,0.00444,153,101700,18150,0.00666,169,102500,18180,0.00832,179,103000,18155,0.00693
1853,2024-02-27,122630,0.3,142100,17905,-1.3,-1.16,-1.43,-1.24,593,622,1297075,818898,4701,2195,0.45,0.517,759,152000,17820,-0.00475,759,152000,17820,-0.00475,759,152000,17820,-0.00475,759,152000,17820,-0.00475,759,152000,17820,-0.00475
1852,2024-02-27,122630,0.3,141100,17885,-0.94,-0.94,-1.41,-1.32,560,582,1161924,666016,4951,1474,0.333,0.439,739,151000,17845,-0.00224,739,151000,17845,-0.00224,739,151000,17845,-0.00224,739,151000,17845,-0.00224,739,151000,17845,-0.00224
1851,2024-02-27,122630,0.3,140100,17895,-0.91,-0.88,-1.41,-1.3,544,582,1035314,541243,5888,1529,0.367,0.448,719,150000,17850,-0.00251,719,150000,17850,-0.00251,719,150000,17850,-0.00251,719,150000,17850,-0.00251,719,150000,17850,-0.00251
1850,2024-02-27,122630,0.3,135100,17900,-0.85,-0.83,-1.24,-1.24,538,579,721540,325744,4101,1005,0.383,0.39,699,145000,17835,-0.00363,699,145000,17835,-0.00363,699,145000,17835,-0.00363,699,145000,17835,-0.00363,699,145000,17835,-0.00363
1849,2024-02-27,122630,0.3,134100,17965,-0.77,-0.72,-1.1,-0.94,502,547,648406,372691,2997,1044,0.45,0.45,679,144000,17835,-0.00724,679,144000,17835,-0.00724,679,144000,17835,-0.00724,679,144000,17835,-0.00724,679,144000,17835,-0.00724
1848,2024-02-27,122630,0.3,133100,17970,-0.74,-0.72,-1.02,-0.83,481,509,513377,327101,1839,868,0.483,0.467,659,143000,17890,-0.00445,659,143000,17890,-0.00445,659,143000,17890,-0.00445,659,143000,17890,-0.00445,659,143000,17890,-0.00445
1847,2024-02-27,122630,0.3,132100,17975,-0.8,-0.66,-1.02,-0.83,478,509,479184,366258,2221,1060,0.517,0.533,639,142000,17910,-0.00362,639,142000,17910,-0.00362,639,142000,17910,-0.00362,639,142000,17910,-0.00362,639,142000,17910,-0.00362
1846,2024-02-27,122630,0.3,131100,17995,-0.52,-0.52,-0.94,-0.77,440,465,373153,266712,1644,844,0.467,0.483,619,141000,17895,-0.00556,619,141000,17895,-0.00556,619,141000,17895,-0.00556,619,141000,17895,-0.00556,619,141000,17895,-0.00556
1845,2024-02-27,122630,0.3,130100,18000,-0.74,-0.47,-0.94,-0.72,434,465,400990,593125,1447,1439,0.5,0.542,599,140000,17900,-0.00556,599,140000,17900,-0.00556,599,140000,17900,-0.00556,599,140000,17900,-0.00556,599,140000,17900,-0.00556
