,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,volTDbf,gcut,lcut,iBID,iASK,tBID,tASK,prcBID,prcASK,profit,hname
1377,2024-06-21,017510,-0.031,0.054,-0.039,-0.0,232,84,2353801,1259996,1019418,6601,7930,5180,-0.0,0.151,-0.017,4059368,0.117,0.08,220,760,105030,153000,5980,5770,-0.03512,세명전기
1376,2024-06-21,047050,0.021,0.039,-0.048,0.014,737,51,4363631,2233972,1951281,31394,31445,63000,-0.013,0.092,-0.019,3463876,0.113,0.08,131,760,100600,153000,69000,64400,-0.06667,포스코인터내셔널
1375,2024-06-21,012170,-0.019,-0.002,-0.058,-0.05,5,586,2103199,1501340,504118,1337,1160,1140,0.01,0.104,0.01,1466124,0.094,0.08,386,760,121330,153000,1261,1182,-0.06265,아센디오
1374,2024-06-21,006340,0.001,0.024,-0.031,-0.031,6,737,4641836,2950778,1529084,6669,7423,3455,0.004,0.122,-0.004,16146450,0.126,0.08,185,760,103300,153000,3880,3755,-0.03222,대원전선
1373,2024-06-21,003160,-0.008,0.027,-0.05,-0.029,4,643,2393552,1353150,909828,13396,12033,23500,0.036,0.132,-0.008,3841834,0.137,0.08,93,760,94700,153000,26650,25900,-0.02814,디아이
1372,2024-06-21,002720,0.009,0.052,-0.064,-0.064,164,760,5026287,2917516,1919041,17718,22037,5400,0.0,0.094,-0.004,2127634,0.099,0.08,474,760,125730,153000,5930,5900,-0.00506,국제약품
1371,2024-06-20,177350,0.0,0.026,-0.019,0.012,205,10,1013703,646613,329213,498,730,433,0.0,0.127,-0.007,3113804,0.135,0.08,104,760,95230,153000,489,471,-0.03681,베셀
1370,2024-06-20,141080,-0.003,0.047,-0.012,0.029,266,1,571738,210594,349538,5463,10760,67800,0.006,0.121,-0.001,1231945,0.123,0.08,95,760,94800,153000,76200,75500,-0.00919,리가켐바이오
1369,2024-06-20,030350,0.005,0.084,-0.053,-0.045,454,45,3482409,2053773,1371176,4542,4703,364,0.008,0.176,-0.0,2871881,0.095,0.08,113,760,95700,153000,429,434,0.01166,드래곤플라이
1368,2024-06-20,152550,0.106,0.204,-0.012,0.031,512,719,139773989,75821504,59997426,46468,57058,496,0.058,0.107,0.012,20088560,0.094,0.08,105,725,95300,150300,551,507,-0.07985,한국ANKOR유전
1367,2024-06-20,084690,-0.017,-0.008,-0.086,-0.044,1,519,1789752,1147164,573461,6046,6122,12250,-0.02,0.077,-0.028,1495496,0.107,0.08,98,760,94930,153000,13210,13150,-0.00454,대상홀딩스
1366,2024-06-20,000990,0.003,0.028,-0.009,0.01,273,10,948257,376849,460145,7947,24288,45850,0.064,0.156,0.032,3595514,0.112,0.08,97,760,94900,153000,53200,57100,0.07331,DB하이텍
1365,2024-06-19,276730,-0.212,0.053,-0.237,-0.002,566,6,21805761,10317465,9738120,12231,14221,1279,-0.034,0.056,-0.04,1214437,0.099,0.08,105,640,95300,142030,1352,1487,0.09985,제주맥주
1364,2024-06-19,204270,0.038,0.152,0.034,0.149,759,0,14583017,6668952,7254093,65601,73013,25400,0.051,0.11,0.024,4394390,0.085,0.08,109,760,95500,153000,28250,28700,0.01593,제이앤티씨
1363,2024-06-19,198440,0.0,0.093,-0.015,0.052,109,17,2612983,1319729,1149957,3531,4489,2040,0.172,0.172,0.032,3555548,0.099,0.08,345,697,115300,144900,2395,2635,0.10021,고려시멘트
1362,2024-06-19,140430,-0.006,0.093,-0.04,-0.014,25,758,8104386,4508487,3347211,29142,31378,6490,-0.011,0.052,-0.045,1142287,0.102,0.08,128,760,100430,153000,6850,6540,-0.04526,카티스
1361,2024-06-19,051980,-0.012,-0.001,-0.09,-0.046,7,676,3998351,2475145,1456399,9364,8965,13550,-0.032,0.055,-0.041,2325831,0.1,0.08,104,585,95230,135300,14320,13170,-0.08031,중앙첨단소재
1360,2024-06-19,152550,0.016,0.3,0.003,0.3,97,8,41029168,22711304,17486029,11309,9970,481,0.106,0.119,0.017,35766317,0.1,0.08,474,662,125730,143130,540,497,-0.07963,한국ANKOR유전
1359,2024-06-19,092790,0.001,0.034,-0.051,-0.048,132,734,2197579,1213757,768237,5833,5346,8700,0.064,0.123,0.029,2693042,0.092,0.08,119,174,100000,102730,9790,10700,0.09295,넥스틸
1358,2024-06-18,453450,-0.059,-0.004,-0.182,-0.141,4,146,3733332,2037500,1362350,36012,34856,42500,0.027,0.099,-0.012,1961074,0.112,0.08,593,661,135700,143100,46750,52100,0.11444,그리드위즈
1357,2024-06-18,294090,-0.003,0.057,-0.021,0.0,577,0,994390,542649,429973,5041,4772,10500,0.048,0.181,0.034,2474089,0.091,0.08,106,177,95330,102900,12420,13560,0.09179,이오플로우
1356,2024-06-18,276730,0.0,0.076,-0.15,-0.127,4,744,13321752,8195244,4675671,11347,10638,1282,-0.212,-0.11,-0.237,7156344,0.167,0.08,164,566,102230,134330,1143,1335,0.16798,제주맥주
1355,2024-06-18,204270,-0.0,0.261,-0.008,0.166,104,0,15393228,7308105,7765737,67247,76851,22100,0.038,0.118,0.034,5398778,0.081,0.08,195,760,103800,153000,24750,25400,0.02626,제이앤티씨
1354,2024-06-18,152550,0.003,0.046,-0.005,0.003,47,349,5317476,3005684,2196862,1568,2448,370,0.016,0.197,0.003,18423805,0.075,0.075,90,97,94530,94900,444,478,0.07658,한국ANKOR유전
1353,2024-06-18,145210,-0.059,-0.056,-0.299,-0.299,1,337,2168265,897932,960637,2682,5263,5360,-0.039,-0.022,-0.097,1062526,0.083,0.08,110,760,95530,153000,5260,4970,-0.05513,다이나믹디자인
1352,2024-06-18,036460,0.029,0.091,-0.004,0.029,91,13,7293530,3720810,3331937,51861,57634,53300,0.019,0.131,0.009,6257769,0.121,0.08,139,530,101000,132530,60500,55700,-0.07934,한국가스공사
1351,2024-06-18,009810,0.098,0.192,0.028,0.065,5,75,6207526,3276693,2764423,6292,7216,1065,-0.005,0.117,-0.023,1403561,0.144,0.08,138,760,100930,153000,1192,1193,0.00084,플레이그램
1350,2024-06-18,004090,0.003,0.031,-0.029,-0.029,4,757,942694,575970,328760,6376,5280,17660,0.016,0.113,0.001,1348704,0.112,0.08,90,760,94530,153000,19680,19860,0.00915,한국석유
1349,2024-06-17,407400,-0.008,0.192,-0.011,0.155,707,0,7259577,3361018,3532232,28188,30728,10660,-0.015,0.064,-0.037,2556622,0.104,0.08,439,760,124000,153000,11360,11340,-0.00176,꿈비
1348,2024-06-17,362320,0.038,0.038,-0.012,-0.005,0,26,2618477,1449694,899317,8684,7536,10080,0.014,0.188,0.01,5029634,0.084,0.08,104,760,95230,153000,11990,11790,-0.01668,청담글로벌
1347,2024-06-17,140430,-0.036,-0.033,-0.145,-0.115,0,758,4429897,2704512,1295387,10715,10984,5920,-0.0,0.068,-0.025,2518800,0.095,0.08,105,235,95300,105800,6340,6950,0.09621,카티스
1346,2024-06-17,101170,-0.012,0.043,-0.025,-0.009,113,8,1448630,771819,612442,4234,5120,7530,0.003,0.06,-0.04,1185796,0.104,0.08,130,760,100530,153000,8000,7600,-0.05,우림피티에스
1345,2024-06-17,078150,0.003,0.061,-0.02,0.031,82,40,8566907,3995293,4416138,8239,11200,3115,0.013,0.087,0.002,6190699,0.085,0.08,98,760,94930,153000,3390,3395,0.00147,HB테크놀러지
1344,2024-06-17,059090,0.004,0.011,-0.038,-0.003,1,190,848135,441510,378983,5364,9092,16900,0.012,0.131,0.005,2387023,0.125,0.08,116,274,95830,111730,19140,17610,-0.07994,미코
1343,2024-06-17,056090,-0.005,-0.005,-0.082,-0.077,0,752,2898360,1987357,830366,3463,4014,1527,-0.016,0.082,-0.022,2632996,0.106,0.08,118,280,95930,112030,1655,1831,0.10634,이노시스
1342,2024-06-17,015590,-0.002,-0.0,-0.108,-0.107,2,698,12472269,7868544,4159531,4523,3537,536,-0.009,0.09,-0.034,5985629,0.127,0.08,95,760,94800,153000,586,563,-0.03925,KIB플러그에너지
1341,2024-06-17,014710,0.019,0.298,-0.017,0.298,432,14,10215218,4882945,5204683,22708,28785,6090,0.034,0.125,-0.038,6124091,0.144,0.08,263,760,111200,153000,6870,6580,-0.04221,사조씨푸드
1340,2024-06-17,011150,0.01,0.269,-0.033,0.242,462,74,71305593,33760917,36155015,123869,150896,6320,-0.005,0.013,-0.092,6596588,0.115,0.08,293,760,112700,153000,6420,6040,-0.05919,CJ씨푸드
1339,2024-06-14,260970,0.051,0.3,0.039,0.3,129,0,1650991,815608,794740,19352,19293,46850,0.08,0.14,0.031,1026892,0.106,0.08,356,760,115830,153000,53600,56300,0.05037,에스앤디
1338,2024-06-14,049180,-0.005,0.125,-0.005,0.09,713,0,929465,402103,485189,1503,2055,1627,0.014,0.126,-0.045,1993382,0.144,0.08,113,114,95700,95730,1835,1688,-0.08011,셀루메드
1337,2024-06-14,082740,-0.0,0.038,-0.014,0.019,485,35,1392626,511872,860523,4975,8057,13550,0.015,0.19,0.006,4579571,0.082,0.08,93,760,94700,153000,16160,15430,-0.04517,한화엔진
1336,2024-06-14,004410,0.011,0.016,-0.021,-0.016,0,737,4875669,3527011,1257363,4219,7388,184,0.005,0.087,0.005,5974040,0.081,0.08,90,760,94530,153000,201,194,-0.03483,서울식품
1335,2024-06-13,388790,0.009,0.3,0.007,0.3,624,1,30519563,15857699,13865180,37747,39594,3535,-0.016,0.069,-0.055,12850431,0.132,0.08,453,760,124700,153000,3785,3650,-0.03567,라이콤
1334,2024-06-13,362320,0.009,0.032,-0.004,0.016,287,75,143669,48813,90010,613,1252,8670,0.014,0.181,-0.005,3323036,0.09,0.08,110,760,95530,153000,10260,10130,-0.01267,청담글로벌
1333,2024-06-13,103840,0.018,0.247,-0.009,0.139,163,4,16263479,8161962,7751993,59276,65193,10700,0.029,0.132,-0.0,4320078,0.132,0.08,92,241,94630,110100,12130,11160,-0.07997,우양
1332,2024-06-13,029480,0.018,0.139,0.013,0.087,81,0,8609984,4089275,4335152,15576,16747,6730,-0.064,0.009,-0.122,4499314,0.149,0.08,118,760,95930,153000,6810,6700,-0.01615,광무
1331,2024-06-13,214420,0.021,0.105,0.001,0.066,283,9,1493545,706125,751793,7303,7358,13000,0.032,0.169,0.013,1820720,0.101,0.08,201,760,104100,153000,15230,14910,-0.02101,토니모리
1330,2024-06-13,092790,-0.048,-0.02,-0.068,-0.043,685,48,2911620,1632251,1140829,7588,7565,9950,-0.025,0.05,-0.037,1630241,0.091,0.08,129,760,100500,153000,10470,10170,-0.02865,넥스틸
1329,2024-06-13,036460,-0.007,0.102,-0.022,0.041,17,442,12017930,6054424,5629955,86904,93211,45800,-0.03,0.088,-0.03,5488056,0.121,0.08,96,760,94830,153000,49900,51800,0.03808,한국가스공사
1328,2024-06-13,008970,-0.022,0.006,-0.109,-0.087,12,694,19096022,11237742,6508248,9865,16990,1282,-0.179,-0.155,-0.219,31175948,0.082,0.08,97,760,94900,153000,1085,1133,0.04424,동양철관
1327,2024-06-12,373200,0.003,0.146,-0.02,0.131,732,82,6881944,2480435,4150635,5864,8462,1941,0.005,0.079,-0.039,2709022,0.123,0.08,93,326,94700,114330,2100,1932,-0.08,엑스플러스
1326,2024-06-12,323280,0.014,0.184,0.002,0.114,60,1,12976634,6541766,6142924,65124,68397,11550,0.009,0.133,0.001,4921086,0.132,0.08,209,361,104500,120100,13110,12060,-0.08009,태성
1325,2024-06-12,147830,-0.022,0.092,-0.092,-0.047,192,39,20340097,10158975,8706255,39135,40723,6530,0.115,0.118,0.029,3858754,0.086,0.08,113,241,95700,110100,7320,7960,0.08743,제룡산업
1324,2024-06-12,112290,0.002,0.024,-0.028,-0.012,605,481,263754,160663,91379,1952,1720,24400,0.07,0.176,0.055,1544891,0.095,0.08,633,760,141700,153000,28750,27250,-0.05217,와이씨켐
1323,2024-06-12,103840,0.003,0.181,-0.011,0.055,53,21,14751519,7848804,6696642,50608,53046,9390,0.018,0.092,-0.009,2732956,0.101,0.08,93,136,94700,100830,10270,11320,0.10224,우양
1322,2024-06-12,099220,0.015,0.15,0.005,0.055,589,57,14080876,7320169,6253894,15393,17563,1726,0.018,0.1,0.018,4074660,0.08,0.08,111,760,95600,153000,1901,1817,-0.04419,SDN
1321,2024-06-12,017510,0.039,0.137,-0.016,0.005,18,656,25778014,13269152,11393247,56878,62972,5650,0.064,0.081,-0.007,2242196,0.089,0.08,124,760,100230,153000,6130,5740,-0.06362,세명전기
1320,2024-06-12,004140,0.004,0.008,-0.039,-0.024,171,79,2079410,1256262,757119,1823,2835,2595,-0.006,0.087,-0.006,3435143,0.093,0.08,93,760,94700,153000,2825,2775,-0.0177,동방
1319,2024-06-12,001340,-0.026,-0.006,-0.052,-0.031,1,52,1494994,938279,519852,5440,4902,15020,-0.015,0.083,-0.051,1060611,0.141,0.08,90,760,94530,153000,16300,17650,0.08282,백광산업
1318,2024-06-11,270520,-0.015,-0.015,-0.046,-0.038,0,29,1398304,1010323,332438,1636,1180,2285,-0.011,0.147,-0.013,4270719,0.123,0.08,93,760,94700,153000,2625,2520,-0.04,지오릿에너지
1317,2024-06-11,131400,-0.004,0.002,-0.034,-0.018,499,97,827715,487404,306900,1116,1494,2735,0.015,0.152,0.0,5643233,0.118,0.08,96,760,94830,153000,3155,2960,-0.06181,이브이첨단소재
1316,2024-06-11,101360,-0.012,0.028,-0.049,-0.014,588,79,1324108,649530,532124,10822,10182,50300,0.087,0.155,0.056,1057894,0.094,0.08,153,760,101700,153000,58300,55500,-0.04803,에코앤드림
1315,2024-06-10,198440,0.147,0.249,-0.072,-0.056,7,704,23856110,13176187,9719420,36947,42420,2030,0.0,0.067,-0.029,2674106,0.098,0.08,98,162,94930,102130,2170,2385,0.09908,고려시멘트
1314,2024-06-10,105740,-0.048,0.162,-0.102,-0.01,264,200,9729784,5199961,4264406,34088,34331,10560,0.13,0.146,0.056,3025418,0.085,0.08,245,622,110300,141130,12120,11150,-0.08003,디케이락
1313,2024-06-10,450080,0.067,0.299,0.032,0.299,737,65,6116328,2847034,3181269,72314,95604,124100,0.026,0.056,-0.027,2589434,0.085,0.08,263,760,111200,153000,131200,127000,-0.03201,에코프로머티
1312,2024-06-10,015590,0.005,0.01,-0.033,-0.021,34,284,3814716,2183655,1548301,1405,1406,413,0.0,0.099,-0.002,5293974,0.102,0.08,100,760,95030,153000,455,455,0.0,KIB플러그에너지
1311,2024-06-10,011790,0.013,0.056,-0.012,0.008,11,244,730585,430002,277609,13087,9985,149200,0.006,0.126,0.005,1059612,0.12,0.08,136,760,100830,153000,168300,169700,0.00832,SKC
1310,2024-06-10,009810,0.0,0.235,0.0,0.213,151,0,12110499,5522790,6299223,11385,14288,815,-0.001,0.141,-0.012,3943930,0.128,0.08,133,760,100700,153000,932,959,0.02897,플레이그램
1309,2024-06-10,008970,0.054,0.099,-0.158,-0.076,3,353,142232841,77887536,59783234,72644,86684,1411,-0.008,0.043,-0.046,12557990,0.094,0.08,250,760,110530,153000,1474,1440,-0.02307,동양철관
1308,2024-06-07,900270,0.008,0.028,-0.176,-0.156,1,741,16853679,10593333,5749704,4100,5486,331,-0.024,0.054,-0.048,4687430,0.108,0.08,220,760,105030,153000,350,345,-0.01429,헝셩그룹
1307,2024-06-07,340360,-0.01,0.066,-0.023,0.035,690,333,1164182,427053,697995,1067,1341,2500,0.018,0.138,0.018,1098899,0.118,0.08,729,760,150500,153000,2850,2880,0.01053,다보링크
1306,2024-06-07,323280,0.003,0.077,-0.007,0.024,24,3,3174864,1625703,1336616,7683,8156,7290,0.04,0.073,-0.008,1996709,0.082,0.08,106,366,95330,120330,7840,8490,0.08291,태성
1305,2024-06-07,103840,0.004,0.03,-0.033,-0.011,2,515,1880889,1014215,787309,4759,6785,6950,0.012,0.112,0.012,3177660,0.1,0.08,139,278,101000,111930,7750,8530,0.10065,우양
1304,2024-06-07,074600,0.01,0.046,0.0,0.041,699,227,544947,199364,333450,4031,4820,35400,0.016,0.154,0.013,2214510,0.117,0.08,529,760,132500,153000,40900,40950,0.00122,원익QnC
1303,2024-06-07,058820,-0.0,0.007,-0.005,-0.0,8,88,249923,185068,58971,179,328,2080,0.031,0.132,0.031,4239606,0.098,0.08,261,760,111100,153000,2360,2210,-0.06356,CMG제약
1302,2024-06-07,053030,0.016,0.078,-0.005,0.07,684,25,962065,433792,499470,3866,6204,14340,0.026,0.112,0.024,1236786,0.086,0.08,646,760,142330,153000,15970,16020,0.00313,바이넥스
1301,2024-06-07,051980,0.02,0.021,-0.065,-0.06,0,683,2438926,1605756,763600,3779,4752,9310,0.042,0.092,0.01,1708237,0.082,0.08,114,760,95730,153000,10190,10700,0.05005,중앙첨단소재
1300,2024-06-07,042000,0.012,0.06,-0.048,-0.042,12,150,895504,537843,332683,5467,4370,24150,0.052,0.197,0.05,2945692,0.076,0.076,661,760,143100,153000,28950,28250,-0.02418,카페24
1299,2024-06-07,029480,0.012,0.067,-0.05,-0.041,3,716,1835776,1084877,715158,3849,3401,4985,0.033,0.149,0.029,2149869,0.117,0.08,99,760,95000,153000,5750,5750,0.0,광무
1298,2024-06-07,024060,-0.013,0.058,-0.136,-0.09,9,433,11835338,6400157,5131917,49371,52306,17500,-0.018,0.094,-0.033,4231993,0.131,0.08,115,196,95800,103830,19170,17630,-0.08033,흥구석유
1297,2024-06-07,152550,-0.062,0.085,-0.152,-0.048,117,12,161167616,84324611,72707550,39018,51879,550,-0.045,0.033,-0.087,17590720,0.131,0.08,97,131,94900,100600,570,646,0.13333,한국ANKOR유전
1296,2024-06-07,007460,-0.0,0.026,-0.017,0.025,601,64,3347315,1455888,1809272,1922,2551,1194,-0.0,0.157,-0.004,8616015,0.114,0.08,109,760,95500,153000,1383,1383,0.0,에이프로젠
1295,2024-06-07,004090,0.015,0.206,-0.073,0.0,9,433,17951652,9200679,7914602,68414,79219,23300,-0.039,0.034,-0.069,3517506,0.111,0.08,115,190,95800,103530,24150,22200,-0.08075,한국석유
1294,2024-06-05,253590,0.009,0.009,-0.038,-0.034,0,757,542753,319685,179352,1875,1698,9230,0.029,0.186,0.027,4439043,0.085,0.08,699,760,145000,153000,10970,11280,0.02826,네오셈
1293,2024-06-05,175250,-0.017,-0.011,-0.106,-0.052,0,25,1466726,832416,573869,2193,2213,2185,-0.014,0.16,-0.023,2465041,0.11,0.08,190,462,103530,125130,2540,2335,-0.08071,아이큐어
1292,2024-06-05,125210,-0.001,0.029,-0.029,-0.016,78,665,294136,183157,106933,1411,1359,11340,0.023,0.124,0.017,1220750,0.106,0.08,92,760,94630,153000,12770,12040,-0.05717,아모그린텍
1291,2024-06-05,060380,0.028,0.298,0.001,0.298,720,4,5556517,2657896,2611192,6631,8837,2525,0.057,0.089,-0.051,2556736,0.148,0.08,429,477,123500,125900,2755,2530,-0.08167,동양에스텍
1290,2024-06-05,039610,0.3,0.3,0.251,0.3,4,58,3939074,2603765,695492,7384,1870,8630,-0.035,0.118,-0.096,13106389,0.151,0.08,103,166,95200,102330,9670,8900,-0.07963,화성밸브
1289,2024-06-05,152550,0.058,0.299,0.058,0.299,35,0,118369758,57795783,55707672,29302,40587,578,-0.062,0.01,-0.152,46010011,0.192,0.08,103,368,95200,120430,586,539,-0.0802,한국ANKOR유전
1288,2024-06-05,036460,0.054,0.275,0.001,0.018,33,753,33726041,17553582,14814821,204019,202249,39400,-0.01,0.034,-0.052,4834915,0.091,0.08,95,724,94800,150230,40800,44550,0.09191,한국가스공사
1287,2024-06-04,200470,-0.004,0.018,-0.018,0.002,292,117,472802,286013,165811,1133,1112,5580,-0.009,0.176,-0.011,5304241,0.094,0.08,90,280,94530,112030,6580,7210,0.09574,에이팩트
1286,2024-06-04,144960,0.002,0.033,-0.023,0.033,539,37,174785,83192,84009,392,586,6200,0.039,0.121,0.018,1707577,0.101,0.08,132,760,100630,153000,6970,6940,-0.0043,뉴파워프라즈마
1285,2024-06-04,100660,-0.003,0.139,-0.005,0.06,704,89,1667778,831331,764389,5582,6689,4530,0.015,0.139,0.0,1659157,0.128,0.08,551,622,133600,141130,5180,4765,-0.08012,서암기계공업
1284,2024-06-04,060370,0.005,0.179,-0.025,0.114,301,124,10281202,5241312,4835375,54111,55416,17730,0.0,0.159,-0.021,4802741,0.11,0.08,291,640,112600,142030,20600,18950,-0.0801,LS마린솔루션
1283,2024-06-04,100840,0.002,0.153,-0.001,0.044,359,7,1345388,741839,551305,5873,5623,10050,0.065,0.138,0.045,1459718,0.09,0.08,321,760,114100,153000,11460,11230,-0.02007,SNT에너지
1282,2024-06-04,009310,0.177,0.265,0.064,0.064,38,760,43394293,22879796,18822963,28801,35700,547,0.005,0.133,0.002,9405392,0.131,0.08,94,582,94730,135130,622,572,-0.08039,참엔지니어링
1281,2024-06-04,003160,-0.007,0.026,-0.088,-0.057,5,309,2933113,1840252,984446,18082,12249,19810,0.001,0.126,-0.029,2269898,0.143,0.08,109,760,95500,153000,22350,20800,-0.06935,디아이
1280,2024-06-03,950220,0.002,0.002,-0.056,-0.045,0,674,575043,370514,177786,1010,822,1770,-0.011,0.158,-0.011,1502806,0.111,0.08,169,252,102500,110630,2055,1890,-0.08029,네오이뮨텍
1279,2024-06-03,257720,0.017,0.06,-0.085,-0.032,112,642,3066765,1687233,1235342,29849,18969,37750,0.061,0.13,0.023,1877407,0.105,0.08,96,760,94830,153000,42700,43100,0.00937,실리콘투
1278,2024-06-03,104480,-0.0,0.011,-0.004,-0.004,145,760,251102,114943,112541,189,407,1586,0.014,0.122,0.012,1069111,0.109,0.08,145,760,101300,153000,1783,1766,-0.00953,티케이케미칼
1277,2024-06-03,051980,0.03,0.144,-0.035,0.068,148,12,5835637,2860352,2776564,11150,12871,9520,0.0,0.056,-0.041,1197820,0.101,0.08,114,760,95730,153000,10070,9810,-0.02582,중앙첨단소재
1276,2024-06-03,029480,-0.004,0.048,-0.033,-0.019,148,10,2970730,1726752,1160341,4758,5264,4580,0.001,0.166,0.001,2529794,0.102,0.08,113,760,95700,153000,5360,5260,-0.01866,광무
1275,2024-06-03,018290,-0.005,0.043,-0.027,0.013,52,659,1856694,985259,805695,14998,12023,31900,0.034,0.11,0.011,1543157,0.098,0.08,124,272,100230,111630,35450,32600,-0.08039,브이티
1274,2024-06-03,015590,0.003,0.114,0.003,0.085,321,0,13648208,5754851,7587052,2218,3721,410,0.024,0.154,0.017,14106937,0.116,0.08,199,760,104000,153000,474,473,-0.00211,KIB플러그에너지
1273,2024-05-31,900300,0.016,0.295,-0.008,0.295,49,0,263330181,111353933,143554324,12990,35615,167,0.03,0.072,-0.12,87040644,0.197,0.08,467,679,125400,144000,180,166,-0.07778,오가닉티코스메틱
1272,2024-05-31,137400,0.045,0.061,-0.046,-0.012,1,105,2346381,1249723,948587,21928,19921,59600,-0.01,0.102,-0.012,1094172,0.115,0.08,607,760,140400,153000,65900,66100,0.00303,피엔티
1271,2024-05-31,051980,-0.06,0.006,-0.177,-0.051,630,132,12261643,6955517,4988304,15998,19753,8910,0.03,0.099,-0.035,1922302,0.138,0.08,98,760,94930,153000,9810,9520,-0.02956,중앙첨단소재
1270,2024-05-31,032820,-0.019,0.034,-0.053,-0.021,17,579,29636729,15177497,13159984,15305,20322,2300,-0.013,0.072,-0.022,14594418,0.096,0.08,374,760,120730,153000,2470,2420,-0.02024,우리기술
1269,2024-05-31,005880,0.007,0.032,-0.014,-0.011,315,752,6425564,3189608,3081238,3052,5071,2155,0.016,0.102,0.016,24372123,0.084,0.08,97,760,94900,153000,2380,2490,0.04622,대한해운
1268,2024-05-30,900120,-0.0,0.009,-0.078,-0.078,3,564,9982787,6733605,2697740,4743,6745,106,0.009,0.113,0.009,10487641,0.103,0.08,91,760,94600,153000,119,116,-0.02521,씨엑스아이
1267,2024-05-30,900110,-0.0,0.02,-0.081,-0.071,1,44,44479553,30251073,13268614,13979,20572,92,0.011,0.152,0.0,66641167,0.109,0.08,90,760,94530,153000,107,102,-0.04673,이스트아시아홀딩스
1266,2024-05-30,393210,-0.016,0.026,-0.033,-0.027,60,386,375492,220030,139136,1891,1602,9980,0.017,0.105,0.014,1726200,0.09,0.08,100,760,95030,153000,11050,10300,-0.06787,토마토시스템
1265,2024-05-30,378800,0.0,0.297,-0.037,0.297,72,13,11882233,5976265,5804206,13402,20318,2290,0.07,0.183,0.0,4792104,0.088,0.08,224,441,105230,124100,2715,2495,-0.08103,샤페론
