,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
8884,2025-02-18,233740,-0.06,121100,8695,-0.29,-0.23,-0.52,-0.46,327,344,323086,345402,706,687,0.583,0.6,480,130030,8720,0.00288,499,131000,8695,0.0,499,131000,8695,0.0,499,131000,8695,0.0,499,131000,8695,0.0
8883,2025-02-18,233740,-0.06,120100,8700,-0.46,-0.23,-0.52,-0.46,304,302,692988,958900,989,1485,0.6,0.65,479,130000,8715,0.00172,479,130000,8715,0.00172,479,130000,8715,0.00172,479,130000,8715,0.00172,479,130000,8715,0.00172
8882,2025-02-18,233740,-0.06,115100,8705,-0.63,-0.23,-0.74,-0.4,304,285,894739,1683967,1269,2355,0.667,0.667,459,125000,8710,0.00057,459,125000,8710,0.00057,459,125000,8710,0.00057,459,125000,8710,0.00057,459,125000,8710,0.00057
8881,2025-02-18,233740,-0.06,114100,8710,-0.92,-0.23,-0.97,-0.29,304,261,912083,1773539,1179,2620,0.7,0.767,439,124000,8700,-0.00115,439,124000,8700,-0.00115,439,124000,8700,-0.00115,439,124000,8700,-0.00115,439,124000,8700,-0.00115
8880,2025-02-18,233740,-0.06,113100,8695,-0.8,-0.4,-0.97,-0.4,299,251,685501,1125137,1116,1811,0.583,0.655,306,113330,8720,0.00288,419,123000,8680,-0.00173,419,123000,8680,-0.00173,419,123000,8680,-0.00173,419,123000,8680,-0.00173
8879,2025-02-18,233740,-0.06,112100,8680,-0.8,-0.63,-0.97,-0.63,276,251,510603,488647,844,1005,0.533,0.603,304,113230,8710,0.00346,306,113330,8720,0.00461,399,122000,8685,0.00058,399,122000,8685,0.00058,399,122000,8685,0.00058
8878,2025-02-18,233740,-0.06,111100,8655,-0.86,-0.74,-0.97,-0.92,218,202,442978,387192,879,786,0.517,0.526,275,111800,8680,0.00289,299,113000,8700,0.0052,306,113330,8720,0.00751,379,121000,8695,0.00462,379,121000,8695,0.00462
8877,2025-02-18,233740,-0.06,110100,8670,-1.03,-0.74,-1.03,-0.8,218,180,399642,491556,815,957,0.583,0.593,299,113000,8700,0.00346,304,113230,8710,0.00461,359,120000,8695,0.00288,359,120000,8695,0.00288,359,120000,8695,0.00288
8876,2025-02-18,233740,-0.06,105100,8665,-1.2,-0.74,-1.2,-0.86,218,160,386073,451384,807,849,0.567,0.561,292,112630,8690,0.00289,304,113230,8710,0.00519,339,115000,8700,0.00404,339,115000,8700,0.00404,339,115000,8700,0.00404
8875,2025-02-18,233740,-0.06,104100,8655,-1.26,-0.8,-1.37,-0.8,183,141,592772,475052,1295,878,0.517,0.483,275,111800,8680,0.00289,299,113000,8700,0.0052,306,113330,8720,0.00751,319,114000,8710,0.00635,319,114000,8710,0.00635
8874,2025-02-18,233740,-0.06,103100,8650,-0.8,-0.8,-1.37,-1.09,120,141,680927,423006,2118,793,0.417,0.404,275,111800,8680,0.00347,292,112630,8690,0.00462,299,113000,8700,0.00578,299,113000,8700,0.00578,299,113000,8700,0.00578
8873,2025-02-18,233740,-0.06,102100,8630,-0.57,-0.52,-1.37,-1.09,102,141,1093623,461547,3847,981,0.333,0.397,182,103130,8660,0.00348,185,103300,8670,0.00463,279,112000,8680,0.00579,279,112000,8680,0.00579,279,112000,8680,0.00579
8872,2025-02-18,233740,-0.06,101100,8625,-0.8,-0.52,-1.2,-1.2,102,138,976573,438068,3613,975,0.35,0.466,149,101500,8650,0.0029,185,103300,8670,0.00522,259,111000,8655,0.00348,259,111000,8655,0.00348,259,111000,8655,0.00348
8871,2025-02-18,233740,-0.06,100100,8660,-0.4,-0.4,-1.14,-0.74,60,113,1081413,510241,3945,1211,0.433,0.525,239,110000,8665,0.00058,239,110000,8665,0.00058,239,110000,8665,0.00058,239,110000,8665,0.00058,239,110000,8665,0.00058
8870,2025-02-18,233740,-0.06,95100,8685,-0.06,0.11,-0.8,-0.69,44,78,1165617,767264,3720,1890,0.467,0.483,219,105000,8660,-0.00288,219,105000,8660,-0.00288,219,105000,8660,-0.00288,219,105000,8660,-0.00288,219,105000,8660,-0.00288
8869,2025-02-18,233740,-0.06,94100,8665,-0.69,0.11,-0.8,-0.74,44,78,1402983,1123900,4311,2916,0.517,0.467,94,94730,8690,0.00289,199,104000,8665,0.0,199,104000,8665,0.0,199,104000,8665,0.0,199,104000,8665,0.0
8868,2025-02-18,233740,-0.06,93100,8700,-0.06,0.46,-0.69,-0.52,5,17,2860244,2473016,6646,5608,0.45,0.417,179,103000,8640,-0.0069,179,103000,8640,-0.0069,179,103000,8640,-0.0069,179,103000,8640,-0.0069,179,103000,8640,-0.0069
8867,2025-02-17,233740,0.94,142100,8730,3.07,3.19,2.89,3.01,598,583,401666,403343,938,1352,0.4,0.431,759,152000,8730,0.0,759,152000,8730,0.0,759,152000,8730,0.0,759,152000,8730,0.0,759,152000,8730,0.0
8866,2025-02-17,233740,0.94,141100,8730,3.07,3.19,2.89,3.01,562,583,415177,523666,959,1606,0.35,0.397,739,151000,8735,0.00057,739,151000,8735,0.00057,739,151000,8735,0.00057,739,151000,8735,0.00057,739,151000,8735,0.00057
8865,2025-02-17,233740,0.94,140100,8745,3.07,3.19,2.83,3.19,562,548,463017,574426,979,1696,0.383,0.39,719,150000,8730,-0.00172,719,150000,8730,-0.00172,719,150000,8730,-0.00172,719,150000,8730,-0.00172,719,150000,8730,-0.00172
8864,2025-02-17,233740,0.94,135100,8735,2.77,3.19,2.77,3.13,562,520,517178,669116,933,2025,0.4,0.414,699,145000,8735,0.0,699,145000,8735,0.0,699,145000,8735,0.0,699,145000,8735,0.0,699,145000,8735,0.0
8863,2025-02-17,233740,0.94,134100,8735,2.54,3.13,2.54,3.07,536,500,453072,521349,833,1737,0.4,0.439,679,144000,8720,-0.00172,679,144000,8720,-0.00172,679,144000,8720,-0.00172,679,144000,8720,-0.00172,679,144000,8720,-0.00172
8862,2025-02-17,233740,0.94,133100,8735,2.77,3.13,2.42,3.13,536,495,477072,455833,1341,1560,0.317,0.429,659,143000,8735,0.0,659,143000,8735,0.0,659,143000,8735,0.0,659,143000,8735,0.0,659,143000,8735,0.0
8861,2025-02-17,233740,0.94,132100,8710,2.89,2.95,2.42,2.71,464,495,368927,198436,1277,773,0.333,0.436,536,132830,8740,0.00344,639,142000,8730,0.0023,639,142000,8730,0.0023,639,142000,8730,0.0023,639,142000,8730,0.0023
8860,2025-02-17,233740,0.94,131100,8700,2.6,2.95,2.42,2.42,464,495,364218,349628,1309,909,0.433,0.536,530,132530,8730,0.00345,536,132830,8740,0.0046,619,141000,8730,0.00345,619,141000,8730,0.00345,619,141000,8730,0.00345
8859,2025-02-17,233740,0.94,130100,8710,2.6,2.95,2.6,2.89,464,420,204833,367485,518,989,0.583,0.632,536,132830,8740,0.00344,599,140000,8745,0.00402,599,140000,8745,0.00402,599,140000,8745,0.00402,599,140000,8745,0.00402
8858,2025-02-17,233740,0.94,125100,8720,2.65,2.89,2.48,2.89,459,404,210022,356974,654,853,0.5,0.576,579,135000,8740,0.00229,579,135000,8740,0.00229,579,135000,8740,0.00229,579,135000,8740,0.00229,579,135000,8740,0.00229
8857,2025-02-17,233740,0.94,124100,8700,2.89,2.89,2.48,2.6,380,404,336818,217917,790,669,0.433,0.492,530,132530,8730,0.00345,536,132830,8740,0.0046,559,134000,8735,0.00402,559,134000,8735,0.00402,559,134000,8735,0.00402
8856,2025-02-17,233740,0.94,123100,8695,2.65,2.89,2.48,2.54,379,404,328735,272627,815,789,0.483,0.534,459,125000,8720,0.00288,536,132830,8740,0.00518,539,133000,8740,0.00518,539,133000,8740,0.00518,539,133000,8740,0.00518
8855,2025-02-17,233740,0.94,122100,8700,2.65,2.89,2.6,2.65,379,344,301319,330444,709,850,0.617,0.569,519,132000,8705,0.00057,519,132000,8705,0.00057,519,132000,8705,0.00057,519,132000,8705,0.00057,519,132000,8705,0.00057
8854,2025-02-17,233740,0.94,121100,8720,2.77,2.89,2.6,2.89,323,337,276036,328683,861,846,0.6,0.621,499,131000,8680,-0.00459,499,131000,8680,-0.00459,499,131000,8680,-0.00459,499,131000,8680,-0.00459,499,131000,8680,-0.00459
8853,2025-02-17,233740,0.94,120100,8700,2.95,3.01,2.6,2.71,301,337,410480,334883,1134,836,0.533,0.5,479,130000,8720,0.0023,479,130000,8720,0.0023,479,130000,8720,0.0023,479,130000,8720,0.0023,479,130000,8720,0.0023
8852,2025-02-17,233740,0.94,115100,8700,3.07,3.07,2.6,2.65,280,337,523865,377282,1360,1097,0.467,0.492,459,125000,8720,0.0023,459,125000,8720,0.0023,459,125000,8720,0.0023,459,125000,8720,0.0023,459,125000,8720,0.0023
8851,2025-02-17,233740,0.94,114100,8715,2.83,3.07,2.71,2.71,276,311,565507,542691,1420,2031,0.5,0.483,439,124000,8695,-0.00229,439,124000,8695,-0.00229,439,124000,8695,-0.00229,439,124000,8695,-0.00229,439,124000,8695,-0.00229
8850,2025-02-17,233740,0.94,113100,8725,2.24,3.07,2.24,2.95,276,240,799758,1463172,1636,5020,0.55,0.603,419,123000,8690,-0.00401,419,123000,8690,-0.00401,419,123000,8690,-0.00401,419,123000,8690,-0.00401,419,123000,8690,-0.00401
8849,2025-02-17,233740,0.94,112100,8735,1.95,3.07,1.89,3.07,276,224,754681,1400365,1536,4829,0.533,0.61,399,122000,8700,-0.00401,399,122000,8700,-0.00401,399,122000,8700,-0.00401,399,122000,8700,-0.00401,399,122000,8700,-0.00401
8848,2025-02-17,233740,0.94,111100,8715,2.06,2.89,1.77,2.89,258,211,755475,1292586,1760,4084,0.55,0.61,282,112130,8740,0.00287,379,121000,8720,0.00057,379,121000,8720,0.00057,379,121000,8720,0.00057,379,121000,8720,0.00057
8847,2025-02-17,233740,0.94,110100,8665,2.54,2.54,1.77,2.12,180,211,744092,585997,2061,1766,0.433,0.508,246,110330,8690,0.00289,254,110730,8710,0.00519,259,111000,8730,0.0075,282,112130,8740,0.00866,359,120000,8705,0.00462
8846,2025-02-17,233740,0.94,105100,8640,1.65,2.54,1.65,2.12,180,160,1022297,1296264,2604,3725,0.517,0.534,242,110130,8670,0.00347,245,110300,8680,0.00463,252,110630,8700,0.00694,255,110800,8720,0.00926,282,112130,8740,0.01157
8845,2025-02-17,233740,0.94,104100,8650,1.24,2.54,1.18,2.06,180,142,1085424,1687093,2370,4804,0.517,0.517,245,110300,8680,0.00347,246,110330,8690,0.00462,254,110730,8710,0.00694,259,111000,8730,0.00925,319,114000,8705,0.00636
8844,2025-02-17,233740,0.94,103100,8690,1.47,2.42,0.94,2.42,179,126,1069767,1590866,2499,4447,0.55,0.534,255,110800,8720,0.00345,259,111000,8730,0.0046,299,113000,8725,0.00403,299,113000,8725,0.00403,299,113000,8725,0.00403
8843,2025-02-17,233740,0.94,102100,8620,0.94,1.95,0.88,1.77,156,103,1101476,1316214,2297,3817,0.483,0.525,165,102300,8650,0.00348,165,102300,8660,0.00464,165,102300,8680,0.00696,252,110630,8700,0.00928,255,110800,8720,0.0116
8842,2025-02-17,233740,0.94,101100,8580,1.0,1.65,0.77,1.3,112,94,1197729,1015279,2755,2740,0.467,0.475,150,101530,8610,0.0035,150,101530,8620,0.00466,156,101830,8640,0.00699,165,102300,8660,0.00932,165,102300,8680,0.01166
8841,2025-02-17,233740,0.94,100100,8600,1.12,1.65,0.77,1.65,112,94,1058560,1077402,2305,2851,0.533,0.475,151,101600,8630,0.00349,156,101830,8640,0.00465,165,102300,8660,0.00698,165,102300,8680,0.0093,239,110000,8655,0.0064
8840,2025-02-17,233740,0.94,95100,8555,0.65,1.36,0.53,0.94,77,42,1014720,947418,2779,1960,0.533,0.373,106,95330,8580,0.00292,107,95400,8600,0.00526,119,100000,8620,0.0076,151,101600,8630,0.00877,165,102300,8650,0.0111
8839,2025-02-17,233740,0.94,94100,8560,1.53,1.53,0.53,1.24,20,42,1431576,1215982,4289,2596,0.5,0.367,106,95330,8590,0.0035,107,95400,8600,0.00467,119,100000,8620,0.00701,156,101830,8640,0.00935,165,102300,8660,0.01168
8838,2025-02-17,233740,0.94,93100,8570,0.94,1.95,0.53,0.88,9,2,2708982,2623027,5989,5642,0.467,0.383,107,95400,8600,0.0035,110,95530,8610,0.00467,151,101600,8630,0.007,165,102300,8650,0.00933,165,102300,8670,0.01167
8837,2025-02-14,233740,0.36,142100,8525,3.46,3.7,3.16,3.58,616,585,410919,492551,1424,2436,0.483,0.407,644,142230,8550,0.00293,759,152000,8475,-0.00587,759,152000,8475,-0.00587,759,152000,8475,-0.00587,759,152000,8475,-0.00587
8836,2025-02-14,233740,0.36,141100,8535,3.46,3.7,3.16,3.7,616,585,442847,522211,1441,2332,0.5,0.4,648,142430,8560,0.00293,739,151000,8490,-0.00527,739,151000,8490,-0.00527,739,151000,8490,-0.00527,739,151000,8490,-0.00527
8835,2025-02-14,233740,0.36,140100,8510,3.22,3.58,3.16,3.28,568,585,448412,693769,1396,3121,0.533,0.467,615,140800,8540,0.00353,644,142230,8550,0.0047,719,150000,8525,0.00176,719,150000,8525,0.00176,719,150000,8525,0.00176
8834,2025-02-14,233740,0.36,135100,8515,3.1,3.58,3.1,3.4,568,520,505340,1087298,1167,4393,0.55,0.5,615,140800,8540,0.00294,648,142430,8560,0.00528,699,145000,8545,0.00352,699,145000,8545,0.00352,699,145000,8545,0.00352
8833,2025-02-14,233740,0.36,134100,8525,3.16,3.52,2.91,3.46,558,508,413813,1011500,1014,4019,0.583,0.567,644,142230,8550,0.00293,679,144000,8525,0.0,679,144000,8525,0.0,679,144000,8525,0.0,679,144000,8525,0.0
8832,2025-02-14,233740,0.36,133100,8500,3.1,3.28,2.91,3.1,531,508,471848,985858,1080,3631,0.517,0.525,568,134430,8530,0.00353,615,140800,8540,0.00471,648,142430,8560,0.00706,659,143000,8520,0.00235,659,143000,8520,0.00235
8831,2025-02-14,233740,0.36,132100,8490,3.04,3.22,2.85,3.16,492,469,408432,639496,1173,2765,0.517,0.586,553,133700,8520,0.00353,568,134430,8530,0.00471,639,142000,8530,0.00471,639,142000,8530,0.00471,639,142000,8530,0.00471
8830,2025-02-14,233740,0.36,131100,8490,2.98,3.22,2.85,3.1,492,441,455743,869551,1161,4169,0.533,0.655,553,133700,8520,0.00353,568,134430,8530,0.00471,619,141000,8540,0.00589,619,141000,8540,0.00589,619,141000,8540,0.00589
8829,2025-02-14,233740,0.36,130100,8485,2.73,3.1,2.67,3.1,461,431,312865,593678,969,3029,0.5,0.625,543,133200,8510,0.00295,568,134430,8530,0.0053,599,140000,8505,0.00236,599,140000,8505,0.00236,599,140000,8505,0.00236
8828,2025-02-14,233740,0.36,125100,8485,2.67,3.04,2.55,3.04,458,409,231764,534038,749,2614,0.533,0.649,543,133200,8510,0.00295,568,134430,8530,0.0053,579,135000,8515,0.00354,579,135000,8515,0.00354,579,135000,8515,0.00354
8827,2025-02-14,233740,0.36,124100,8480,2.61,2.79,2.49,2.73,421,388,180010,210837,650,1156,0.467,0.579,543,133200,8510,0.00354,553,133700,8520,0.00472,559,134000,8520,0.00472,559,134000,8520,0.00472,559,134000,8520,0.00472
8826,2025-02-14,233740,0.36,123100,8460,2.61,2.85,2.49,2.67,368,388,198642,271001,710,1513,0.5,0.61,460,125030,8490,0.00355,486,130330,8500,0.00473,539,133000,8490,0.00355,539,133000,8490,0.00355,539,133000,8490,0.00355
8825,2025-02-14,233740,0.36,122100,8455,2.79,2.85,2.49,2.67,368,388,235891,239038,862,1525,0.417,0.508,440,124030,8480,0.00296,486,130330,8500,0.00532,519,132000,8495,0.00473,519,132000,8495,0.00473,519,132000,8495,0.00473
8824,2025-02-14,233740,0.36,121100,8450,2.61,2.85,2.55,2.67,339,330,273259,495315,919,2364,0.483,0.542,440,124030,8480,0.00355,460,125030,8490,0.00473,499,131000,8490,0.00473,499,131000,8490,0.00473,499,131000,8490,0.00473
8823,2025-02-14,233740,0.36,120100,8455,2.49,2.85,2.49,2.61,339,300,320908,683318,1189,3596,0.517,0.617,440,124030,8480,0.00296,479,130000,8490,0.00414,479,130000,8490,0.00414,479,130000,8490,0.00414,479,130000,8490,0.00414
8822,2025-02-14,233740,0.36,115100,8465,2.19,2.85,2.19,2.85,339,280,363554,975030,1155,4274,0.617,0.667,459,125000,8485,0.00236,459,125000,8485,0.00236,459,125000,8485,0.00236,459,125000,8485,0.00236,459,125000,8485,0.00236
8821,2025-02-14,233740,0.36,114100,8455,1.94,2.73,1.82,2.61,315,261,366738,1110546,1144,4069,0.6,0.667,439,124000,8460,0.00059,439,124000,8460,0.00059,439,124000,8460,0.00059,439,124000,8460,0.00059,439,124000,8460,0.00059
8820,2025-02-14,233740,0.36,113100,8440,1.7,2.55,1.7,2.55,299,240,348756,952033,797,2674,0.533,0.576,339,115000,8470,0.00355,419,123000,8455,0.00178,419,123000,8455,0.00178,419,123000,8455,0.00178,419,123000,8455,0.00178
8819,2025-02-14,233740,0.36,112100,8415,1.76,2.25,1.64,2.19,274,228,314862,699755,788,1876,0.45,0.5,292,112630,8440,0.00297,311,113600,8460,0.00535,399,122000,8455,0.00475,399,122000,8455,0.00475,399,122000,8455,0.00475
8818,2025-02-14,233740,0.36,111100,8390,1.46,1.94,1.4,1.82,252,201,404895,441948,836,1620,0.45,0.534,274,111730,8420,0.00358,281,112100,8430,0.00477,303,113200,8450,0.00715,339,115000,8470,0.00954,379,121000,8455,0.00775
8817,2025-02-14,233740,0.36,110100,8375,1.88,1.88,1.21,1.64,180,190,964119,507428,2868,1835,0.45,0.492,264,111230,8400,0.00299,274,111730,8420,0.00537,292,112630,8440,0.00776,303,113200,8450,0.00896,339,115000,8470,0.01134
8816,2025-02-14,233740,0.36,105100,8380,2.31,2.31,1.21,1.76,160,190,1357655,704862,3552,1995,0.467,0.517,265,111300,8410,0.00358,274,111730,8420,0.00477,292,112630,8440,0.00716,311,113600,8460,0.00955,339,115000,8470,0.01074
8815,2025-02-14,233740,0.36,104100,8355,1.82,2.49,1.21,1.52,146,190,1411054,821055,4025,2126,0.45,0.383,209,104500,8380,0.00299,264,111230,8400,0.00539,274,111730,8420,0.00778,281,112100,8430,0.00898,303,113200,8450,0.01137
8814,2025-02-14,233740,0.36,103100,8385,2.37,2.49,1.76,1.88,122,135,1205564,975249,3427,2483,0.467,0.4,265,111300,8410,0.00298,281,112100,8430,0.00537,299,113000,8445,0.00716,299,113000,8445,0.00716,299,113000,8445,0.00716
8813,2025-02-14,233740,0.36,102100,8425,1.7,2.73,1.7,2.31,117,100,1221178,1536644,3618,4813,0.55,0.483,279,112000,8415,-0.00119,279,112000,8415,-0.00119,279,112000,8415,-0.00119,279,112000,8415,-0.00119,279,112000,8415,-0.00119
8812,2025-02-14,233740,0.36,101100,8380,1.76,2.73,1.64,1.88,117,95,1252273,1620159,3638,4887,0.567,0.517,143,101200,8410,0.00358,145,101300,8420,0.00477,146,101330,8440,0.00716,259,111000,8385,0.0006,259,111000,8385,0.0006
8811,2025-02-14,233740,0.36,100100,8430,2.19,2.73,1.28,2.61,117,77,1430164,1555186,4176,5149,0.583,0.55,239,110000,8370,-0.00712,239,110000,8370,-0.00712,239,110000,8370,-0.00712,239,110000,8370,-0.00712,239,110000,8370,-0.00712
8810,2025-02-14,233740,0.36,95100,8380,2.49,2.85,1.28,1.76,43,77,1615181,1355910,4799,4628,0.45,0.467,103,95200,8410,0.00358,104,95230,8420,0.00477,107,95400,8440,0.00716,117,95900,8460,0.00955,219,105000,8380,0.0
8809,2025-02-14,233740,0.36,94100,8375,1.15,2.85,1.15,1.64,43,20,2464952,3076318,6045,10075,0.5,0.567,83,94200,8400,0.00299,104,95230,8420,0.00537,107,95400,8440,0.00776,112,95630,8450,0.00896,199,104000,8360,-0.00179
8808,2025-02-14,233740,0.36,93100,8420,0.36,2.85,0.36,2.06,43,0,2964528,4270211,6713,12253,0.517,0.567,112,95630,8450,0.00356,117,95900,8460,0.00475,179,103000,8390,-0.00356,179,103000,8390,-0.00356,179,103000,8390,-0.00356
8807,2025-02-13,233740,0.73,142100,8215,0.12,0.37,0.0,0.37,606,621,424658,744264,653,1394,0.45,0.525,759,152000,8215,0.0,759,152000,8215,0.0,759,152000,8215,0.0,759,152000,8215,0.0,759,152000,8215,0.0
8806,2025-02-13,233740,0.73,141100,8200,-0.12,0.37,-0.12,0.06,606,560,473877,861794,708,1579,0.45,0.525,641,142100,8230,0.00366,739,151000,8220,0.00244,739,151000,8220,0.00244,739,151000,8220,0.00244,739,151000,8220,0.00244
8805,2025-02-13,233740,0.73,140100,8200,-0.18,0.24,-0.37,0.18,593,555,459678,675818,679,1310,0.45,0.561,641,142100,8230,0.00366,719,150000,8205,0.00061,719,150000,8205,0.00061,719,150000,8205,0.00061,719,150000,8205,0.00061
8804,2025-02-13,233740,0.73,135100,8200,-0.24,0.12,-0.37,0.12,569,555,314224,499734,605,983,0.533,0.618,641,142100,8230,0.00366,699,145000,8210,0.00122,699,145000,8210,0.00122,699,145000,8210,0.00122,699,145000,8210,0.00122
8803,2025-02-13,233740,0.73,134100,8180,-0.24,-0.12,-0.37,-0.24,532,511,277628,391732,569,639,0.533,0.589,588,135430,8210,0.00367,606,140330,8220,0.00489,679,144000,8195,0.00183,679,144000,8195,0.00183,679,144000,8195,0.00183
8802,2025-02-13,233740,0.73,133100,8175,-0.43,-0.12,-0.49,-0.18,532,486,211658,426722,445,663,0.567,0.603,569,134500,8200,0.00306,606,140330,8220,0.0055,641,142100,8230,0.00673,659,143000,8210,0.00428,659,143000,8210,0.00428
8801,2025-02-13,233740,0.73,132100,8170,-0.31,-0.18,-0.49,-0.24,461,479,293366,369633,747,523,0.517,0.583,569,134500,8200,0.00367,588,135430,8210,0.0049,639,142000,8220,0.00612,639,142000,8220,0.00612,639,142000,8220,0.00612
8800,2025-02-13,233740,0.73,131100,8165,-0.37,-0.18,-0.49,-0.31,454,479,230742,385768,652,489,0.542,0.603,564,134230,8190,0.00306,588,135430,8210,0.00551,606,140330,8220,0.00674,619,141000,8195,0.00367,619,141000,8195,0.00367
8799,2025-02-13,233740,0.73,130100,8160,-0.37,-0.18,-0.49,-0.49,454,479,237919,321141,732,503,0.492,0.544,564,134230,8190,0.00368,569,134500,8200,0.0049,599,140000,8205,0.00551,599,140000,8205,0.00551,599,140000,8205,0.00551
8798,2025-02-13,233740,0.73,125100,8170,-0.37,-0.18,-0.49,-0.18,454,410,242977,280700,719,467,0.373,0.444,569,134500,8200,0.00367,579,135000,8200,0.00367,579,135000,8200,0.00367,579,135000,8200,0.00367,579,135000,8200,0.00367
8797,2025-02-13,233740,0.73,124100,8160,-0.49,-0.18,-0.55,-0.37,393,386,381151,221055,1147,469,0.3,0.455,559,134000,8170,0.00123,559,134000,8170,0.00123,559,134000,8170,0.00123,559,134000,8170,0.00123,559,134000,8170,0.00123
8796,2025-02-13,233740,0.73,123100,8160,-0.24,-0.18,-0.55,-0.49,393,386,589705,252303,1620,453,0.3,0.446,539,133000,8175,0.00184,539,133000,8175,0.00184,539,133000,8175,0.00184,539,133000,8175,0.00184,539,133000,8175,0.00184
8795,2025-02-13,233740,0.73,122100,8160,-0.06,-0.06,-0.55,-0.24,340,386,619921,341038,1580,603,0.383,0.525,519,132000,8170,0.00123,519,132000,8170,0.00123,519,132000,8170,0.00123,519,132000,8170,0.00123,519,132000,8170,0.00123
8794,2025-02-13,233740,0.73,121100,8155,0.06,0.06,-0.43,-0.43,320,369,636197,293978,1708,559,0.433,0.424,455,124800,8180,0.00307,499,131000,8165,0.00123,499,131000,8165,0.00123,499,131000,8165,0.00123,499,131000,8165,0.00123
8793,2025-02-13,233740,0.73,120100,8170,0.24,0.31,-0.31,-0.24,310,354,388903,282654,1147,566,0.517,0.5,479,130000,8150,-0.00245,479,130000,8150,-0.00245,479,130000,8150,-0.00245,479,130000,8150,-0.00245,479,130000,8150,-0.00245
8792,2025-02-13,233740,0.73,115100,8185,0.06,0.31,-0.12,-0.12,310,325,276864,250444,896,556,0.583,0.534,459,125000,8175,-0.00122,459,125000,8175,-0.00122,459,125000,8175,-0.00122,459,125000,8175,-0.00122,459,125000,8175,-0.00122
8791,2025-02-13,233740,0.73,114100,8195,0.24,0.43,0.0,0.18,263,287,240469,251943,696,757,0.567,0.593,439,124000,8160,-0.00427,439,124000,8160,-0.00427,439,124000,8160,-0.00427,439,124000,8160,-0.00427,439,124000,8160,-0.00427
8790,2025-02-13,233740,0.73,113100,8200,0.12,0.43,0.0,0.18,263,287,415288,434229,1163,1512,0.467,0.55,419,123000,8150,-0.0061,419,123000,8150,-0.0061,419,123000,8150,-0.0061,419,123000,8150,-0.0061,419,123000,8150,-0.0061
8789,2025-02-13,233740,0.73,112100,8195,0.0,0.43,-0.06,0.06,263,232,476864,493170,1288,1803,0.433,0.533,399,122000,8170,-0.00305,399,122000,8170,-0.00305,399,122000,8170,-0.00305,399,122000,8170,-0.00305,399,122000,8170,-0.00305
8788,2025-02-13,233740,0.73,111100,8210,-0.12,0.37,-0.12,0.37,251,200,585709,629046,1257,2083,0.417,0.534,379,121000,8155,-0.0067,379,121000,8155,-0.0067,379,121000,8155,-0.0067,379,121000,8155,-0.0067,379,121000,8155,-0.0067
